Wavelength [nm],TBS,599_400_2,599_402_4,599_404_6,599_406_8,599_408_10,599_410_12,TBS2,599_400_2,599_402_4,599_404_6,599_406_8,599_408_10,599_410_12
985,-0.06202459,-0.03661966,-0.1977367,0.04893923,-0.3103814,-0.4253907,-0.6998887,-0.6439242,-0.7613482,-0.5857663,-0.7458901,-1.010983,-0.8332758,-0.9307957
986,-0.5770631,-0.1750054,-0.3773441,-0.5169344,-0.3855619,-0.1890912,-0.5922384,-0.7427473,-0.9933701,-0.7819972,-0.6717024,-0.9870334,-0.8452702,-0.9645677
987,0.5581236,-0.1710067,0.5058026,0.06992817,-0.02518272,-0.09740829,0.1458025,-0.1562567,-0.1135306,-0.1200714,-0.2748981,-0.3015227,-0.2083669,-0.4221973
988,-0.009568214,0.3012137,0.2922645,-0.1830263,-0.1790481,-0.1747904,-0.1793156,-0.1806746,-0.6084046,-0.1872525,-0.3089795,-0.4825606,-0.7064815,-0.4852033
989,0.002741337,-0.0611434,-0.1154718,-0.369822,0.0196991,-0.4636459,-0.004308224,-0.5428276,-0.495975,-0.8331175,-0.8505387,-0.6163521,-0.7839322,-0.9349403
990,0.1745744,0.2025509,0.05257607,-0.179522,0.05121374,-0.1398435,0.2760925,-0.1141291,-0.05617285,0.1195059,-0.1600714,-0.1460791,-0.4277172,-0.1086249
991,-0.3123975,-0.401557,-0.04546452,-0.2834692,-0.3877192,-0.2804184,-0.3229418,-0.5498314,-0.5447183,-0.5321703,-0.654377,-0.6769547,-0.6841655,-0.6234589
992,0.08844137,-0.07380772,-0.140069,-0.111001,0.0157795,-0.02179241,-0.09972763,-0.1496449,-0.1827822,-0.09754419,-0.3087921,-0.2249618,-0.3590441,-0.317101
993,0.2363853,0.06561852,0.2442427,0.7489219,0.1560326,0.2754622,0.2519946,-0.00493145,0.1091046,0.03596163,-0.1208434,-0.1409006,0.01260328,-0.06369829
994,-0.2247543,-0.01468515,-0.4574194,-0.09328747,-0.008946419,-0.04544401,-0.319356,-0.0772171,-0.3936911,-0.3242965,-0.5681982,-0.6205621,-0.630733,-0.6854749
995,0.0971899,0.07731962,-0.01189709,-0.02165604,-0.3552146,-0.2169209,-0.2190146,-0.3837814,-0.3162994,-0.1885734,-0.4144211,-0.3901944,-0.3171992,-0.4670529
996,0.004800797,0.2622442,0.124752,0.2344384,0.269958,0.0450573,0.1077499,0.05892086,0.1250043,-0.004007339,-0.09924364,-0.001440525,-0.2238503,-0.2004471
997,-0.6055441,-0.4770164,-0.3080063,-0.6030178,-0.6026206,-0.6102362,0.002104759,-0.3021011,-0.5998158,-0.6045127,-0.847311,-0.7781763,-0.6056552,-0.8465524
998,0.2386351,0.1062875,0.7036743,0.2214646,0.3739896,0.6700115,-0.048419,0.2245049,0.1182852,0.09198046,0.1072965,0.141377,0.06976748,-0.07482195
999,0.2258501,0.009298325,0.1320724,0.1247005,-0.2278461,-0.06783962,0.1819148,-0.2140565,-0.2092605,-0.2510853,-0.3316035,-0.2869172,-0.4037185,-0.2992339
1000,0.3733916,0.3141599,0.3583789,0.4889383,0.1302881,0.2435932,0.4596453,-0.09072399,-0.2345057,0.05868721,-0.1236973,-0.03277063,-0.161931,-0.1024656
1001,-0.2143145,0.4751978,0.02948427,0.03027391,0.4606094,0.01939058,0.1926322,-0.2859426,-0.1478376,-0.202292,-0.1276278,-0.09608936,-0.4613185,-0.3789029
1002,0.1626348,0.2127171,0.01347399,-0.03807497,0.2234054,-0.1231565,0.0167675,-0.1216869,-0.06765985,-0.1144114,-0.1258817,-0.1706705,-0.3079395,-0.1313744
1003,0.3313203,0.1781216,-0.007135391,0.2406688,0.247869,0.03599882,0.1411109,-0.05070162,-0.1023917,-0.07387638,-0.03216457,0.01087523,-0.121829,-0.3083243
1004,-0.03371477,-0.3505044,-0.4984703,0.09079647,-0.4176583,-0.3966031,-0.263783,-0.4887681,-0.5283399,-0.4492531,-0.4200897,-0.4005651,-0.5840373,-0.6149817
1005,0.4872003,0.3443313,0.3528132,0.06795835,0.3565359,0.3928647,-0.03529596,0.3388505,-0.2108603,0.4173994,-0.4183493,-0.3844419,-0.4077439,-0.296124
1006,0.3070431,0.07019854,-0.04298687,0.06274033,0.1320992,0.01332951,0.004437923,0.01067591,-0.08975744,-0.08652353,0.002292633,-0.04827404,-0.04464149,-0.2347836
1007,0.08889914,-0.1422219,0.09302664,-0.4244685,0.02843189,-0.3269353,-0.2323637,-0.270103,-0.5249848,-0.2096429,-0.4217205,-0.3483338,-0.6176047,-0.6679783
1008,-0.1454482,-0.2053633,-0.1397414,-0.271225,-0.2331281,-0.2509718,-0.3048573,-0.3165369,-0.2026253,-0.4660983,-0.2905502,-0.2396393,-0.3866305,-0.5011048
1009,0.03559685,-0.03215694,-0.1222062,-0.3649435,-0.2855878,-0.1565223,-0.04759169,-0.3008432,-0.3078203,-0.2431412,-0.2560606,-0.468091,-0.3750787,-0.5120454
1010,-0.2549458,-0.1664314,0.2990251,-0.01803493,-0.1986771,-0.3640399,-0.520885,-0.4802699,-0.5460567,-0.4584422,-0.3779473,-0.475811,-0.4583416,-0.6414385
1011,0.1008306,0.7051387,0.1574731,0.02665043,0.1915202,0.09380531,0.2370276,-0.09834433,-0.103919,0.07525778,-0.1572089,-0.0326848,-0.2325916,-0.1577897
1012,-0.1011267,-0.1556687,-0.2369843,-0.1023555,-0.2755418,-0.250742,-0.1182542,0.004714489,-0.07673883,-0.3697138,-0.3077383,-0.5291634,-0.4589252,-0.4224072
1013,0.1315784,-0.03133535,-0.1355906,0.03301191,0.05008459,-0.4849234,0.09953165,-0.189117,-0.1218848,-0.2367487,-0.4042597,-0.4192328,-0.4066391,-0.4481211
1014,-0.1583924,-0.1061678,-0.3294549,0.1828361,-0.1146817,0.1535907,0.04475784,-0.4118929,0.2417808,-0.421083,-0.4328718,-0.4872861,-0.3126531,-0.5135927
1015,0.01676846,-0.2804651,0.01977444,-0.009039402,-0.2793851,-0.0100379,-0.4724088,-0.2910609,-0.7782454,-0.4706702,-0.4649463,-0.6913819,-0.7677307,-0.6946025
1016,0.6402411,0.5671005,0.5734043,0.2274647,0.5161428,0.2252798,0.14182,0.3191762,0.3237033,0.08770752,0.07594013,-0.1971092,0.1178117,-0.2283325
1017,-0.1829686,-0.1895342,0.3234105,0.004742622,-0.2988358,0.05211687,-0.3333163,-0.2568164,-0.5508547,-0.307477,-0.2588639,-0.45432,-0.5645366,-0.6434627
1018,-0.09653091,-0.04023409,-0.1716552,-0.2677474,-0.02300882,-0.02400732,-0.01301479,-0.3081794,-0.04174471,-0.08204794,-0.4864974,-0.64818,-0.7248611,-0.5899606
1019,-0.4685969,0.00242281,-0.01644897,-0.7848158,-0.00258112,-0.4616785,-0.4712758,-0.4852066,-0.5898709,-0.5790787,-0.5971394,-0.8619437,-0.8452063,-0.9888268
1020,0.06633949,0.02182627,-0.03301334,0.02564001,-0.06987858,-0.2334237,0.07094383,-0.004344463,-0.3194103,-0.4125886,-0.5765171,-0.2643065,-0.4614921,-0.7903037
1021,-0.1446099,-0.2025685,-0.551405,-0.329371,-0.5456643,0.05835724,-0.204103,-0.3289304,-0.764667,-0.402113,-0.1886764,-0.6996069,-0.2234964,-0.7892327
1022,-0.2474174,-0.3571219,-0.2380562,-0.4939556,-0.3438978,-0.2733989,-0.4914284,-0.4266095,-0.6043892,-0.6541843,-0.7806258,-0.7495456,-0.698143,-0.7669048
1023,-0.1160388,0.1677251,-0.1068125,-0.1763654,-0.3101201,-0.2766075,-0.1370597,-0.2722821,-0.3385034,-0.340466,-0.2614641,-0.3890061,-0.5123162,-0.5000386
1024,-0.08376408,0.004678249,0.2251067,-0.07741833,0.04487419,0.3441944,-0.09122992,-0.02822638,-0.07337475,-0.1328707,-0.1941972,-0.2725401,-0.07441473,-0.3087077
1025,0.2480888,-0.2576118,0.05660725,-0.2237334,0.2820354,0.02002001,0.3017073,-0.3910885,-0.0828371,-0.3421607,-0.6545663,-0.5693216,-0.5922742,-0.6322341
1026,-0.02015114,-0.3983912,-0.5079274,-0.3198915,-0.4115973,-0.801374,-0.3879099,-0.4417977,-0.3583097,-0.7420325,-0.808486,-0.9695749,-0.7621732,-0.8879108
1027,-0.1146584,0.2707028,0.1556196,-0.2287178,0.137229,-0.1990051,-0.04158783,-0.1342635,0.1249785,-0.2704573,-0.2328792,-0.2640586,-0.3613853,-0.4293561
1028,-0.001410961,-0.7036719,-0.3205738,-0.3075371,-0.6138449,-0.3209195,-0.6298432,-0.5987225,-0.7352424,-0.7065492,-0.7261801,-1.027841,-0.9634089,-0.6224298
1029,0.1569581,0.1887774,-0.1868696,-0.192503,0.2056417,-0.343266,-0.3848596,0.07077885,-0.2898183,-0.1704688,-0.6365356,-0.6240315,-0.241271,-0.6521606
1030,0.1684384,0.1556487,0.373354,0.01474237,0.4807959,-0.1408863,0.202229,-0.1846509,-0.02759743,0.007826805,-0.1175132,-0.23842,-0.15622,-0.2734399
1031,-0.08211899,-0.03974485,-0.2694597,-0.3601356,-0.2154326,-0.0746398,-0.308341,-0.4186811,-0.4440141,-0.7079372,-0.6730876,-0.7318506,-0.8922758,-0.7938151
1032,0.002033234,0.1764679,0.4757237,0.1784987,-0.00417757,-0.1233435,0.1724844,0.4813724,0.006159306,0.1749864,0.003509045,-0.2237239,-0.2996163,-0.3010149
1033,0.06345606,-0.01174116,-0.3523946,-0.4814997,0.005317688,0.03921032,-0.02956915,-0.6083202,-0.514257,-0.5933375,-0.829535,-0.4687452,-0.77914,-0.6368623
1034,0.2603569,0.146841,0.1777978,0.2519608,0.3390555,0.2790775,0.2258987,0.3201609,0.221405,0.148541,0.0502944,0.09954453,0.1420717,-0.1063604
1035,-0.1862593,-0.08431911,0.02990913,-0.007436275,0.2172489,0.07137108,0.09277534,0.05382395,-0.1511149,-0.158855,-0.3205485,-0.3191533,-0.2993641,-0.2240982
1036,0.1809783,0.1910906,0.1823683,0.1584225,0.1685338,0.02312756,0.06411839,0.03895426,0.1963229,-0.03468466,0.07577467,-0.1291623,-0.05104351,-0.2297282
1037,-0.5564685,-0.4779491,-0.3603063,-0.0605526,-0.1031866,-0.7845192,-0.1180182,-0.7191439,-0.8040104,-0.8159127,-0.7152734,-0.7884135,-0.9627447,-0.8740211
1038,-0.5785046,0.1421199,-0.11341,-0.3509107,-0.3018684,-0.3721323,-0.6471829,-0.04888105,-0.7303596,-0.4258461,-0.5264621,-0.5254803,-0.718544,-0.6138144
1039,-0.6747398,-0.5235753,-0.3626122,-0.102354,-0.1919427,-0.1889663,-0.6795125,-0.09259605,-0.6219773,-0.6553483,-0.7112479,-0.6669488,-0.9228935,-0.7178001
1040,-0.04255486,-0.3515635,-0.02885389,0.01954603,-0.03275394,-0.02593851,-0.05224276,-0.4245443,-0.3267941,-0.2941914,-0.5336385,-0.5310001,-0.7448349,-0.7330995
1041,-0.1754322,-0.2950125,-0.4047875,-0.1808114,-0.3966136,-0.1711044,-0.3138056,-0.3757334,-0.5356827,-0.4876857,-0.3638129,-0.594017,-0.4904976,-0.5129204
1042,-0.03907633,0.1944108,0.1810546,0.1720724,-0.3123293,-0.04965973,0.1711631,-0.2744832,-0.2117519,-0.500402,0.02295542,-0.6046286,-0.484581,-0.5667753
1043,-0.109365,-0.1154671,0.1338081,-0.05937767,-0.2368708,-0.06819296,0.1282663,-0.02630472,-0.3305397,-0.6752982,-0.4687853,-0.4984903,-0.5163641,-0.4801998
1044,0.1776972,0.1093459,-0.1093459,-0.2694101,-0.1215119,-0.1073527,-0.009780884,-0.2045097,-0.1876101,-0.1558232,0.01226187,-0.2511868,-0.2426357,-0.5014
1045,0.000573158,-0.01621675,-0.3109918,0.007116795,-0.03274393,0.01885843,0.003746986,0.0178113,-0.7166076,-0.4943371,-0.7581663,-0.6113777,-0.7132463,-0.8677464
1046,-0.1809359,0.02853155,-0.2337379,-0.01047993,-0.5948844,-0.2357616,-0.09309769,-0.1081076,-0.5197883,-0.5269537,-0.2149754,-0.5525069,-0.691174,-0.9058776
1047,-0.1952252,-0.1653829,0.2310324,0.02463198,-0.3354802,-0.5912209,-0.3184223,-0.2556071,-0.5802031,-0.4164181,-0.6142874,-0.4564004,-0.5365944,-0.6405149
1048,-0.3877077,-0.3360457,0.05346298,-0.2278619,-0.2887211,-0.3203387,-0.4231625,-0.2334504,-0.6460853,-0.5317578,-0.6723652,-0.6152325,-0.5135956,-0.7423377
1049,-0.2734995,0.01484013,-0.000226021,-0.4551659,0.0174365,0.01382542,-0.5784822,-0.5804195,-0.5660925,-0.7874866,-0.6808386,-0.6848969,-0.8538041,-0.7034678
1050,-0.02939701,-0.1184826,0.08035469,-0.04737616,-0.1087203,-0.08085966,0.06603098,-0.02958679,-0.02052689,-0.6241603,-0.4430256,-0.4480219,-0.6024976,-0.6403327
1051,-0.01008987,-0.09642458,-0.10391,-0.1756139,-0.1600161,-0.1173477,-0.02711964,-0.1748676,-0.3534865,-0.2023473,-0.06148958,-0.4076757,-0.3146687,-0.6576576
1052,-0.4212179,-0.4131703,-0.07961512,0.0195632,0.0218277,0.01512003,0.04112005,0.004474163,-0.2657056,-0.3492465,-0.4715781,-0.7746544,-0.4941959,-0.3967319
1053,0.01491356,0.01305866,-0.002779007,-0.000431061,0.004607201,0.001749992,-0.2963524,-0.01342201,-0.6054759,-0.00337553,-0.5931063,-0.2963934,-0.4762015,-0.470799
1054,-0.1658945,-0.0779767,0.024055,0.03192186,-0.184145,-0.06770134,-0.1388583,-0.6124973,-0.4385157,-0.585546,-0.2463012,-0.6751256,-0.5338492,-0.07949257
1055,-0.2648783,-0.4114799,-0.1785684,-0.2404728,-0.3614721,-0.3760505,-0.4131732,-0.5873427,-0.08112955,-0.7245178,-0.5421638,-0.8980508,-0.6970081,-0.7568917
1056,0.007417679,0.3446751,-0.09925938,0.325541,0.159833,0.07743645,0.4401498,-0.008933544,-0.2997842,-0.4566011,-0.4791894,-0.2522702,-0.4020524,-0.03948593
1057,0.3069696,0.298481,0.3050041,0.2978754,0.2997799,0.3028874,0.2999392,0.2974424,0.3019986,0.2975869,-0.1789184,-0.3039236,-0.4810762,-0.6034775
1058,0.06917953,0.2176275,0.1230884,0.2465496,-0.07932091,0.1417022,0.1956525,-0.05326319,-0.3990536,-0.3845739,-0.3148127,-0.1064854,-0.4023514,-0.2445555
1059,-0.1563902,0.1694126,-0.08778381,-0.07897377,0.4068756,-0.2002358,0.3464246,0.2193613,-0.1104865,0.02311277,-0.088943,-0.05186558,-0.1120338,-0.3733397
1060,0.3809805,-0.0501895,-0.2073503,-0.1437879,-0.0163722,-0.4314713,0.1409807,-0.1428714,-0.1721935,-0.2405291,-0.1985717,-0.3791986,-0.5464778,-0.2848768
1061,0,-0.3010302,0,-0.3010302,0,0,0,-0.4771214,-0.7781515,-0.6020603,-0.3010302,-0.3010302,-0.8450985,-0.6020603
1062,-0.04703617,-0.01216507,0.3898306,0.1247706,-0.08577919,-0.2504411,-0.4730806,-0.1490836,-0.1944051,-0.3397403,-0.3927379,-0.4219756,-0.3811951,-0.5018663
1063,-0.4069338,-0.09809208,-0.324235,0.08682442,0.2112641,-0.163075,-0.3869081,-0.1473985,-0.3778577,-0.3755102,-0.4829731,-0.6060967,-0.4393177,-0.6352196
1064,0.2283092,-0.1246805,0.1022353,0.5434961,-0.08727121,0.04714203,0.4952397,0.3217211,-0.122025,0.2287941,-0.15065,-0.1544013,-0.08625031,-0.3323693
1065,0,-0.09691,-0.2430382,-0.09691,-0.09691,-0.2430382,-0.2430382,-0.3010302,0,-0.2430382,-0.3521829,-0.3521829,-0.3010302,-0.3521829
1066,0.4084458,0.112915,0.3610601,0.5805769,0.28688,0.03344059,0.1997571,0.03506136,-0.03872967,-0.08769178,-0.1139851,-0.0732193,-0.1722755,-0.1933837
1067,-0.3291054,-0.3649182,-0.491889,-0.2538524,-0.1737318,-0.07168818,-0.3687935,-0.7649522,-0.3897538,-0.5313931,-0.2857327,-0.600987,-0.4553409,-0.7970471
1068,-0.3017259,-0.2262688,-0.09110832,-0.2401538,-0.4506006,-0.8912396,-0.363565,-0.5593896,-0.7404299,-0.7402272,-0.6672282,-0.9029984,-0.7507997,-0.8655596
1069,-0.6919441,0.003672123,-0.7036052,-0.6923237,-0.2920275,0.005982876,-0.4771113,-0.8349676,-0.7772417,-0.8327293,-0.6895409,-0.837605,-0.9526057,-0.900301
1070,0.03467989,0.02863455,-0.02083445,0.3633142,0.276916,-0.280129,0.2180223,0.3256955,-0.2408133,0.297791,0.03458309,-0.1408653,-0.3022223,-0.415998
1071,-0.01728058,0.05347824,0.05377293,-0.2461143,0.01067114,-0.346323,0.4064751,-0.3678441,-0.4721804,-0.17591,-0.5159531,-0.1372085,-0.6720705,-0.5853515
1072,-0.4674411,0.06616783,0.05097628,-0.06361437,-0.3998246,-0.4166055,-0.551115,0.001877308,-0.1339698,0.06490946,-0.321094,0.006296158,-0.04782104,-0.08810997
1073,-0.5950251,-0.5988226,-0.4747548,0.00161314,-0.3020368,0.0046134,-0.2958927,-0.4782605,-0.3032084,-0.484952,-0.6957097,-0.007003784,-0.8436189,-0.7105465
1074,-0.1719236,-0.01546049,-0.006893635,-0.151855,-0.3716798,-0.06086111,-0.5455484,0.08073139,-0.02430868,-0.4994721,-0.43785,-0.6419601,-0.03963327,-0.474474
1075,-0.2348256,-0.190979,-0.3904581,-0.2297406,-0.08050156,-0.4826775,-0.1597004,-0.1660337,-0.3797855,-0.1810722,-0.6279449,-0.6559076,-0.2571845,-0.8130617
1076,-0.5011711,0.02943516,-0.005515099,-0.2356358,-0.4994521,-0.05722284,-0.3840871,-0.3530087,-0.02497911,-0.2638783,-0.4851232,-0.504117,-0.3241959,-0.5059686
1077,-0.2762203,0.0126071,-0.2898216,0.02376604,0.02574253,-0.3033376,-0.2912784,-0.010396,-0.314055,-0.005761623,-0.7671294,0.009349823,-0.7737169,-0.6994524
1078,0.3030391,0.26051,0.3008661,0.2375093,0.2467647,0.04240894,-0.3197556,-0.2910776,-0.2066894,-0.4806476,-0.357203,-0.2419934,-0.2311573,-0.4711599
1079,-0.249784,-0.08805943,-0.08906174,-0.01065397,-0.09353924,-0.009365082,-0.1889153,-0.3756623,0.000897408,-0.3657823,-0.08688688,-0.3009629,-0.1374917,-0.670011
1080,-0.03897285,0.3211842,0.298934,-0.1546893,0.3483987,-0.09128141,0.3560224,-0.07181835,0.06713343,-0.5407658,-0.3690248,-0.4055548,-0.4381804,-0.2926383
1081,0.03092575,-0.2995448,0.0163784,0.02406454,-0.4516921,-0.5637937,-0.4527292,-0.259295,-0.697237,-0.4485183,-0.5683637,-0.8253012,-0.5630803,-0.7699466
1082,0.3597183,0.1689987,0.4113665,0.1008282,0.4251413,0.04779387,0.462472,0.1790576,-0.03024435,-0.1989012,-0.1918163,-0.2955842,-0.1195617,-0.342175
1083,0.1675749,0.1704183,-0.180819,0.2414374,0.1883526,-0.3448973,-0.08645916,-0.1320658,0.1889091,0.1192837,-0.4186082,-0.4429979,-0.1954341,-0.5049167
1084,0.0416398,0.08995152,-0.01927996,-0.242609,-0.2296009,-0.3000526,0.05314207,0.08119535,0.1009846,-0.2325106,-0.2719197,-0.5560126,-0.3836446,-0.5407057
1085,-0.03595066,-0.4761128,0.009302616,0.008704185,0.0431385,-0.01616383,-0.4594111,0.02518177,-0.5913124,0.008760929,-0.4612937,-0.7764354,-0.5809155,-0.7311354
1086,-0.4803891,-0.3922029,-0.1891246,-0.430223,-0.2494836,-0.5685701,-0.02777863,-0.2616353,-0.4769816,-0.4150181,-0.4445095,-0.7188497,-0.5970931,-0.4643312
1087,-0.1597538,-0.4578476,-0.2438769,-0.2386942,-0.3286738,-0.1955709,-0.3837852,-0.5344396,-0.748251,-0.3937712,-0.7408447,-0.9484735,-0.7727909,-0.8081808
1088,0.4957628,-0.1272998,0.2086477,0.4736443,0.4898152,0.2108393,0.001949787,-0.002624035,-0.005661488,-0.1247478,-0.3183961,-0.1625166,-0.2814164,-0.2997365
1089,-0.29807,0.07884836,-0.2926974,-0.05864859,0.01303196,-0.2465525,-0.2805028,0.05964327,-0.3054328,-0.318543,-0.3069005,-0.5191259,-0.7555461,-0.4594707
1090,0.09598541,0.2440372,0.3626943,-0.04799128,0.536552,0.5275669,0.3041987,0.3709579,-0.1373248,-0.05857706,-0.08636618,-0.1311636,0.0986681,-0.2705927
1091,-0.06673574,-0.5139127,-0.2688541,-0.1972408,-0.1779151,0.08202457,0.1252122,-0.255064,-0.02441454,-0.4568768,-0.3069096,-0.4933176,-0.6693773,-0.6142368
1092,-0.1724892,-0.1961145,-0.3114786,-0.3099551,-0.01701069,-0.2771082,-0.2961755,-0.2999496,-0.3723073,-0.2995167,-0.5533524,-0.491188,-0.3162961,-0.4677625
1093,0.001534462,-0.01809168,-0.1949291,0.1342173,0.02781582,-0.3629518,0.1402216,-0.2517576,-0.4154167,-0.5943556,-0.2329602,-0.3967323,-0.6784601,-0.7263837
1094,-0.145977,-0.09711075,-0.1255836,0.227623,0.1009088,0.1118813,0.2350488,-0.3165545,-0.06873417,-0.2398992,-0.3019252,-0.3934245,-0.4980822,-0.2579231
1095,0.4151483,0.05761194,-0.09412336,0.4575753,0.05626154,0.3846602,0.4186993,-0.1126127,0.2070732,-0.2378349,-0.3143177,-0.3584309,-0.4954615,-0.2436061
1096,0.007022381,-0.3034706,-0.4784317,-0.5978031,-0.479383,0.006445885,-0.2967205,-0.2961192,-0.4720244,-0.5979896,-0.7737327,-0.4712405,-0.6015201,-0.7796273
1097,0.08686733,0.4096971,0.3454866,0.4305797,0.4095759,0.01896381,0.4118896,-0.039258,-0.05702496,-0.2416978,-0.1460853,-0.1956072,0.01262808,-0.1624165
1098,0.2439289,-0.09923315,-0.2195349,0.1592655,0.09224939,-0.02139425,-0.007754803,0.22545,-0.3176694,-0.06124544,-0.1244063,0.0447607,-0.03805208,-0.3591185
1099,-0.448369,0.1902122,-0.1340461,-0.2480502,0.2253571,0.2036557,-0.458487,-0.292654,-0.5006371,-0.1493497,-0.5142431,-0.2484856,-0.649909,-0.4736271
1100,0.6119571,-0.01691771,0.592608,0.5942907,0.2855105,0.5887847,0.1312099,0.009365559,0.008178234,0.009552479,-0.1862364,-0.1051555,0.120091,-0.09040594
