Wavelength (nm),h2o,nir0.5,nir1,nir1.5,nir2,nir2.5,nir3,nir3.5,nir4,prot1,prot2,prot3,prot4,prot6,prot8,prot10,prot12,prot14,prot16,prot20,prot24,prot28,prot32,prot36,prot42,prot48,prot54,prot60
650.333313,-6.42E-06,-0.00107103,-0.00062754,-0.000708025,-0.000184321,0.000422587,-0.000231204,6.77E-05,0.000456117,0.000794208,0.000463606,0.000563722,0.000851577,0.000859799,0.000739,0.001985299,0.002744828,0.003660934,0.002766529,0.002914578,0.004128937,0.004507982,0.004458707,0.004156535,0.003903962,0.003654773,0.004465873,0.005285827
650.666687,0.000166168,-0.001083631,-0.00036608,-0.000767358,-7.77E-05,0.000478196,0.000119402,0.000246686,0.000248188,0.000926904,0.000633892,0.000682191,0.001302099,0.001100226,0.000984679,0.00213316,0.003103008,0.003845249,0.002980281,0.002953097,0.004360435,0.004681222,0.004598622,0.004598884,0.004101419,0.004313869,0.004459387,0.005420819
651,-0.000351182,-0.000637414,-0.000440149,-0.000424943,-7.20E-05,0.000564603,0.000634722,0.000492008,0.000362399,0.000777145,0.000586039,0.000818327,0.000998222,0.001220191,0.001383165,0.002110321,0.003084602,0.004073669,0.002833955,0.003215235,0.004445003,0.004673817,0.004626564,0.004633733,0.004254578,0.003900906,0.004767057,0.005276106
651.333313,-0.000338819,-0.001142759,-0.000449096,-0.000987927,-0.000393858,0.000157338,0.000181162,-0.000174229,6.46E-05,0.000396184,0.000515825,0.000894764,0.000861251,0.000605195,0.001485909,0.002039028,0.002800683,0.003595676,0.002483494,0.003016095,0.004204416,0.004189806,0.004263361,0.004555536,0.003886932,0.004034972,0.004332118,0.005171204
651.666687,-0.000135932,-0.000870035,-0.000631107,-0.000527081,-0.000492124,0.000423105,8.75E-05,0.000149595,0.000166349,0.000643251,0.000314421,0.000525389,0.001066672,0.000979697,0.001203422,0.001992607,0.002949344,0.003711267,0.002458788,0.003041849,0.003854598,0.004656809,0.004473275,0.00412209,0.004130792,0.003826158,0.004286627,0.005390128
652,6.94E-06,-0.000871947,-0.000223235,-0.000509913,-0.000320661,0.000569165,0.000161688,0.000245365,0.000150216,0.000573494,0.000286134,0.000714963,0.000715404,0.000851862,0.001326765,0.001851032,0.003039737,0.003568401,0.002741207,0.003289252,0.004211343,0.004569846,0.004669317,0.004520746,0.003875597,0.003795396,0.004242658,0.005562671
652.333313,-0.000346216,-0.001128558,-0.000428564,-0.000711385,-0.000519117,0.000188983,-0.000263077,0.000178857,-0.000161809,0.000347865,0.000465187,0.00042821,0.000828883,0.000957931,0.000919095,0.002035699,0.003076833,0.003606247,0.002455274,0.002626108,0.00399991,0.004403919,0.003935463,0.004305581,0.00381647,0.003907044,0.004304797,0.005090083
652.666687,8.37E-05,-0.000581889,-7.22E-05,-0.000445476,-0.000135259,0.000912714,0.000332684,0.000264091,0.000374317,0.001147772,0.000413259,0.000746338,0.001274656,0.001172767,0.001194882,0.00238887,0.003256441,0.004029407,0.002232933,0.003264265,0.004794564,0.004446572,0.004711969,0.004426278,0.004296849,0.004037166,0.004394192,0.005576096
653,-0.000181423,-0.000855413,-0.000400427,-0.000976717,-0.000669154,0.00048711,0.000105446,0.000299941,2.40E-05,0.000482161,0.000315872,0.000806916,0.000992358,0.000459434,0.001019238,0.001901235,0.002951794,0.003543059,0.00264038,0.003247521,0.003979637,0.004325503,0.00425808,0.004378006,0.003946409,0.003667799,0.004002261,0.005333939
653.333313,-0.000241811,-0.000574651,-0.000838775,-0.000829939,-0.000517049,0.000331286,0.000165935,0.000166479,7.09E-05,0.000626193,0.000237724,0.000482835,0.001098176,0.000625856,0.000873675,0.001737338,0.003067344,0.003837283,0.00232081,0.00293084,0.004202979,0.004177155,0.004478244,0.004676486,0.003877973,0.003631853,0.004314235,0.005208614
653.666687,-0.000372546,-0.00117503,-0.000643566,-0.000795678,-0.000429546,0.000415669,2.23E-05,-0.000166725,0.000296314,0.000301003,0.000290046,0.000558538,0.000820557,0.000582488,0.000965013,0.001755844,0.003036948,0.003570985,0.002308266,0.002877939,0.003585523,0.004677585,0.004423271,0.004352617,0.004112395,0.003897354,0.004042627,0.005005913
654,1.89E-06,-0.000725598,-0.00028936,-0.000582871,-0.000486125,0.000640762,0.000145115,0.000327866,0.000298205,0.00105637,0.000464617,0.000435724,0.000924491,0.000924828,0.001424405,0.00215777,0.003095396,0.003947166,0.002542883,0.003313092,0.004207213,0.004800322,0.004929796,0.004380045,0.003763983,0.004108501,0.004204442,0.005312503
654.333313,-7.53E-05,-0.000323661,-0.000228306,-0.00017661,0.000106171,0.000832254,0.000407455,0.00039976,0.000291729,0.000895308,0.000490091,0.000799784,0.001267594,0.001417523,0.00155589,0.002372576,0.00329932,0.003924571,0.002963861,0.003538596,0.004366057,0.005185482,0.004854348,0.004763654,0.004477014,0.004190694,0.004632005,0.005681489
654.666687,-0.000119473,-0.001207041,-0.000772475,-0.000822446,-0.000410409,0.000551203,-0.000341871,0.000192375,0.000219206,0.000577019,0.000271629,0.000585236,0.001054527,0.000747894,0.00128395,0.002166953,0.00288758,0.003635456,0.00269109,0.002873926,0.004291594,0.004280641,0.004171745,0.004094181,0.003897798,0.003695289,0.004376411,0.005051557
655,3.85E-05,-0.000791079,-0.000174385,-0.00093162,-0.000386099,0.000194085,0.000334679,-0.000125632,0.000279633,0.000621241,0.000411264,0.000550555,0.000880316,0.000903661,0.001246851,0.002093544,0.003444602,0.003752938,0.002759547,0.002964643,0.004122273,0.004634073,0.004310601,0.004282026,0.003840522,0.003655138,0.0042379,0.005500142
655.333313,0.000533138,-0.000781209,-1.55E-05,-0.000417599,-0.000425874,0.000442202,0.000586402,0.000358928,0.000948773,0.001165577,0.000626426,0.001199165,0.001223462,0.001326323,0.001375141,0.002195545,0.003296816,0.004189074,0.002918565,0.003240558,0.004358212,0.004666674,0.004428762,0.004919769,0.004171798,0.003980682,0.004222922,0.005424935
655.666687,-0.000504794,-0.000947893,-0.000584578,-0.000998257,-0.00085252,0.000196571,-0.000169365,0.000101614,-6.93E-05,0.000344549,0.00041484,0.000446089,0.000816563,0.000972718,0.000830465,0.002084986,0.003126056,0.003785499,0.00246436,0.002958779,0.003945364,0.004008871,0.004534584,0.004334733,0.003899809,0.003479254,0.003878574,0.004956581
656,-7.41E-05,-0.001037254,-0.000159221,-0.000671222,-0.000306899,0.000369939,-6.65E-05,3.45E-05,0.00032455,0.000628422,0.000361337,0.000997729,0.000884362,0.00102051,0.001245969,0.002248337,0.003150044,0.00369824,0.003036192,0.003121885,0.004194275,0.004637997,0.004853223,0.004678527,0.004042131,0.003843525,0.004642314,0.005398724
656.333313,-0.00031616,-0.000910232,-0.000671429,-0.000783792,-0.000487263,0.000587439,5.11E-05,0.000112334,5.63E-05,0.000691317,0.000332399,0.000586843,0.000721705,0.000848672,0.000856583,0.001672421,0.003131245,0.003705758,0.002646084,0.003172625,0.003733381,0.004255048,0.004012189,0.00427136,0.003706933,0.003521763,0.004580179,0.005001828
656.666687,6.07E-05,-0.000611669,-0.000209108,-0.000319471,-0.000386978,0.000340275,9.22E-05,0.000256658,0.000534563,0.000645299,0.000499394,0.000618234,0.001042539,0.001120391,0.001231198,0.002354565,0.003284609,0.003690407,0.002618608,0.003374577,0.004412889,0.004598544,0.004230555,0.004523441,0.004089425,0.003758291,0.004451201,0.005589364
657,-0.000296811,-0.00105063,-0.0004914,-0.000622163,-0.000336801,0.000228167,-1.58E-05,-3.93E-06,0.000359057,0.000445959,0.000492553,0.000525726,0.000714237,0.000943065,0.001149667,0.002214018,0.002908454,0.004163303,0.002434891,0.002992401,0.00423871,0.004366553,0.004179011,0.004528437,0.004267779,0.003902839,0.004271622,0.005313472
657.333313,0.000133385,-0.000784723,-0.00013381,-0.000303743,-0.000449303,0.000795038,0.000556879,2.00E-05,0.000195095,0.000791096,0.000814385,0.000663705,0.001272994,0.00126923,0.001502221,0.002298845,0.003050947,0.003672655,0.002588999,0.003166315,0.00426872,0.004513292,0.004699408,0.004275412,0.004232803,0.003604133,0.004729345,0.005652955
657.666687,-0.000254178,-0.001104391,-0.000735057,-0.001125925,-0.000552831,0.000182431,-0.000165173,9.73E-05,-7.11E-05,0.00036569,0.000298179,0.000805878,0.000788607,0.000933285,0.001234936,0.001609254,0.002901392,0.003488596,0.002583061,0.003030822,0.003840861,0.004438151,0.004586693,0.003962866,0.003780747,0.003598182,0.003938337,0.004654455
658,-0.000179146,-0.00071185,-0.000171694,-0.000598899,0.000154023,0.000615642,0.000374654,0.000333798,0.000218144,0.000758655,0.000716752,0.001015658,0.001147902,0.001356522,0.001345201,0.002319951,0.003032152,0.003811142,0.002645276,0.003434687,0.004277007,0.004475471,0.004637762,0.004561997,0.004297529,0.004009498,0.004368174,0.005200545
658.333313,-5.87E-05,-0.00080405,-0.000232653,-0.000352372,-8.66E-05,0.000662409,0.000839594,0.000341389,0.000564448,0.001296257,0.000863508,0.000781527,0.001214298,0.001507546,0.001502273,0.002172182,0.003496424,0.004038238,0.00313599,0.003512395,0.004677873,0.004769281,0.004751223,0.00465796,0.004314157,0.003873768,0.004453764,0.005400271
658.666687,-0.000231825,-0.000920512,-0.000590472,-0.000893234,-0.000279323,0.000200844,-0.000279582,-0.000204606,-0.000130704,0.000532542,0.000605247,0.000781916,0.001053308,0.000678328,0.000974612,0.002084076,0.00296287,0.003710771,0.002438197,0.003109422,0.004036122,0.004183899,0.004046729,0.004334393,0.003952965,0.003663309,0.004186277,0.004837045
659,-0.000434149,-0.001513501,-0.000790201,-0.000933583,-0.000633589,0.000289035,-5.99E-05,-8.56E-05,-0.000267837,0.000184503,0.000263625,0.000421602,0.000729043,0.000565381,0.000789177,0.001636614,0.003016355,0.003882466,0.002237903,0.002777913,0.003716828,0.004293895,0.003936952,0.003970389,0.003568792,0.003454126,0.00389004,0.004956685
659.333313,0.00020737,-0.000791699,-0.000302139,-0.000674892,-0.000363184,0.000590757,0.000525855,0.000344964,-3.10E-05,0.000785261,0.000447773,0.001013297,0.001289896,0.001169392,0.001269697,0.002377339,0.003116331,0.003707038,0.002385668,0.003396387,0.004131001,0.004746251,0.004343465,0.005090056,0.003955081,0.004046416,0.004399579,0.005427949
659.666687,-0.000126616,-0.000747616,0.000149932,-0.000644703,-4.67E-05,0.000471484,0.000512612,0.000298076,0.000600581,0.000938655,0.00046073,0.001033432,0.000936735,0.000937384,0.001773907,0.002039444,0.00304469,0.003757638,0.002639495,0.003327439,0.004082135,0.004809928,0.004495558,0.005066983,0.004483998,0.004081246,0.004653513,0.005350606
660,-0.00040022,-0.001259853,-0.00045732,-0.000580907,-0.00074374,0.000169094,-8.28E-07,0.000236792,-5.79E-05,0.000665416,0.000479777,0.001050194,0.000914219,0.000970046,0.001396435,0.001799328,0.002838463,0.003733799,0.002518851,0.003053136,0.003963806,0.004193099,0.004313477,0.004603331,0.003766986,0.003901559,0.004345086,0.005257581
660.333313,1.78E-05,-0.001062561,-0.000327282,-0.000580028,-0.000333956,0.000138875,5.08E-05,0.000191106,0.000159254,0.000864675,0.000232026,0.000783265,0.000678328,0.000787751,0.001160671,0.001985143,0.003123553,0.00400362,0.002737196,0.003009109,0.004086316,0.004588943,0.004348773,0.0047764,0.00408838,0.003684298,0.004368044,0.005269529
660.666687,7.70E-05,-0.000875099,-0.000215473,-0.000619527,-0.0004748,0.000180903,0.000133696,0.000422872,7.00E-05,0.000544697,0.000392427,0.001050635,0.001196413,0.001115486,0.001191326,0.001955499,0.003200997,0.003283853,0.002844377,0.003107076,0.004007722,0.004628997,0.004576098,0.004600428,0.004087753,0.003852561,0.004452953,0.00523387
661,-0.000642894,-0.001433217,-0.000603914,-0.001015819,-0.000537784,0.000299449,0.000288155,9.68E-05,8.27E-05,0.000511497,0.000152081,0.000508206,0.000986365,0.001204927,0.000483793,0.001820592,0.00349418,0.003733434,0.002619051,0.002853705,0.004230006,0.004393826,0.004368331,0.004243416,0.00393805,0.003650701,0.004431718,0.005194153
661.333313,-0.000451475,-0.001079913,-0.00051193,-0.001125254,-0.000562242,0.000291626,-6.02E-05,0.000128931,4.76E-06,0.000604962,0.000220086,0.000701066,0.000882728,0.000466742,0.000718878,0.00201016,0.003269768,0.003886854,0.002385226,0.003051494,0.003938311,0.004036905,0.004471078,0.004111324,0.003618541,0.003502792,0.003988911,0.005002587
661.666687,-0.000133344,-0.00115861,-0.000508051,-0.001084768,-0.000171901,0.000305666,-0.000139658,0.000359083,0.000340845,0.000354549,9.38E-05,0.000658754,0.00094566,0.000761378,0.001316665,0.001930407,0.003031891,0.003666677,0.002214018,0.002777366,0.003918537,0.004269269,0.004414354,0.004349244,0.003826759,0.003786361,0.004251676,0.004705191
662,-0.000111554,-0.001170899,-0.000392358,-0.001014838,-0.000561001,0.000218118,0.000127559,0.000289294,2.12E-06,0.000633062,0.000466923,0.000634955,0.000706485,0.000750798,0.001341435,0.002106523,0.003134296,0.003844831,0.002322449,0.003009708,0.004116654,0.004435379,0.004554045,0.00449425,0.00411297,0.003730274,0.004363258,0.004949564
662.333313,0.000322763,-0.000288998,-0.000226391,-0.000417599,0.000177536,0.000846675,7.84E-05,0.000314473,7.70E-05,0.000924906,0.00081952,0.001213052,0.001020536,0.001192987,0.001556462,0.002465141,0.003531132,0.004223314,0.002594545,0.003028007,0.004417701,0.004959383,0.004740624,0.004580833,0.004494564,0.0045276,0.004594672,0.005589416
662.666687,-0.000492589,-0.001088124,-0.000128945,-0.000567154,-0.000383875,0.000452178,0.000381546,0.000160523,0.000532257,0.000434791,0.000601255,0.000756529,0.000902053,0.000771128,0.000942339,0.001653452,0.002940196,0.003901924,0.00241758,0.003212497,0.004548709,0.004707913,0.004412104,0.004494381,0.004317216,0.003917623,0.00409554,0.005474582
663,-3.39E-05,-0.001064058,-0.000439373,-0.000847714,-0.000363649,0.000511886,-0.000314245,-2.59E-07,0.000286316,0.000458061,0.000146332,0.0007111,0.001010961,0.000421525,0.000963586,0.002225726,0.003273915,0.00359518,0.00255171,0.003015234,0.004092169,0.004511304,0.004492315,0.004100061,0.003912007,0.004149687,0.004150706,0.004857123
663.333313,0.000219335,-0.000978577,-1.93E-05,-0.000440873,-8.66E-05,0.000483275,0.000221925,0.000260232,0.000631118,0.000930068,0.001178036,0.001040308,0.001391371,0.001118159,0.001651841,0.002206446,0.003247913,0.00409716,0.003034211,0.003587271,0.00472241,0.004866625,0.005162036,0.004353244,0.004099851,0.004133589,0.004648594,0.005248332
663.666687,-5.19E-05,-0.000761932,-0.000269907,-0.000307623,-0.000195292,0.000506988,2.40E-05,-5.85E-06,0.000460574,0.000694662,0.00058788,0.000958735,0.0012637,0.001001777,0.00119618,0.002138701,0.003224415,0.003486221,0.002567932,0.00345243,0.004297477,0.004404207,0.004255702,0.004503588,0.003983112,0.003690303,0.004037376,0.005182312
664,0.00067475,-0.000741931,-0.000359976,-0.000628109,-4.74E-05,0.000538866,0.000197943,0.00045705,0.000497891,0.000606958,0.00061445,0.001080944,0.001144839,0.000597522,0.00133188,0.00226702,0.003330386,0.003888943,0.002609519,0.003346977,0.004108371,0.004565189,0.004481565,0.004576778,0.00430247,0.004300902,0.004429207,0.005645795
664.333313,-0.000360235,-0.001064265,-0.000765291,-0.000563121,-0.000279272,0.000133152,-0.000144782,-6.90E-05,-4.25E-05,0.000388437,0.000313566,0.001113176,0.001058368,0.000557683,0.000717634,0.002094012,0.002799459,0.003681453,0.002784947,0.002782733,0.00380182,0.004263753,0.004447644,0.004051197,0.003579363,0.003654825,0.004030217,0.005080706
664.666687,-0.000236792,-0.000687401,-0.00019643,-0.000892046,-0.000462853,-2.51E-05,0.000416057,2.24E-05,0.000414269,0.000692587,0.000344316,0.000612168,0.0008266,0.000614787,0.001218919,0.002011799,0.002970637,0.003366203,0.002407949,0.002878486,0.003787954,0.004568642,0.004352878,0.003994894,0.003914671,0.003607213,0.004137927,0.005164446
665,0.000301288,-0.000637828,-0.000327386,-0.00038015,-6.16E-06,0.000676876,0.000298853,0.000216668,0.000458786,0.000528291,0.000566184,0.001227096,0.001594133,0.001041917,0.001608864,0.002467588,0.003362733,0.003771294,0.002819859,0.003351985,0.004237926,0.004636663,0.004385432,0.004380202,0.004364252,0.004051668,0.004614921,0.005489865
665.333313,-6.84E-05,-0.000781622,-0.000563172,-0.000608256,-0.000340112,0.000137476,6.76E-05,0.00011557,-0.000316522,0.000932818,0.000255725,0.000861848,0.000939226,0.000993708,0.00094195,0.001721017,0.003320317,0.003492875,0.002340329,0.003008457,0.004043673,0.004354238,0.004134268,0.004073146,0.004075785,0.003412328,0.004242161,0.005280823
665.666687,-0.000125943,-0.000659849,9.44E-05,-0.000631366,-0.000316108,0.000657431,0.000446322,-0.000227375,0.000270826,0.000370949,0.000702025,0.001125218,0.00095365,0.000948487,0.001266738,0.002221563,0.002842215,0.003793072,0.002471362,0.003185611,0.004047435,0.004313059,0.004221563,0.004466187,0.003801767,0.004111925,0.004040877,0.005301969
666,-0.000200001,-0.001041592,-0.000346423,-0.000724565,-0.000390444,0.000353487,0.000163967,-0.000112382,-4.02E-05,0.000466198,1.73E-05,0.000829505,0.000713589,0.000782149,0.000793819,0.001916913,0.002820485,0.003456161,0.002224841,0.003020343,0.003849192,0.004120078,0.004381588,0.004115191,0.003678425,0.003477845,0.004122717,0.004960587
666.333313,-0.000425978,-0.001108677,-0.000712884,-0.000840842,-0.000588559,-6.21E-07,-0.000869002,-0.000336336,-0.000198707,0.000295226,0.000189319,0.000921871,0.000618131,0.000672391,0.000802792,0.001180943,0.002806233,0.00352346,0.002374945,0.002902147,0.003074982,0.003774689,0.004005292,0.004355127,0.003591134,0.003479854,0.003806625,0.004793569
666.666687,0.000275281,-0.001027853,-0.000285428,-0.000516584,-0.000178421,0.000143095,-0.000397633,0.000330353,0.000482031,0.000770921,0.000408025,0.00095269,0.000660439,0.000755543,0.000719371,0.001548434,0.003058324,0.003943039,0.002055231,0.00299618,0.003388821,0.004208755,0.004174254,0.00455551,0.003708187,0.00363,0.004331334,0.005005363
667,6.11E-06,-0.000437253,-4.56E-06,-0.000593005,-0.00053825,0.000547782,6.77E-05,-6.22E-05,0.000518987,0.000846182,0.000492319,0.001020328,0.000808602,0.000588606,0.001056162,0.001502481,0.003271751,0.003689598,0.002665539,0.002981714,0.004254839,0.004492524,0.004059559,0.004075837,0.003909969,0.003726932,0.004177809,0.004827727
667.333313,-0.000357959,-0.001042212,-0.000610324,-0.000917723,-0.000667655,0.000124141,-0.000161395,-0.000405754,-0.000182147,0.000220527,0.000521734,0.000709674,0.000668528,0.000786402,0.000477367,0.001592392,0.002778773,0.003526461,0.001957007,0.002692445,0.003757089,0.004064837,0.004299229,0.003749726,0.003398709,0.003615461,0.003891268,0.004763105
667.666687,-0.000341974,-0.000313004,-0.000114815,-0.000877424,-0.000566378,0.000264221,1.51E-05,-0.000171176,-8.34E-06,0.000762649,0.000321441,0.000718723,0.000746649,0.000679365,0.000684628,0.001527418,0.002780545,0.00362786,0.002261165,0.003143447,0.003614104,0.004384909,0.004344276,0.004285948,0.003498721,0.004033483,0.004475341,0.00463232
668,0.000170803,-0.000652095,-0.000210247,-0.00090305,-0.000520514,0.000714082,0.000580129,-5.05E-05,0.000669539,0.000825641,0.000779089,0.000431034,0.001313549,0.001127735,0.001171521,0.002137843,0.002919295,0.003516544,0.00247394,0.003355533,0.003902055,0.004644538,0.00481532,0.00458889,0.004131027,0.003692914,0.004520276,0.004494276
668.333313,1.17E-05,-0.001231976,-0.000568188,-0.00089747,-0.001017575,0.00038481,-8.28E-06,4.16E-05,-5.78E-05,0.000526011,0.000645947,0.000471303,0.001231457,0.000855312,0.000598741,0.001879213,0.002741233,0.003284661,0.002347538,0.003105381,0.003864836,0.004415635,0.004209121,0.004296614,0.003671037,0.003860475,0.004133249,0.00472801
668.666687,-0.000223701,-0.001318904,-0.000606499,-0.001316737,-0.000274149,0.000831165,0.000287196,2.08E-05,0.000652609,0.00089204,8.84E-05,0.000286549,0.00104695,0.000989115,0.00071963,0.001845599,0.002735372,0.003280905,0.002131782,0.002775986,0.00388863,0.004088798,0.004351414,0.004131733,0.003742337,0.003640233,0.004259963,0.00480027
669,-0.000363028,-0.001056363,-0.000666776,-0.001187576,-0.000441545,0.000739829,0.000100035,-9.86E-05,0.000364006,0.000762908,0.000142552,0.00040476,0.000865557,0.000971707,0.000852251,0.001520612,0.0027621,0.003240871,0.002501354,0.003136981,0.004267178,0.004195582,0.004241821,0.004181912,0.003654016,0.003903309,0.004703726,0.005065228
669.333313,-0.000589748,-0.00132835,-0.000650028,-0.00151737,-0.00060929,5.15E-05,-0.00051679,-0.00015622,1.61E-05,0.00038766,0.000168343,0.000284114,0.00041471,0.00051611,0.000556335,0.001440455,0.002203246,0.003372985,0.002246828,0.002948353,0.004024077,0.004428553,0.00434459,0.004182069,0.003448673,0.003810933,0.003916943,0.004697184
669.666687,0.000307453,-0.000485763,-8.02E-05,-0.000824048,-0.000125943,0.00094003,0.000971629,0.000263133,0.000454329,0.001185459,0.000698836,0.001405395,0.001150575,0.001085927,0.001079984,0.002076013,0.002879242,0.003631201,0.002920468,0.003629165,0.004103144,0.00463054,0.00455041,0.004814299,0.004466997,0.004537487,0.004702915,0.005111167
670,5.63E-05,-0.001341563,-0.000269441,-0.000765033,-5.23E-05,0.000326778,0.000285487,0.000454251,0.000389992,0.000763141,0.000309007,0.000431449,0.000793404,0.000971966,0.000546486,0.002263767,0.002973452,0.003456553,0.002806103,0.003336047,0.004300928,0.004557132,0.004295202,0.004244017,0.004295333,0.004312693,0.004747402,0.004807755
670.333313,-0.00053008,-0.00126326,-0.00054218,-0.001185356,-0.000426081,0.000534356,0.000179401,5.84E-05,0.000538062,0.00058254,5.16E-05,0.000738403,0.000759433,0.001151016,0.001118211,0.002389729,0.002885808,0.003009135,0.002667779,0.002940248,0.004172791,0.004538245,0.004422721,0.004443904,0.003914096,0.00387544,0.004319255,0.004909323
670.666687,-0.000190893,-0.000686471,-0.000261214,-0.000901397,-0.000471904,0.00107386,-8.41E-05,0.000659272,0.000356337,0.000710892,0.000558357,0.000989037,0.000913233,0.001140764,0.001039451,0.002554131,0.003115601,0.003237637,0.002491201,0.003448751,0.004549598,0.004748214,0.004781347,0.004551194,0.004088824,0.003784689,0.004474791,0.004866966
671,-0.000376943,-0.001177818,-0.000369753,-0.000919324,-0.000687918,0.000561078,0.000337555,0.000397609,0.000237646,0.000592235,0.000407585,0.000404527,0.00072562,0.00068372,0.001265699,0.002253671,0.002806832,0.003170226,0.002247739,0.003285652,0.004349584,0.00416414,0.004449972,0.004595901,0.00402008,0.003633629,0.004124808,0.004864165
671.333313,8.70E-05,-0.001212152,-0.000600553,-0.000932705,-0.000545127,0.000403361,0.000871497,0.000481228,0.000412559,0.000854118,0.000298905,0.001115045,0.000982759,0.001303864,0.001295764,0.002185398,0.003190514,0.003845588,0.002707188,0.003026261,0.004329765,0.00435952,0.004551063,0.00448303,0.004147884,0.004098911,0.004485881,0.005180897
671.666687,-0.000114297,-0.000480799,-0.00039153,-0.000575168,-0.000311762,0.000887241,0.000436294,0.000481513,0.000360327,0.000561571,0.000562374,0.000988052,0.001078738,0.001256327,0.001717353,0.002774969,0.00342279,0.004199215,0.00294348,0.003502896,0.004642314,0.004745989,0.005096107,0.004803149,0.004323072,0.004306627,0.004573246,0.005109491
672,0.00021457,-0.001005902,-0.000489487,-0.000433167,0.000156069,0.000588139,0.000316545,0.000661813,0.000440673,0.000665002,0.000475578,0.000765242,0.000436398,0.000748698,0.001508923,0.002538977,0.003019353,0.003300598,0.002649131,0.003382586,0.00420865,0.004434725,0.004540495,0.004628788,0.004017781,0.004026376,0.004635852,0.004877803
672.333313,0.00025443,-3.98E-05,-0.000216042,2.49E-05,0.00071849,0.001333776,0.000905995,0.000488406,0.000887189,0.001150861,0.000805515,0.001316794,0.001439416,0.001505312,0.002092555,0.002901522,0.003247052,0.004170465,0.003240271,0.003982459,0.004555484,0.005157163,0.004589675,0.005225853,0.004674837,0.004616543,0.005107055,0.005732267
672.666687,0.000120102,-0.0005792,-0.00019524,-3.45E-05,0.000103945,0.000714885,0.000236895,0.000196907,0.000569995,0.000797294,0.00018067,0.000963275,0.000912273,0.00121056,0.001482662,0.002628765,0.003168245,0.003953305,0.002969178,0.003290321,0.004419322,0.00411148,0.004449605,0.004310418,0.004235992,0.00411229,0.004692448,0.005379434
673,0.000163604,-0.000662693,-0.000327127,0.000158606,6.19E-05,0.000574505,0.000623367,0.000695076,0.000459097,0.001117796,0.000382064,0.00152134,0.00100969,0.001083306,0.001604759,0.002403368,0.002778408,0.003758604,0.002799042,0.003609953,0.00445413,0.004463807,0.004578452,0.004632921,0.004536022,0.004175012,0.004354185,0.00546352
673.333313,-0.000423185,-0.000663261,-0.000392306,-0.000382064,0.000263107,0.00019784,-0.000101668,-4.56E-05,0.000325198,0.000773721,9.17E-05,0.00123844,0.000969864,0.001293868,0.001537627,0.002351494,0.003097899,0.003566731,0.002285157,0.002746131,0.003979245,0.004294026,0.004388047,0.004134373,0.003926138,0.003538727,0.004260616,0.005221504
673.666687,0.000188258,-0.000441597,-8.29E-05,-0.000443252,-0.00013852,0.000457802,-0.000243726,0.000128154,4.47E-05,0.001106143,0.000333928,0.000934945,0.000914789,0.00073135,0.001290623,0.00236128,0.003464694,0.003985489,0.002395143,0.003180005,0.004006233,0.004417204,0.004153111,0.004795768,0.004693992,0.003628669,0.004114276,0.005508767
674,-5.73E-05,-0.001102429,-0.00048628,-0.00076219,-0.000414806,2.84E-05,-3.55E-05,-0.000457475,0.000358772,0.000801055,0.000201232,0.000918058,0.000439663,0.000569476,0.000683617,0.002177177,0.002824106,0.003475627,0.001932019,0.002675436,0.00367785,0.003925198,0.003902133,0.003970154,0.003691921,0.003392108,0.003856009,0.005106505
674.333313,0.000557942,-0.000641498,-7.81E-05,-0.000260128,3.61E-05,0.00057422,0.000226613,0.000407973,0.000352995,0.000974067,0.000986209,0.001443494,0.001301164,0.00130833,0.001593769,0.001787735,0.003482255,0.00387894,0.002726438,0.003326969,0.004165342,0.004360016,0.004894479,0.00474489,0.004247467,0.004242788,0.004415399,0.005429103
674.666687,-0.000112072,-0.000618234,-0.000189961,-0.000826374,-8.57E-05,0.000149621,-0.000253971,0.000200611,0.00044824,0.000809146,0.000747816,0.000971577,0.001362598,0.000567325,0.000941639,0.002115107,0.002847295,0.00337789,0.002043111,0.003308475,0.003922351,0.004070272,0.004040511,0.003966758,0.003957275,0.0038043,0.003895003,0.005062609
675,-9.21E-05,-0.001099692,-0.000613013,-0.000635398,-0.000734592,0.000195535,-9.71E-05,-0.00010612,-0.000217388,-1.66E-05,0.000103142,0.000281109,0.000697047,0.000764334,0.000766772,0.001624584,0.002697628,0.003538492,0.002220809,0.00283914,0.003651849,0.00451099,0.004350656,0.004033692,0.003312831,0.003309649,0.003708187,0.004913224
675.333313,0.000276369,-0.000574237,-0.000780072,-0.000733144,5.29E-05,0.000308256,-7.26E-05,-0.000605775,0.000330975,0.000455314,0.000472184,0.000551929,0.000840917,0.000832047,0.001344058,0.001852748,0.003023341,0.003497625,0.002002229,0.003103843,0.003572342,0.004171615,0.003872123,0.003729125,0.003574456,0.003374081,0.004391211,0.004779724
675.666687,-0.000410202,-0.000905478,-0.000134793,-0.001022017,-6.01E-05,-3.12E-05,-0.000440666,-0.000254488,0.000258056,0.000195457,0.000141309,0.000840191,0.000548637,0.000798098,0.001024713,0.00187664,0.002948067,0.003669757,0.002043085,0.002849015,0.00362893,0.004105339,0.004198483,0.004117622,0.003466103,0.00376957,0.003551411,0.004790559
