,H2O,MEF_0.5,MEF_1,MEF_1.5,MEF_2,MEF_2.5,MEF_3,MEF_3.5,MEF_4,MEF_4_prot_0.5,MEF_4_prot_1,MEF_4_prot_2,MEF_4_prot_3,MEF_4_prot_4,MEF_4_prot_5,MEF_4_prot_6,MEF_4_prot_8,MEF_4_prot_10,MEF_4_prot_12,MEF_4_prot_14,MEF_4_prot_16,MEF_4_prot_20,MEF_4_prot_24,MEF_4_prot_28,MEF_4_prot_32,MEF_4_prot_36,MEF_4_prot_40,MEF_4_prot_44,MEF_4_prot_48,MEF_4_prot_52,MEF_4_prot_56,MEF_4_prot_56
403,0.003957272,-0.006066322,-0.008486271,-0.01343107,-0.01386452,-0.01118279,-0.01089764,-0.01084423,-0.01217985,-0.01269341,-0.01328611,-0.01389647,-0.01451445,-0.01266146,-0.01382017,-0.01204872,-0.01207113,-0.01008892,-0.01224756,-0.01203346,-0.01181746,-0.0107522,-0.01076698,-0.01327515,-0.01407337,-0.01210928,-0.01100397,-0.01251745,-0.01400328,-0.01064825,-0.009500504,-0.009073734
404,0.00316906,-0.006390572,-0.008705139,-0.01337814,-0.01352549,-0.01088619,-0.0109663,-0.01064777,-0.01186371,-0.01225471,-0.01264334,-0.01345444,-0.01402283,-0.012043,-0.01345873,-0.01179886,-0.01206207,-0.009983063,-0.01163244,-0.01149797,-0.0113821,-0.01028633,-0.01075315,-0.0134573,-0.01389503,-0.01195049,-0.0112772,-0.01205254,-0.01411486,-0.01045656,-0.009385586,-0.009633541
405,0.003882885,-0.003993034,-0.005471706,-0.008897305,-0.00894165,-0.006448746,-0.0060215,-0.005845547,-0.007482529,-0.007730961,-0.007957935,-0.008544445,-0.009054184,-0.00777483,-0.008797169,-0.006973743,-0.006904602,-0.004888058,-0.007330894,-0.007142544,-0.007100582,-0.005483627,-0.006134987,-0.008852482,-0.009641171,-0.007762432,-0.007035732,-0.007852554,-0.009610653,-0.005844116,-0.005339622,-0.004855633
406,0.003073215,-0.002654552,-0.004038811,-0.007186413,-0.007406235,-0.004971981,-0.004850864,-0.004198551,-0.005888939,-0.006367207,-0.006707668,-0.007035255,-0.007461548,-0.006037235,-0.007133484,-0.00595665,-0.005531788,-0.003922462,-0.005966663,-0.005421162,-0.00522995,-0.004214764,-0.004954338,-0.00687027,-0.007137775,-0.005553246,-0.005036354,-0.006147861,-0.007118702,-0.003800869,-0.003191471,-0.002357483
407,0.004190922,-0.003955364,-0.007211685,-0.0112071,-0.01122856,-0.008838654,-0.008841991,-0.008845806,-0.01005363,-0.01046562,-0.01114368,-0.01143169,-0.01187086,-0.01005602,-0.0113492,-0.009923935,-0.009805202,-0.008171082,-0.01000977,-0.01001787,-0.009418011,-0.00850153,-0.008757591,-0.009998798,-0.01090717,-0.009862423,-0.008613586,-0.009661198,-0.0104146,-0.00772953,-0.007200718,-0.006436825
408,0.004309177,-0.00585556,-0.008374691,-0.01284981,-0.01258373,-0.01043606,-0.01053286,-0.01049805,-0.01163149,-0.01214695,-0.0126152,-0.01344633,-0.0134449,-0.01189232,-0.01308346,-0.01172209,-0.0118103,-0.009941578,-0.01211929,-0.01168728,-0.01187325,-0.01045704,-0.01083755,-0.01287699,-0.01353741,-0.01239443,-0.01073933,-0.01215172,-0.01358891,-0.009744644,-0.01021671,-0.008826256
409,0.004087448,-0.005310059,-0.007685184,-0.01209641,-0.01210356,-0.01000309,-0.009907722,-0.009637833,-0.01063728,-0.01126194,-0.01151848,-0.01246929,-0.01258564,-0.01112843,-0.0130229,-0.01074648,-0.01082373,-0.008895874,-0.01091242,-0.01081133,-0.01082897,-0.00925684,-0.009787083,-0.01248455,-0.01292372,-0.01139784,-0.01043844,-0.0119319,-0.01348686,-0.009410858,-0.009243965,-0.008292675
410,0.003939629,-0.005159378,-0.00812912,-0.01272964,-0.01306438,-0.01057339,-0.01040983,-0.01004362,-0.01175022,-0.01161623,-0.01226807,-0.0129323,-0.01338625,-0.01170349,-0.01329851,-0.01150942,-0.0114646,-0.009644508,-0.01158285,-0.01120901,-0.01133394,-0.0101614,-0.0101757,-0.01235676,-0.01326418,-0.01150131,-0.01069212,-0.01179743,-0.01339102,-0.01007462,-0.00933075,-0.008702278
411,0.004014492,-0.005451679,-0.009030819,-0.01338243,-0.01356745,-0.01115656,-0.01091671,-0.01092577,-0.01275015,-0.01239061,-0.01313543,-0.01333761,-0.01376295,-0.0124712,-0.014009,-0.0120616,-0.01225805,-0.01058006,-0.01208544,-0.01178741,-0.01258707,-0.01052856,-0.01108599,-0.0135231,-0.01410723,-0.01236916,-0.01109886,-0.01222277,-0.0136323,-0.01068068,-0.01051903,-0.009112358
412,0.003334045,-0.006176472,-0.008181572,-0.01175356,-0.01250601,-0.009717464,-0.01000404,-0.009921074,-0.01090717,-0.01130056,-0.01166534,-0.01223898,-0.01319933,-0.01136351,-0.01270819,-0.01087236,-0.01110077,-0.008760929,-0.01110125,-0.01108503,-0.01132965,-0.009623528,-0.00992918,-0.01252556,-0.01336479,-0.01187515,-0.01045847,-0.01172733,-0.01345921,-0.009768963,-0.009118557,-0.008327484
413,0.004203796,-0.00303793,-0.004066944,-0.007874489,-0.008019447,-0.005167007,-0.004957676,-0.004796505,-0.005772591,-0.006310463,-0.006724834,-0.007710457,-0.007926941,-0.006204128,-0.007857323,-0.005875587,-0.005754948,-0.004090309,-0.00583601,-0.005556107,-0.005878925,-0.004269123,-0.004860401,-0.007607937,-0.00838089,-0.006681442,-0.005603313,-0.006712914,-0.008837223,-0.004706383,-0.004114151,-0.003651142
414,0.003637314,-0.002758026,-0.004372597,-0.008384228,-0.007930756,-0.006028175,-0.005940437,-0.005626202,-0.006654739,-0.007249355,-0.007912636,-0.008138657,-0.008994102,-0.007185936,-0.008030415,-0.006438255,-0.006567478,-0.00485754,-0.006414413,-0.006397247,-0.006505966,-0.005309105,-0.005590916,-0.007949352,-0.008200645,-0.006516457,-0.00549221,-0.00692606,-0.007501602,-0.004739285,-0.004018784,-0.003547192
415,0.00348711,-0.004576683,-0.007143497,-0.01160765,-0.01171541,-0.009027481,-0.008922577,-0.00944376,-0.009850025,-0.01079416,-0.01139641,-0.01176548,-0.01208067,-0.01129866,-0.01195145,-0.01044893,-0.01018906,-0.008683205,-0.01041365,-0.01016235,-0.009861946,-0.008874893,-0.009615421,-0.01101446,-0.01183653,-0.01043272,-0.009097576,-0.01055908,-0.01145363,-0.008910179,-0.007870674,-0.007761478
416,0.004353046,-0.005654335,-0.008289337,-0.01296902,-0.01297522,-0.01041031,-0.01022482,-0.01030588,-0.01176643,-0.01162481,-0.01207781,-0.01270008,-0.01385307,-0.01229811,-0.01373911,-0.0113306,-0.01130581,-0.009834766,-0.01179266,-0.0113554,-0.01158524,-0.01024246,-0.0101223,-0.01294184,-0.01357269,-0.01146221,-0.01069498,-0.01220608,-0.01357269,-0.01042414,-0.009675503,-0.008905888
417,0.003789902,-0.005479336,-0.007639408,-0.01225328,-0.01255274,-0.00949192,-0.009803772,-0.009185314,-0.01026917,-0.01103306,-0.01178741,-0.01179647,-0.01271629,-0.01056767,-0.01241112,-0.01087475,-0.01087618,-0.008874416,-0.0107193,-0.009956837,-0.01073503,-0.00950098,-0.009953022,-0.01195526,-0.01241541,-0.01118422,-0.01010895,-0.01148891,-0.01241159,-0.009494305,-0.008411884,-0.008416653
418,0.004069805,-0.005068302,-0.008294582,-0.01242208,-0.01289129,-0.01022053,-0.009918213,-0.009734631,-0.01104593,-0.01085663,-0.01210308,-0.01196384,-0.01306343,-0.01165009,-0.01292706,-0.01102066,-0.01084185,-0.00957489,-0.01147985,-0.01070929,-0.01039553,-0.009437084,-0.009730339,-0.01196003,-0.01245308,-0.01084757,-0.01019716,-0.01179838,-0.01277018,-0.009716988,-0.00939703,-0.008103848
419,0.002970219,-0.006659508,-0.009409428,-0.01342821,-0.01355886,-0.01131344,-0.01196814,-0.01085234,-0.01277637,-0.01280594,-0.01311684,-0.01364088,-0.01407909,-0.01247072,-0.01440716,-0.01277542,-0.01232195,-0.01050758,-0.01230907,-0.01215458,-0.01281738,-0.01169586,-0.01152086,-0.01345873,-0.01443815,-0.01283693,-0.01136303,-0.01293898,-0.01441145,-0.01072121,-0.009734154,-0.009293079
420,0.003399372,-0.006325722,-0.008615017,-0.01239014,-0.01239729,-0.01000786,-0.00972414,-0.009634495,-0.0110364,-0.01099014,-0.01200676,-0.01263523,-0.01292849,-0.01173449,-0.01308346,-0.01063824,-0.01109314,-0.009158611,-0.01137972,-0.01089096,-0.0108304,-0.009859085,-0.009916782,-0.01258564,-0.01331425,-0.01153326,-0.01046467,-0.01176596,-0.01312637,-0.009982109,-0.009357452,-0.008473873
421,0.002414703,-0.00464201,-0.004609108,-0.008038521,-0.007968903,-0.00552702,-0.005148888,-0.004618645,-0.006174564,-0.006135464,-0.006893158,-0.007661819,-0.007800579,-0.006554604,-0.007832527,-0.005720615,-0.00631237,-0.004184246,-0.006187916,-0.005681992,-0.00589323,-0.004554749,-0.005112648,-0.008205414,-0.00881052,-0.006825924,-0.005674839,-0.007400036,-0.008586407,-0.004903316,-0.004030228,-0.003119946
422,0.00231266,-0.001895428,-0.001736641,-0.004340649,-0.003686905,-0.001399517,-0.001080036,-0.00073719,-0.001923561,-0.002257347,-0.003011703,-0.00357151,-0.004122257,-0.002268314,-0.003549576,-0.002089024,-0.002052784,-0.000200272,-0.002106667,-0.001476288,-0.001919746,-0.000247002,-0.001106262,-0.003424644,-0.004129887,-0.002453804,-0.001537323,-0.002776623,-0.004317284,-0.000883102,0.000118733,0.000633717
423,0.002832413,-0.000941277,-0.001409531,-0.003865242,-0.003286839,-0.001172543,-0.000759125,-0.00061512,-0.001823902,-0.001833439,-0.00294733,-0.002980709,-0.003779888,-0.002132416,-0.003307819,-0.001524925,-0.001926422,-0.00019455,-0.001749516,-0.001330376,-0.001749992,-4.34E-05,-0.000667572,-0.002484798,-0.003031731,-0.00121069,-0.000367165,-0.001738548,-0.003046989,-0.000243664,0.000933647,0.001752853
424,0.002700806,-0.001840115,-0.003500938,-0.006187439,-0.006060123,-0.003431797,-0.003591537,-0.00312233,-0.004221439,-0.00462389,-0.005387306,-0.00590086,-0.006241798,-0.004554272,-0.005880833,-0.003986835,-0.004151821,-0.00242424,-0.004272461,-0.00401926,-0.004053116,-0.003004551,-0.003321648,-0.005214214,-0.005840302,-0.003611088,-0.002809525,-0.004454613,-0.005423069,-0.00244379,-0.00194788,-0.001045704
425,0.003000736,-0.003851414,-0.006065845,-0.009217262,-0.008882523,-0.006634712,-0.00658989,-0.006001949,-0.007479191,-0.007873058,-0.008536816,-0.008866787,-0.009896278,-0.007610798,-0.009588242,-0.007788658,-0.007331371,-0.005604267,-0.007389545,-0.007613659,-0.007651329,-0.006430149,-0.006507397,-0.008743763,-0.009185791,-0.007573128,-0.006715298,-0.007854939,-0.008907795,-0.006325722,-0.005247593,-0.004535675
426,0.003237247,-0.005530834,-0.008829117,-0.01246881,-0.01259708,-0.0103178,-0.01038885,-0.00945425,-0.01141214,-0.01181221,-0.01220989,-0.01228571,-0.01329803,-0.01156235,-0.01298714,-0.011693,-0.01169634,-0.00979948,-0.01126814,-0.01092052,-0.01073599,-0.01005602,-0.009970665,-0.01182461,-0.01288271,-0.01143694,-0.01043749,-0.01149654,-0.01249409,-0.01052284,-0.009263992,-0.008108616
427,0.003196239,-0.006045818,-0.00803566,-0.0114007,-0.01113844,-0.008950233,-0.008676529,-0.008648872,-0.009934902,-0.01056576,-0.0109539,-0.0115366,-0.01189232,-0.01026678,-0.01200056,-0.01060915,-0.01050329,-0.008345127,-0.01013422,-0.009881973,-0.01021194,-0.00870657,-0.009084225,-0.0114994,-0.01242065,-0.0108757,-0.009530067,-0.01100588,-0.01286411,-0.009443283,-0.008498669,-0.007650852
428,0.00300312,-0.004256248,-0.00574398,-0.008669376,-0.009289265,-0.006168842,-0.006218433,-0.006115437,-0.007338047,-0.007269859,-0.008023262,-0.008758545,-0.009655476,-0.007311821,-0.009429455,-0.007211685,-0.007051945,-0.005338669,-0.007100582,-0.006891727,-0.007373333,-0.005743027,-0.006510258,-0.009056568,-0.009852886,-0.00747633,-0.006830692,-0.00806427,-0.009907722,-0.006420135,-0.005824566,-0.005365372
429,0.003234863,-0.00408411,-0.005141735,-0.007971764,-0.00815773,-0.005350113,-0.005292892,-0.004864693,-0.006388664,-0.006158352,-0.006872654,-0.007709503,-0.008426666,-0.00649929,-0.008544445,-0.006155014,-0.006158352,-0.004170895,-0.006292343,-0.005904198,-0.006446838,-0.004861355,-0.005044937,-0.008504391,-0.008897305,-0.006578922,-0.006205559,-0.00742054,-0.009207726,-0.004859447,-0.004581928,-0.003967762
430,0.00223732,-0.002566338,-0.00117588,-0.004200459,-0.003594875,-0.001109123,-0.000736237,-0.000871182,-0.001767635,-0.002306938,-0.002905369,-0.003062725,-0.004062176,-0.002230644,-0.003320694,-0.001734257,-0.001881599,-2.77E-05,-0.00185585,-0.001473427,-0.001850605,-0.000206947,-0.001380444,-0.004080772,-0.005028725,-0.002995491,-0.002111912,-0.00296402,-0.005310059,-0.000452519,-2.62E-05,0.000249386
431,0.002831936,0.000778675,0.000265598,-0.001909256,-0.001586914,0.001338005,0.001374245,0.000924587,-0.000500202,-0.00053978,-0.000767231,-0.001015186,-0.001960754,0.000198364,-0.001497746,0.000628471,0.000931263,0.002180576,0.000461578,0.000480175,0.001048565,0.00155735,0.002133369,-0.000279903,-0.000995159,0.001036644,0.001543999,0.000743389,-0.000464916,0.001601219,0.002865314,0.0033288
432,0.002892494,-0.001644135,-0.003534794,-0.006460667,-0.007333279,-0.004110336,-0.003881931,-0.004271507,-0.00524807,-0.005912781,-0.006047249,-0.006067753,-0.007013798,-0.005632401,-0.006800175,-0.005867958,-0.005209446,-0.003804684,-0.004849434,-0.004580498,-0.004652023,-0.003452301,-0.004092693,-0.00479126,-0.00549221,-0.003981113,-0.003456116,-0.004602432,-0.00488615,-0.003205776,-0.00219059,-0.002035141
433,0.002793312,-0.005254745,-0.006357193,-0.01066685,-0.01075649,-0.008729935,-0.00717926,-0.007394314,-0.008750916,-0.009181976,-0.009923935,-0.01028633,-0.01086712,-0.009363174,-0.01108217,-0.008419991,-0.008986473,-0.007019043,-0.009723663,-0.008883953,-0.009122849,-0.007932186,-0.007233143,-0.01080132,-0.01159,-0.009848595,-0.009237289,-0.009690762,-0.01170301,-0.008470058,-0.007696629,-0.006732941
434,0.002886772,-0.005692005,-0.005682468,-0.009387016,-0.009196758,-0.00709486,-0.006376743,-0.006377697,-0.00744009,-0.007619381,-0.008672714,-0.009027958,-0.01007938,-0.007968426,-0.009385586,-0.007609844,-0.007439137,-0.005848885,-0.007453918,-0.007812977,-0.007628441,-0.006219387,-0.006368637,-0.009046078,-0.009747028,-0.007991791,-0.007647514,-0.008151054,-0.01046085,-0.006931305,-0.006042004,-0.005510807
435,0.001964569,-0.006000996,-0.007775307,-0.01160526,-0.01255178,-0.01006126,-0.009709358,-0.009697437,-0.01107645,-0.01064253,-0.01158571,-0.0117836,-0.01234865,-0.01144648,-0.01219797,-0.01065636,-0.01105833,-0.009122372,-0.0108819,-0.009754181,-0.01051283,-0.009160519,-0.01029301,-0.01166534,-0.01220465,-0.01029158,-0.009151459,-0.01165819,-0.01144743,-0.009339809,-0.009158611,-0.007985115
436,0.003324986,-0.005278587,-0.006573677,-0.010221,-0.01016378,-0.007458687,-0.007601261,-0.007442951,-0.009308815,-0.008467674,-0.008973122,-0.009593964,-0.01059866,-0.009504318,-0.01076317,-0.008816242,-0.008954048,-0.006868362,-0.009183884,-0.009554386,-0.009559631,-0.007834435,-0.007953167,-0.01114178,-0.01118755,-0.00928688,-0.008662701,-0.01032782,-0.01160097,-0.0080266,-0.007387161,-0.00649786
437,0.003365993,-0.004012108,-0.004749775,-0.007919788,-0.007902622,-0.005549908,-0.004819393,-0.005182743,-0.005830765,-0.006720543,-0.006575584,-0.007340908,-0.00826931,-0.005970955,-0.007848263,-0.00607872,-0.005951405,-0.004507542,-0.006317139,-0.005150795,-0.005657196,-0.004722118,-0.004780293,-0.006876469,-0.008423328,-0.00677824,-0.005259991,-0.006617069,-0.007692814,-0.004986286,-0.003987789,-0.003984451
438,0.003124237,-0.002685547,-0.003112793,-0.007679462,-0.007217884,-0.004110813,-0.004116535,-0.003813744,-0.005789757,-0.005483627,-0.006155968,-0.006917953,-0.007573605,-0.005933762,-0.007178307,-0.005230904,-0.005611897,-0.002767086,-0.005753994,-0.005657196,-0.005549431,-0.003797531,-0.004221916,-0.006349564,-0.00841856,-0.005691051,-0.004711628,-0.006242275,-0.007872105,-0.004605293,-0.003448963,-0.003116131
439,0.003416061,-0.002578259,-0.002777576,-0.006566525,-0.006374836,-0.003685951,-0.003342628,-0.003376961,-0.004349232,-0.005059719,-0.005580425,-0.006409168,-0.006548405,-0.004691124,-0.006299019,-0.00496769,-0.004900455,-0.002897739,-0.004868984,-0.004442692,-0.004939079,-0.003257275,-0.004023552,-0.006160736,-0.007156849,-0.005578995,-0.004255772,-0.005243778,-0.007639885,-0.003740788,-0.002857685,-0.002678871
440,0.002515793,-0.003927708,-0.00501442,-0.008741856,-0.008836746,-0.005809307,-0.005805969,-0.005963326,-0.0070467,-0.007554531,-0.007846355,-0.008817196,-0.009030342,-0.00727129,-0.009332657,-0.007209778,-0.007266521,-0.005074501,-0.006896973,-0.006885529,-0.006990433,-0.005524635,-0.006644726,-0.008122921,-0.008975506,-0.007199287,-0.006289959,-0.007650375,-0.009432316,-0.005977631,-0.005130291,-0.004415035
441,0.002838135,-0.004893303,-0.005508423,-0.009261131,-0.009205341,-0.006244183,-0.006011009,-0.005241871,-0.006931782,-0.007710934,-0.008058548,-0.008726597,-0.009448051,-0.007835865,-0.009407997,-0.007867336,-0.007647991,-0.005378246,-0.0077281,-0.007252693,-0.007878304,-0.005818844,-0.006615162,-0.009832382,-0.01100588,-0.009048939,-0.007344723,-0.009124279,-0.01195288,-0.006428242,-0.005935192,-0.005833149
442,0.001978874,-0.005208492,-0.006764889,-0.01007509,-0.01049948,-0.007498741,-0.007408142,-0.007372379,-0.008801937,-0.008502483,-0.009317875,-0.009695053,-0.01037216,-0.00910759,-0.01005125,-0.008494854,-0.008033276,-0.006610394,-0.008976936,-0.007838726,-0.00786972,-0.007083893,-0.007696629,-0.009904861,-0.01108408,-0.009320736,-0.00758791,-0.009069443,-0.01090097,-0.007427216,-0.007043839,-0.006370544
443,0.00264883,-0.004765034,-0.005776405,-0.009453297,-0.009085178,-0.006768703,-0.006834507,-0.006441593,-0.00725174,-0.007521152,-0.008366585,-0.008875847,-0.00958395,-0.007812977,-0.009475231,-0.007395744,-0.006986618,-0.005523205,-0.007985115,-0.007115364,-0.007024288,-0.006194115,-0.006609917,-0.008667469,-0.009812355,-0.007540226,-0.006578445,-0.008112431,-0.00947094,-0.006316185,-0.005743027,-0.005116463
444,0.002157211,-0.004737377,-0.005857944,-0.009640217,-0.009138107,-0.00683403,-0.006560326,-0.005942822,-0.007276535,-0.00749588,-0.00780201,-0.008533001,-0.00929451,-0.007769585,-0.008917332,-0.006905079,-0.007092476,-0.005504608,-0.007002831,-0.007179737,-0.00705719,-0.005732536,-0.006138325,-0.009054184,-0.009821415,-0.007318497,-0.007278442,-0.008315086,-0.01020575,-0.006039143,-0.005693436,-0.005378723
445,0.003094196,-0.004694939,-0.006155014,-0.009652615,-0.009111881,-0.006887436,-0.006810665,-0.006319046,-0.007602692,-0.007910728,-0.008402824,-0.008304596,-0.009770393,-0.008374214,-0.009205341,-0.007800102,-0.008368492,-0.006340027,-0.007608891,-0.007467747,-0.007466793,-0.006438732,-0.007022858,-0.00909996,-0.009631634,-0.007864952,-0.007735252,-0.00886488,-0.009753704,-0.006700039,-0.005789757,-0.005493641
446,0.002877235,-0.003934383,-0.00487709,-0.008452892,-0.008516312,-0.005848885,-0.005392551,-0.005340576,-0.006925583,-0.006253242,-0.007112026,-0.007725716,-0.008275509,-0.006547451,-0.008709908,-0.006252289,-0.006986618,-0.004845619,-0.00677681,-0.006364346,-0.005918503,-0.005137444,-0.005917072,-0.008519173,-0.008944035,-0.006894588,-0.006979942,-0.007761478,-0.009236336,-0.005252838,-0.004935741,-0.004017353
447,0.004119873,-0.004684448,-0.005351543,-0.009034157,-0.008700848,-0.006668568,-0.005485535,-0.00589323,-0.007161617,-0.00768137,-0.007754326,-0.00860405,-0.009179592,-0.007202625,-0.008895397,-0.007278919,-0.007546425,-0.005331993,-0.007188797,-0.007320881,-0.007257462,-0.005476952,-0.006047726,-0.009342194,-0.009024143,-0.007734299,-0.007164955,-0.008200645,-0.009514332,-0.005943775,-0.005387306,-0.00433588
448,0.002799988,-0.00421381,-0.005980492,-0.009150982,-0.009506226,-0.007211685,-0.006741524,-0.006819725,-0.00779438,-0.007924557,-0.008420467,-0.009162903,-0.009955883,-0.007808685,-0.008972168,-0.007860184,-0.008253098,-0.005603313,-0.008172035,-0.007170677,-0.008030415,-0.006574154,-0.007353306,-0.009827137,-0.01026535,-0.008396149,-0.007764339,-0.008973122,-0.009728432,-0.006011486,-0.006167412,-0.005548477
449,0.003757954,-0.005571842,-0.006245613,-0.0100193,-0.009641171,-0.007400513,-0.006654739,-0.006269932,-0.00731945,-0.007639408,-0.0084095,-0.009432793,-0.01043749,-0.008003712,-0.009601593,-0.00783968,-0.007844448,-0.006230831,-0.008210659,-0.008418083,-0.008049488,-0.006447315,-0.007214069,-0.009462357,-0.01024675,-0.008627892,-0.007842064,-0.008864403,-0.01038313,-0.006801128,-0.006244183,-0.005468369
450,0.003347397,-0.004915237,-0.006289482,-0.009328842,-0.009727478,-0.007922649,-0.007098675,-0.006700516,-0.007270813,-0.007901669,-0.009110451,-0.00951004,-0.009923458,-0.008518696,-0.009708881,-0.00809288,-0.008682728,-0.005895615,-0.008919716,-0.007511616,-0.007917404,-0.00708437,-0.008491039,-0.009516716,-0.01034212,-0.008533955,-0.00810957,-0.008910179,-0.01053381,-0.006702423,-0.006683826,-0.005866528
451,0.002434254,-0.005417824,-0.007778645,-0.01097393,-0.01054335,-0.008197784,-0.008220196,-0.007350922,-0.009918213,-0.009268284,-0.01012087,-0.01118183,-0.01183844,-0.009507179,-0.01161098,-0.009903431,-0.01077747,-0.00782156,-0.009484768,-0.009703159,-0.009068012,-0.008409023,-0.009471416,-0.01075602,-0.0107789,-0.009290695,-0.00927639,-0.01056862,-0.01163006,-0.008210659,-0.00820446,-0.007788658
452,0.003996372,-0.00535202,-0.007604122,-0.01043415,-0.01096392,-0.008728504,-0.008908272,-0.008093834,-0.009092808,-0.008871555,-0.01020861,-0.01064062,-0.01142025,-0.0104022,-0.01107597,-0.009103775,-0.01055765,-0.00863266,-0.01028967,-0.008613586,-0.009331703,-0.008030415,-0.009358406,-0.01097059,-0.01223135,-0.01021385,-0.009586811,-0.01082468,-0.01265907,-0.008299351,-0.008041382,-0.00754261
453,0.002349377,-0.005485058,-0.008440495,-0.0117898,-0.01233482,-0.009400845,-0.009204388,-0.009274006,-0.01010513,-0.009788036,-0.01085472,-0.01142836,-0.01128769,-0.01013374,-0.01222944,-0.01044893,-0.01037169,-0.008286476,-0.01089764,-0.009852886,-0.01031399,-0.008959293,-0.01039505,-0.01253414,-0.01263952,-0.01074314,-0.0103159,-0.01112604,-0.01296377,-0.009658337,-0.008935452,-0.007787704
454,0.004133701,-0.005520344,-0.007019997,-0.01177073,-0.01111603,-0.008823872,-0.00908041,-0.009020805,-0.009302139,-0.01083946,-0.01061249,-0.01085329,-0.01179171,-0.01093769,-0.01226187,-0.01022673,-0.01042223,-0.008721828,-0.01020288,-0.01022816,-0.0108552,-0.008033752,-0.009923458,-0.01163149,-0.01289558,-0.01165342,-0.009821892,-0.0116992,-0.01289845,-0.008813381,-0.008575916,-0.007995129
