Wavelength (nm),H2O,prot5uM,nir_1,nir_1-2,nir_2,nir_2-2,nir_3,nir_3-2,nir_4,nir_4-2,nir_5,nir_5-2,nir_6,nir_6-2,nir_7,nir_7-2,nir_8,nir_8-2,nir_9,nir_9-2,nir_10,nir_10-2,nir_12,nir_12-2,nir_14,nir_14-2,nir_16,nir_16-2,nir_18,nir_18-2,nir_20,nir_20-2,nir_24,nir_24-2,nir_28,nir_28-2,nir_32,nir_32-2,nir_40,nir_40-2
273,0.000773125,0.064675935,0.068397671,0.067671776,0.072102375,0.07223323,0.074963517,0.075271621,0.07896626,0.079161435,0.08314722,0.081967972,0.086760603,0.087063372,0.092537016,0.091084652,0.095863245,0.096355945,0.100681029,0.100877464,0.106437735,0.105469778,0.1128214,0.11422766,0.121822536,0.121679083,0.130383402,0.130338118,0.138646513,0.138161793,0.146564111,0.145346656,0.160780743,0.161311433,0.176664695,0.177881211,0.191937596,0.19186081,0.220821247,0.22145389
274,5.20E-05,0.066548325,0.070327878,0.069957629,0.073252715,0.074233726,0.077413015,0.077356502,0.081220269,0.081025347,0.085491605,0.085215658,0.090156563,0.08884795,0.095205881,0.094112158,0.099049374,0.099244647,0.104001783,0.104514979,0.109216355,0.108696483,0.117963694,0.117563337,0.127048865,0.126321584,0.135138184,0.13462688,0.143897906,0.142738432,0.152502954,0.151470512,0.168830991,0.168373168,0.186128944,0.185805768,0.201476947,0.201176912,0.231951401,0.232536942
275,-0.000526874,0.067703538,0.070889942,0.071589015,0.075441837,0.074830025,0.078901961,0.079272188,0.082842156,0.083318852,0.088352457,0.086838402,0.091686308,0.091189101,0.097174607,0.096669272,0.101269856,0.101332247,0.106471375,0.106925078,0.112669781,0.112658575,0.121377938,0.121518277,0.13121073,0.130968452,0.139997661,0.139357731,0.148941249,0.148570493,0.158839122,0.156905532,0.175389171,0.175551981,0.193368524,0.193129867,0.211999059,0.210726246,0.244234741,0.244542792
276,-0.000258524,0.068166807,0.07305938,0.072475381,0.076543108,0.07697171,0.080623299,0.080464877,0.084881976,0.084996678,0.089243352,0.089701004,0.094761066,0.093413211,0.099087514,0.099171683,0.104368962,0.105157897,0.110449143,0.110759169,0.115969352,0.115622677,0.124728352,0.125065014,0.135543704,0.136058122,0.144972011,0.145546109,0.15567784,0.155357137,0.165131494,0.16342175,0.182692573,0.183082223,0.202928796,0.201749101,0.220489174,0.221114233,0.256114006,0.257298797
277,0.000693573,0.069820195,0.074065916,0.074657165,0.078331582,0.078685924,0.082403086,0.081534475,0.086678676,0.086421371,0.091843538,0.091481231,0.096424982,0.096530683,0.102932394,0.101664595,0.107663944,0.10625606,0.113285713,0.113707878,0.1192277,0.118755385,0.130134955,0.128630504,0.140551731,0.139513835,0.151307568,0.150138572,0.161729798,0.160682663,0.171088442,0.170943871,0.190957964,0.19068642,0.211383268,0.212813571,0.23062259,0.232060626,0.269031316,0.270190179
278,0.000409917,0.069555119,0.075035691,0.073535234,0.078262016,0.079085626,0.082979821,0.083514176,0.088090442,0.087672621,0.092775695,0.091538467,0.097963616,0.098192476,0.103723191,0.102730796,0.109518677,0.109254971,0.115576506,0.115330562,0.121905237,0.121483833,0.133079171,0.133088216,0.14511773,0.144681037,0.155743823,0.155322298,0.16605936,0.166587845,0.177773655,0.176221505,0.198580951,0.199657187,0.219863072,0.220641926,0.241423577,0.242337972,0.281476528,0.282273293
279,-0.000223235,0.068589583,0.072283059,0.073290378,0.077703767,0.077442534,0.081692785,0.082060486,0.087354325,0.086666442,0.092559151,0.092129648,0.097437203,0.097560391,0.104791798,0.10549397,0.110874869,0.110312097,0.116891667,0.116934426,0.123299316,0.123580433,0.134842396,0.136062369,0.147620395,0.14798969,0.159461632,0.158660337,0.170966357,0.17154339,0.18382445,0.182862252,0.205216527,0.205794275,0.22810863,0.230056375,0.251586735,0.250629664,0.294047684,0.294984728
280,0.000841565,0.066291995,0.071642034,0.071163304,0.076987103,0.075950526,0.081302293,0.080280945,0.086815573,0.086252354,0.091905557,0.092108049,0.097793646,0.098851189,0.104349114,0.103586383,0.109992914,0.111080319,0.117226437,0.117227323,0.124846004,0.125032172,0.137471035,0.137219265,0.150965124,0.150028199,0.162801549,0.163823798,0.175927848,0.175131053,0.188101307,0.186668143,0.212583512,0.211765051,0.236683831,0.236512169,0.260697335,0.261518478,0.307211429,0.307567507
281,-0.000685902,0.06638515,0.070585355,0.070545308,0.075794235,0.075325377,0.081233002,0.080279112,0.087094501,0.085863329,0.092916869,0.092489064,0.099316716,0.098387435,0.105161324,0.104339108,0.112569533,0.112993926,0.119864471,0.119747788,0.127583444,0.126621366,0.140443012,0.140131459,0.154478014,0.154184923,0.166781172,0.166985691,0.181796804,0.180846199,0.195361644,0.194000751,0.219880089,0.219589204,0.246430025,0.245839998,0.27247873,0.272018641,0.320536226,0.321623325
282,-0.000439425,0.064050891,0.069804326,0.070224836,0.07481382,0.075298622,0.080860324,0.080677874,0.087164417,0.086418621,0.092916906,0.093206644,0.099303372,0.098608956,0.106308632,0.106949218,0.114043064,0.113815084,0.121394023,0.121954151,0.130522534,0.129000545,0.144409105,0.143602327,0.15910691,0.157834813,0.17330198,0.172323287,0.187253758,0.186335057,0.201523095,0.198274106,0.228267327,0.227829829,0.254881501,0.256047219,0.282858968,0.282015532,0.335406482,0.33599627
283,0.000189319,0.06258399,0.067246899,0.067499682,0.073438659,0.074423559,0.079631068,0.078595057,0.085830994,0.085874304,0.091721065,0.091289736,0.099889845,0.098110378,0.107189722,0.106553979,0.114800729,0.115436107,0.123073094,0.122251615,0.130963028,0.131440148,0.146472558,0.146291643,0.162204474,0.162478492,0.176526621,0.176368922,0.192765698,0.190685302,0.206518367,0.205580577,0.235836059,0.235917509,0.264747858,0.265480191,0.294392705,0.29353857,0.349531382,0.349581868
284,-0.000100737,0.05900985,0.06510777,0.064594492,0.072372653,0.072333537,0.078399941,0.078825198,0.083764024,0.08497902,0.091252558,0.091562852,0.098738618,0.098325975,0.107081957,0.10668157,0.114770114,0.115534656,0.123633668,0.124795735,0.132979512,0.133473516,0.149139285,0.148164943,0.165692195,0.1652852,0.181107447,0.180478245,0.196654961,0.19708623,0.212397128,0.212449655,0.243130684,0.244212717,0.274881721,0.274816394,0.305600286,0.30498293,0.364879519,0.364663541
285,-0.000284911,0.054351822,0.061032288,0.061156537,0.0680333,0.068903424,0.074947238,0.074501298,0.081494689,0.081779838,0.088667326,0.088537589,0.096525058,0.096650675,0.106718972,0.105795495,0.114253923,0.114177726,0.123302892,0.123989724,0.133507088,0.132740572,0.149764344,0.149261192,0.166726634,0.167939633,0.183723435,0.18337357,0.200648025,0.200701535,0.217202216,0.215899825,0.250464708,0.250308156,0.282560974,0.283618093,0.315934986,0.315594435,0.379371792,0.378730625
286,-7.26E-05,0.050317124,0.056573819,0.057471994,0.064901188,0.064572386,0.072305255,0.071773052,0.079167649,0.078318313,0.087608293,0.085865378,0.096020922,0.094895162,0.104695,0.104439244,0.11449606,0.113128625,0.12348555,0.123385049,0.132974178,0.132960811,0.151620001,0.150551796,0.169347763,0.169549197,0.186429024,0.186678052,0.204722688,0.204350859,0.222497106,0.222084105,0.25736317,0.256373972,0.292142451,0.291105688,0.32573995,0.325417459,0.392173678,0.392951369
287,3.96E-05,0.045049924,0.052994672,0.052649125,0.060566742,0.060676839,0.068306841,0.068107605,0.074892215,0.076070577,0.083742864,0.084418267,0.092802592,0.092372648,0.102159537,0.101937443,0.112119623,0.111916661,0.123031236,0.122814253,0.132987261,0.132315785,0.15089649,0.15147014,0.170254469,0.171191096,0.190249026,0.188991457,0.208848432,0.208120436,0.226454154,0.226199061,0.262783498,0.262826473,0.299579591,0.300211102,0.336185068,0.334844202,0.406790197,0.407183856
288,-0.000233739,0.039860342,0.047895934,0.048274629,0.055808499,0.055219125,0.063566998,0.064175345,0.071568437,0.071842961,0.081171334,0.080230065,0.090331338,0.089913137,0.100817122,0.100691505,0.109843314,0.110929944,0.120915934,0.120734938,0.132426426,0.131700575,0.151459679,0.152814046,0.171811283,0.172197402,0.19078438,0.19124049,0.210794464,0.210794583,0.229953498,0.22987619,0.268667013,0.268848985,0.306878477,0.307380706,0.345730156,0.345359802,0.41929251,0.420253813
289,-0.001206111,0.034942515,0.044481903,0.04417384,0.052795291,0.052545223,0.06047387,0.059868988,0.069922745,0.069485396,0.078746997,0.079076,0.088691294,0.087545142,0.099358067,0.099074803,0.10984128,0.109793946,0.120417535,0.121188119,0.131769612,0.13224934,0.152461723,0.152894944,0.174316049,0.174011856,0.194665626,0.194079742,0.21610108,0.215221405,0.235975757,0.234948307,0.275565445,0.27583611,0.315228283,0.315434694,0.356459171,0.354912728,0.432577848,0.433248341
290,-5.95E-05,0.032865152,0.04170857,0.04179341,0.049434654,0.050145872,0.059030432,0.05908924,0.069217309,0.068752952,0.078166552,0.077401325,0.08825732,0.087923475,0.099379092,0.098529793,0.109944895,0.110383719,0.121883541,0.121358357,0.133262545,0.132694677,0.1544092,0.154910028,0.177876502,0.177816778,0.198318571,0.197570145,0.219392806,0.220337033,0.240047067,0.239446819,0.282535285,0.283186317,0.325095892,0.325121224,0.36731711,0.366533876,0.447304845,0.447470665
291,-0.000279789,0.026216049,0.035467204,0.036205553,0.045014404,0.045449797,0.054427225,0.055466004,0.064923048,0.065489709,0.075024396,0.074805915,0.085593827,0.085877053,0.097309031,0.097001299,0.107499197,0.108589709,0.121327579,0.121652879,0.133528844,0.132445842,0.155208826,0.15527615,0.178517595,0.17787993,0.199724495,0.1994396,0.223634437,0.222254247,0.244576111,0.243298858,0.288707733,0.287114501,0.332220405,0.330935001,0.374935031,0.374624938,0.457969397,0.459460467
292,-0.000254229,0.022090007,0.03076189,0.030701127,0.041383021,0.042088266,0.050963648,0.051315807,0.06157773,0.061696973,0.071640082,0.072373539,0.08394438,0.083132893,0.095825769,0.096111767,0.10786818,0.107986599,0.119247079,0.120963164,0.133071467,0.131955549,0.155509383,0.155282065,0.179052517,0.180516094,0.202183187,0.201955155,0.225273415,0.225168631,0.24930343,0.247248486,0.294049561,0.294127166,0.339958876,0.339962483,0.384884685,0.384797216,0.470706075,0.472059935
293,-6.63E-05,0.017320186,0.027867308,0.027987694,0.038180377,0.038692895,0.04896488,0.048707772,0.05978791,0.058886807,0.07028722,0.070923924,0.082046978,0.082517296,0.094007745,0.094807595,0.107002862,0.107868411,0.12017294,0.120751925,0.133046895,0.133437857,0.155893564,0.156449005,0.181728751,0.181693509,0.205176175,0.205573276,0.229851097,0.229731232,0.253235072,0.252578825,0.299818575,0.300469935,0.348235637,0.347015768,0.394568503,0.395069927,0.48364231,0.486386776
294,-0.000930741,0.013870941,0.024092017,0.025031595,0.036188051,0.036203217,0.047474109,0.047549713,0.059183329,0.058209531,0.069614947,0.070209801,0.082165226,0.080922134,0.095338598,0.094470263,0.107927218,0.108173683,0.121151477,0.121603347,0.13544713,0.134740248,0.159118488,0.159586653,0.184550643,0.185462192,0.209295586,0.209272027,0.234124973,0.234442413,0.259018183,0.257140577,0.306952357,0.307346404,0.35588634,0.356622458,0.404722124,0.403915614,0.498529941,0.49828139
295,-0.000617304,0.01195839,0.022239834,0.023511663,0.034496591,0.035088565,0.045994453,0.046182383,0.05882749,0.058421895,0.070476919,0.06992688,0.082062989,0.081709661,0.096847273,0.095160119,0.109709226,0.109931462,0.123763003,0.123159878,0.136614338,0.136132345,0.162420347,0.161453128,0.188561514,0.188397676,0.213520855,0.213805407,0.240185961,0.240368053,0.265329242,0.26350379,0.315111965,0.314580619,0.365162164,0.365768194,0.416464984,0.415558845,0.51156354,0.51294589
296,-0.001009053,0.009489433,0.020346494,0.021081895,0.034128793,0.034141254,0.046234988,0.045790926,0.057677496,0.058187779,0.070609935,0.069777876,0.083260939,0.083324559,0.097427905,0.097068876,0.110876307,0.111446075,0.124376237,0.126842976,0.138760299,0.139169678,0.165794611,0.165529057,0.193064779,0.193080083,0.217466846,0.219393879,0.244997799,0.245160818,0.271594673,0.269835919,0.322184831,0.323997378,0.375038087,0.374868214,0.426338911,0.425827295,0.526325941,0.526748657
297,-0.001094476,0.008367696,0.020057412,0.020320751,0.033273354,0.032417782,0.046254914,0.047443561,0.057798155,0.058586694,0.071559221,0.071972668,0.084913924,0.086170338,0.099318989,0.099642888,0.113009937,0.11406488,0.12750338,0.127095446,0.142295897,0.141381607,0.170140848,0.170344651,0.197029546,0.197630122,0.223731265,0.224416822,0.251727253,0.252072305,0.278236687,0.276479274,0.331193924,0.331037343,0.38385132,0.384295523,0.438427001,0.437700927,0.541199565,0.541582882
298,-7.26E-05,0.006008083,0.018840248,0.020042771,0.033375904,0.03377616,0.045828898,0.04569285,0.059504632,0.059229907,0.072199665,0.072553627,0.086846396,0.086900622,0.101094998,0.100794889,0.115623325,0.115973651,0.130043402,0.129543185,0.144956499,0.145903111,0.17292513,0.173013687,0.201782093,0.200604484,0.229445145,0.228770986,0.256751359,0.25646916,0.284019381,0.283626616,0.339016378,0.338241696,0.392742723,0.392392963,0.449082702,0.447343379,0.55248934,0.554903507
299,-0.001043193,0.004368174,0.016981235,0.01821298,0.032383114,0.032388914,0.046328288,0.045507085,0.059985921,0.060206916,0.073377296,0.073483147,0.087908708,0.087295547,0.10192772,0.102028132,0.117594928,0.118033297,0.13362807,0.132909656,0.147572249,0.147994638,0.176124945,0.177432135,0.206716776,0.20531404,0.233062446,0.233589947,0.262066454,0.262833208,0.290513873,0.289717138,0.345519543,0.346444815,0.402199984,0.401095748,0.457428783,0.458474338,0.563188136,0.564658403
300,-0.000483901,0.003978723,0.017362807,0.017308522,0.032554924,0.032309353,0.047237303,0.046203457,0.061244696,0.060678206,0.075670622,0.074917771,0.090320535,0.090714566,0.105928086,0.1045077,0.121321902,0.120791271,0.136408314,0.135391012,0.151420653,0.151546016,0.180043876,0.179762468,0.209291607,0.209950864,0.238256261,0.238163531,0.267073304,0.267617971,0.295244157,0.295802027,0.352107227,0.352674812,0.409476668,0.409984231,0.466155857,0.465367317,0.575917959,0.575835288
301,-0.002032514,0.001562775,0.01648918,0.01651381,0.03174872,0.03142846,0.046029564,0.046561055,0.060878858,0.060876355,0.076469198,0.075988762,0.090460308,0.092197277,0.10592746,0.105695009,0.121063553,0.122983679,0.138352022,0.138716728,0.153581947,0.151766315,0.183213949,0.182602108,0.213058367,0.212729141,0.240757898,0.241451964,0.27115792,0.271269828,0.299902976,0.29893297,0.356642067,0.356789321,0.416609019,0.416462064,0.473298192,0.471808642,0.584304452,0.584208131
302,-0.000446821,0.001745993,0.017410604,0.016669231,0.032366019,0.033254627,0.047644194,0.048323087,0.064227328,0.062678963,0.078078084,0.07808131,0.094168231,0.093055367,0.110248126,0.109251611,0.125786513,0.12617442,0.141526416,0.140607402,0.157520741,0.156846136,0.186200157,0.186726198,0.217374131,0.216383994,0.247446358,0.247028112,0.276733697,0.276765585,0.305973083,0.304455876,0.362927675,0.364476919,0.422106028,0.423521638,0.479699701,0.481364429,0.593431056,0.591620445
303,-0.000923561,0.000608487,0.016399331,0.017085636,0.033643391,0.03330091,0.049067698,0.048842158,0.062753402,0.063679442,0.079282939,0.080216579,0.095047437,0.095221996,0.110854857,0.111177847,0.12786895,0.128283143,0.142858431,0.14346166,0.158427671,0.160013497,0.188870639,0.188925311,0.220308662,0.220475406,0.249944121,0.248407111,0.279596865,0.279625297,0.309440911,0.307611793,0.367025584,0.366599947,0.42668727,0.426542997,0.485736609,0.484801054,0.599153996,0.599756897
304,-0.001026459,0.000731428,0.017162675,0.017366929,0.034405373,0.033860557,0.049282394,0.049722582,0.065188915,0.065416276,0.080235168,0.080255665,0.097912855,0.096941203,0.113550372,0.111976549,0.128924489,0.130238533,0.145449624,0.146303639,0.161554098,0.161063433,0.19208993,0.191916421,0.222451776,0.224045828,0.252483815,0.252863705,0.283138394,0.281770229,0.312016487,0.311285436,0.369957298,0.370937884,0.429817826,0.43103984,0.488630921,0.487416893,0.602222681,0.603165805
305,-0.000555934,0.000377892,0.016219877,0.01671523,0.033962544,0.033590082,0.050389763,0.050103191,0.066821925,0.06608244,0.081145339,0.082014993,0.098702714,0.098141819,0.114646427,0.11571458,0.130037084,0.131980091,0.147469506,0.146901101,0.163393647,0.162982881,0.193403155,0.192859039,0.22356984,0.224407703,0.254281104,0.253066242,0.284438312,0.282360345,0.314299017,0.313109189,0.37381503,0.373422295,0.433101594,0.433280587,0.491025657,0.492457598,0.606536388,0.607002676
306,-0.000410358,0.001156571,0.017690759,0.017172288,0.034721725,0.035371937,0.051187407,0.049771145,0.066321999,0.066395886,0.081992947,0.082072899,0.098947279,0.100929126,0.116331436,0.116735503,0.132887721,0.132085905,0.147799522,0.148715884,0.164716348,0.163526267,0.194556877,0.195136592,0.226231396,0.225801334,0.256048232,0.25678435,0.286378682,0.28776294,0.315570653,0.315340012,0.376028866,0.37452969,0.435962766,0.434585571,0.494734317,0.494101852,0.609638155,0.609666824
307,0.000271862,0.000988882,0.016980534,0.017665388,0.035104252,0.03638586,0.051729336,0.051542196,0.067430593,0.067607619,0.084095158,0.083645567,0.100250855,0.09981788,0.117608026,0.11599803,0.133903906,0.133080825,0.149292067,0.148980945,0.164700389,0.16529496,0.19641915,0.196013048,0.226550654,0.227618828,0.258055717,0.25711894,0.288732708,0.287823498,0.317109227,0.317745507,0.37614575,0.377181917,0.43521142,0.437352806,0.494201779,0.495169967,0.609960198,0.610143721
308,0.000394008,0.000739337,0.017703485,0.018060243,0.035248391,0.034697667,0.050603747,0.051135775,0.068842873,0.067345887,0.08432129,0.084342003,0.100393929,0.100246258,0.11670357,0.116830073,0.133149684,0.135004014,0.14978759,0.150072783,0.16676198,0.16624403,0.195527092,0.195704863,0.227915824,0.227993757,0.256756127,0.256305844,0.288355917,0.287002146,0.317589909,0.316026658,0.377884388,0.377593458,0.436127722,0.436580807,0.495928794,0.495392144,0.610800445,0.609839022
309,5.38E-05,0.002476647,0.017120639,0.017416423,0.036943298,0.036765661,0.053337183,0.053589609,0.069574319,0.069766872,0.08566682,0.084786497,0.102378465,0.103277393,0.119310752,0.118820176,0.134782583,0.135197938,0.152543291,0.151130244,0.166998312,0.167305082,0.197899193,0.198350608,0.228154421,0.228653863,0.257484555,0.25824976,0.289807558,0.28956762,0.317117989,0.318888545,0.378541052,0.376823068,0.435710311,0.436357796,0.494650871,0.495716006,0.611465037,0.610031903
310,-0.001987886,-8.02E-05,0.016460869,0.017465116,0.034434263,0.034877013,0.050733253,0.05076997,0.068796352,0.067509994,0.08457987,0.08440654,0.101786271,0.101914696,0.117924132,0.117061511,0.133814514,0.134538129,0.149411097,0.151853487,0.1662312,0.166232035,0.196931407,0.196964517,0.227194458,0.227189139,0.257678717,0.257386953,0.286329031,0.287028283,0.316043466,0.315636277,0.377502352,0.375936538,0.433409363,0.434756726,0.493657023,0.493090242,0.607295692,0.6090976
311,-0.002120622,-0.000959774,0.017207703,0.016370917,0.035245892,0.034520581,0.051375329,0.051203165,0.069037504,0.068535388,0.084697172,0.085255258,0.10183464,0.101746514,0.118979715,0.118063189,0.134173602,0.135233358,0.151395857,0.151949704,0.167035461,0.167859316,0.195650026,0.195430622,0.227453545,0.227407917,0.256241977,0.256918013,0.286787003,0.285968036,0.315961719,0.316710144,0.376289636,0.373823285,0.433797628,0.434710145,0.492426276,0.492064565,0.608820796,0.607203484
312,-0.000978784,0.0004464,0.01698398,0.016473586,0.035668027,0.034382258,0.052967124,0.053212196,0.069178484,0.068620868,0.087278396,0.08544559,0.102320902,0.101939343,0.118852273,0.119479708,0.136107162,0.134633943,0.151593909,0.150221467,0.168379039,0.166038305,0.19785811,0.195883021,0.227726087,0.226866692,0.25629139,0.258210033,0.286045551,0.286051035,0.314403623,0.313483387,0.37489742,0.374533624,0.432223946,0.433015436,0.490875632,0.490223259,0.602472186,0.603791356
313,-2.75E-05,-0.000487211,0.017522519,0.01704116,0.03595569,0.036379978,0.051723536,0.052378349,0.070031196,0.069341496,0.086377844,0.086363286,0.101261258,0.102263078,0.119872764,0.118814357,0.134956822,0.135593012,0.150311545,0.151216582,0.167141303,0.166293338,0.196925044,0.194900423,0.227138341,0.226122409,0.255556017,0.255945265,0.285098285,0.284236074,0.313091129,0.3139278,0.370911449,0.371512473,0.430682123,0.430346698,0.487883896,0.486981988,0.598100424,0.599073708
314,-0.00139761,-0.000154926,0.018449381,0.016068699,0.036786705,0.03536753,0.053181533,0.052731074,0.070773847,0.070089996,0.087283678,0.087676995,0.102914646,0.103892401,0.119794272,0.119728379,0.135315821,0.135987371,0.150066927,0.151094616,0.167029798,0.167309612,0.197926208,0.196038902,0.225499719,0.225364909,0.254389703,0.254812092,0.284347832,0.284144789,0.311516404,0.311597914,0.369014084,0.369512022,0.426367462,0.426390648,0.484508723,0.482373536,0.593300581,0.591979921
315,-0.001260472,-0.000539904,0.017315364,0.016927563,0.034757476,0.035999727,0.054268189,0.054053273,0.0714828,0.070213147,0.087205581,0.088220969,0.103907034,0.102412023,0.11969503,0.120541237,0.136596248,0.135848641,0.151712388,0.151763275,0.166444033,0.167476624,0.196364179,0.195032865,0.224902555,0.224166393,0.252842724,0.253725767,0.281415701,0.282437265,0.309194207,0.307794839,0.366673678,0.367344022,0.421047151,0.422069252,0.479298115,0.477995724,0.58872807,0.586494029
316,0.001229666,0.001886883,0.019330239,0.0194335,0.037949856,0.038175177,0.054985084,0.053907797,0.072171755,0.072764374,0.087929718,0.089879483,0.104074672,0.105233491,0.121395014,0.121028386,0.137306511,0.136860073,0.15258728,0.152327046,0.166803747,0.167044744,0.193948388,0.194367632,0.224476755,0.223178327,0.250680149,0.252643555,0.280586124,0.27906701,0.308051676,0.306841582,0.364093572,0.363331854,0.418431431,0.421443045,0.473990083,0.474176467,0.579425931,0.580484033
317,-0.001601301,-0.001916968,0.01536745,0.016082291,0.032961324,0.034362897,0.05166344,0.05262005,0.068797439,0.067892089,0.084025197,0.083461381,0.100109525,0.099981859,0.116183996,0.116825707,0.132288516,0.133009508,0.145918533,0.146196231,0.160714939,0.161711767,0.189934954,0.189094514,0.216805294,0.216837719,0.245944828,0.245520607,0.274732441,0.272425026,0.3007994,0.299792647,0.354052186,0.355024308,0.408255935,0.409256637,0.464001536,0.463836849,0.570077777,0.567969143
318,-0.001377174,5.08E-05,0.016735757,0.01678109,0.034687236,0.035784021,0.053353604,0.052137222,0.067879222,0.068392493,0.084633596,0.085068904,0.101700418,0.101066835,0.116345882,0.115661055,0.130457923,0.131762624,0.145403788,0.145090357,0.158448175,0.161240205,0.188195631,0.186630115,0.215398714,0.216388136,0.241776392,0.243979752,0.270258457,0.270647138,0.296784759,0.296366513,0.350580216,0.350970626,0.404725462,0.405173898,0.458031327,0.457219303,0.560197949,0.5626629
319,0.001884855,0.00146261,0.018114163,0.017497752,0.035468467,0.035267849,0.052226368,0.052792951,0.068332441,0.066158339,0.083198696,0.084878705,0.099203043,0.098658428,0.114633583,0.114286088,0.129261419,0.130047038,0.144255757,0.143001393,0.156757742,0.157131106,0.185262308,0.183426365,0.211988479,0.210549831,0.239968523,0.238469809,0.2665326,0.266338229,0.292968035,0.289612591,0.344138801,0.344290406,0.399329037,0.398316681,0.449454427,0.448869318,0.551884353,0.552397013
