Wavelength (nm),H2O,prot_5uM,vel_1-2,vel_2-2,vel_3-2,vel_4-2,vel_5-2,vel_6-2,vel_7-2,vel_8-2,vel_9-2,vel_10-2,vel_12-2,vel_14-2,vel_16-2,vel_18-2,vel_20-2,vel_24-2,vel_28-2,vel_32-2,vel_40-2
785,-0.000943502,0.00023674,-0.001572724,-0.000630021,-0.000672979,0.000840761,0.001374673,0.001097553,0.000874064,0.001870998,0.001125945,0.002851386,0.003758996,0.002834815,0.005659459,0.002026518,0.00320556,0.006604841,0.003255319,0.003354072,0.005684977
786,0.000710478,-4.59E-05,-0.000416719,-0.000155754,-0.000240466,0.00074543,0.002445772,0.002050342,0.001274708,0.003373533,0.002254114,0.002803601,0.003186315,0.003641329,0.007777947,0.003034263,0.003328195,0.008539262,0.004683996,0.012543056,0.006549887
787,-0.001179005,-3.01E-05,-0.002081826,-0.000872206,-0.001298774,0.000743901,0.000244795,-0.000277357,0.000305821,0.001294465,0.001379945,0.001707087,0.001657245,0.002787813,0.007694704,0.002332937,0.002880545,0.005043936,-0.001230324,0.003926269,0.005241127
788,0.000159694,0.00050025,-0.000651734,-0.000510999,-0.000199897,0.001565346,0.001902405,0.001290207,0.001790829,0.00236914,0.002502292,0.002399463,0.003869381,0.003577536,0.00872323,0.00252398,0.003999806,0.005939533,-0.000917981,0.006121877,0.005533175
789,-0.000483798,-8.34E-06,-0.001195734,-0.00060655,-0.001029455,0.001285716,0.001943512,0.001970867,0.001464922,0.002102362,0.002418231,0.002846201,0.001988238,0.003996148,0.008836998,0.002723285,0.00296751,0.004430253,-0.000269441,0.003875936,0.006463647
790,5.78E-05,0.000527799,-0.001589953,-0.001391211,-0.000498123,0.000756347,0.001622479,0.001632015,-0.000241294,0.002999543,0.001858857,0.002223176,0.003268542,0.004171249,0.007224503,0.003276054,0.002950152,0.006998891,0.002988126,0.004547898,0.005646057
791,-0.000374512,-0.001066434,-0.001357975,-0.000830094,-0.000619889,0.000517769,0.001183902,0.000992358,0.000828623,0.002502188,0.002395169,0.003170826,0.002213862,0.004207213,0.007374343,0.002875828,0.002940431,0.009604011,0.00080593,0.005541801,0.00575695
792,0.001435261,0.001286079,0.000165469,0.00081537,-0.000148715,0.002148248,0.002420001,0.002901183,0.002019184,0.003385769,0.003769283,0.00398818,0.003880141,0.004658563,0.008432804,0.003077694,0.003135338,-0.002007573,0.008141544,0.003633785,0.006282263
793,1.71E-05,0.000539643,-0.00093038,-0.000284601,-0.000394685,0.001173545,0.001620712,0.001204564,0.002359614,0.002880753,0.002205718,0.003128273,0.003772182,0.00429651,0.007741054,0.004316667,0.003164959,0.010069379,0.006061655,0.013406529,0.006603474
794,0.000864156,-5.38E-05,9.59E-05,-0.000341767,-0.000139089,0.001416406,0.001871206,0.001425418,0.00087505,0.002403654,0.002311337,0.00305921,0.003408832,0.003730248,0.010157213,0.003182586,0.002459413,0.010415093,0.00527249,0.007289228,0.006266925
795,0.000581607,0.000186626,-0.000847869,-0.001120916,-0.00085841,0.000912351,0.001862627,0.001366286,0.00294434,0.002412218,0.002610327,0.002314694,0.002698436,0.004170177,0.0099368,0.004294261,0.003118209,0.013416274,0.013579858,0.004263701,0.006646764
796,-0.001692591,-0.001374129,-0.001371394,-0.001806495,-0.001587426,0.00107155,0.000364057,0.000512741,-9.64E-05,0.002298013,0.001526925,0.001779002,0.001037609,0.004727173,0.008648202,0.002738264,0.002223306,0.000377711,0.005474268,0.004458105,0.005994015
797,0.000766409,-0.000207763,0.000257357,-0.000915708,-0.000875099,0.00101052,0.002249768,0.001618374,0.000297117,0.001484012,0.001508533,0.001479129,0.002820094,0.005347487,0.009877742,0.003035254,0.00318582,0.000285305,0.002881326,0.003094744,0.004684179
798,0.000884206,0.000403024,-0.000287808,-0.000711902,-0.000540163,0.000306935,0.001407057,0.001711791,0.0016012,0.001776767,0.002607462,0.002600873,0.002881899,0.004903773,0.009402105,0.003451752,0.00267713,0.006230842,0.003657227,0.00273222,0.006826986
799,2.68E-05,-1.23E-05,-0.000648735,0.000187403,5.95E-05,-2.95E-06,0.001457883,0.000734955,0.001688506,0.003198102,0.002286406,0.003588759,0.002129831,0.00478632,0.012352803,0.004252957,0.003018336,0.006246572,0.007364259,0.004446624,0.006048767
800,9.48E-05,-0.00019436,-0.000884709,-0.00083614,-0.00123497,4.81E-05,0.000470577,0.000965843,0.001386775,0.002089668,0.00103312,0.002639885,0.002055985,0.003422686,0.007850426,0.003089087,0.001984051,0.005261014,0.00629458,0.013030871,0.006360244
