Wavelength (nm),H2O,prot2uM,mef_1,mef_1-2,mef_2,mef_2-2,mef_3,mef_3-2,mef_4,mef_4-2,mef_5,mef_5-2,mef_6,mef_6-2,mef_7,mef_7-2,mef_8,mef_8-2,mef_9,mef_9-2,mef_10,mef_10-2,mef_12,mef_12-2,mef_14,mef_14-2,mef_16,mef_16,mef_18,mef_18-2,mef_20,mef_20-2,mef_24,mef_24,mef_28,mef_28-2,mef_32,mef_32-2,mef_40,mef_40-2
651,-0.001111053,-0.001341563,0.000267925,-0.000892511,-0.000227168,0.002787058,-0.000547143,0.002691976,-0.000904084,0.002648115,-0.001117921,0.003136121,-0.000614047,0.002522001,0.000965817,0.002730918,0.002293719,0.000377685,-0.000391271,1.24E-05,0.00059506,0.001706386,0.000166401,-0.000436373,0.005455158,0.001555293,0.000660517,0.000660517,0.000506547,0.002965685,0.000627567,0.003121728,0.001055384,0.001055384,0.001862471,0.001239531,0.002414561,0.002492659,0.0036152,0.005647841
652,-0.001775302,-0.001455611,0.0011886,-0.001648754,-0.000611669,0.001487987,-0.00093286,0.002545331,-0.001007865,0.002666607,-0.001830417,0.002969751,-0.001046447,0.00186871,0.000410461,0.000549829,0.002482297,0.001459675,-0.00056431,-0.000584836,0.001386125,-0.001232905,-5.50E-05,0.000192298,0.004601657,0.001370389,0.000206775,0.000206775,0.000352425,0.002139742,0.000216616,0.004222792,0.000611935,0.000611935,0.001398071,0.002824862,0.00110975,0.002386111,0.004286314,0.005266097
653,-0.001423103,-0.001040146,0.001076714,-0.000692932,-0.000445321,0.002661294,-0.000401254,0.002934984,-0.000801104,0.00267067,-0.001130934,0.002978066,-0.000680061,0.001360339,0.001134743,0.00098403,0.002566266,0.001343565,-0.00039484,-9.92E-05,0.000694843,0.00074543,0.00030336,0.001891511,0.003624597,0.001772634,0.0006004,0.0006004,0.00063944,0.003498956,0.000681439,0.002949292,0.001075832,0.001075832,0.001488065,0.003240506,0.002175122,0.003406979,0.004382896,0.007083265
654,-0.001506587,-0.00133635,-0.00019969,0.002114327,-0.000504587,0.002524266,-0.000478006,0.002968135,-0.001002648,0.001772426,-0.001215301,0.002841798,-0.001061528,0.002574156,0.00053376,-0.001767052,0.000499602,0.001380516,-0.00061963,-0.000439373,-0.000216819,0.000621164,0.000312401,0.003156954,0.003690877,0.003033142,0.000444741,0.000444741,0.000459797,0.001360936,0.000461404,0.002160371,0.000786273,0.000786273,0.001524353,0.001718574,0.003531602,0.001520248,0.00422219,0.006467326
655,-0.001314259,-0.001292167,0.002194895,0.000216279,-0.000570773,0.002999673,-0.000209988,0.00315333,-0.001160108,0.002512628,-0.001150297,0.002839166,-0.00097398,0.003200214,-0.000473869,-4.67E-05,0.00203185,-4.62E-05,-0.000607739,-0.000397323,0.002060303,-0.000285584,0.000395588,0.001300177,0.005148415,0.000905399,0.000486618,0.000486618,0.000572638,0.001741237,0.000691369,0.002822387,0.000866102,0.000866102,0.001314094,0.001973649,0.002716435,0.000606647,0.004184526,0.006336683
656,-0.001059204,-0.000871431,0.001387346,0.000850306,-0.00039184,0.002140236,-0.000465336,0.003303519,-0.000749838,0.003147124,-0.001049804,0.003630366,-0.000509448,0.002818843,0.001318794,0.002131417,0.001371479,0.000574997,-0.000324489,-0.000124649,0.002020615,-0.000449614,0.000651909,0.000984108,0.00505525,0.001786748,0.000627878,0.000627878,0.00088789,0.003265178,0.000369809,0.0017429,0.001157116,0.001157116,0.001887689,0.003147254,0.003300807,0.003178153,0.003987579,0.004959435
657,-0.001461854,-0.001545435,-0.000761518,-0.000873497,-0.000512705,0.002680854,-0.000940815,0.002862851,-0.001089002,0.003013097,-0.001112137,0.002456237,-0.001169712,0.002940144,0.000556931,0.000195405,0.000465083,0.00214752,-0.000789322,-0.000322057,0.001493286,0.00181755,-1.85E-05,0.00336602,0.004300693,-0.00019612,0.000131624,0.000131624,0.00036771,1.37E-05,0.000475812,0.002568245,0.000458294,0.000458294,0.001130746,0.001269204,0.003537474,0.002493075,0.004256251,0.005722299
658,-0.00121654,-0.001312349,0.000161144,-0.000389978,-0.000320609,0.002847817,-0.000522789,0.002407507,-0.000973825,0.002396652,-0.000809269,0.003426886,-0.000561207,0.002616004,0.001197296,0.00064058,0.003726488,0.001295582,-0.000211851,-0.000464094,9.47E-06,-0.000481419,0.000116347,0.001322143,0.004959435,0.001632171,0.000323721,0.000323721,0.000469178,0.001478194,0.000257849,0.003112394,0.000546615,0.000546615,0.001452273,0.001590859,0.001777468,0.002438978,0.004485828,0.00439461
659,-0.001042883,-0.001316479,0.000580622,0.001046042,-0.000376995,0.002668638,-0.000195292,0.003181256,-0.000433736,0.002107382,-0.001021294,0.003712076,-0.00043746,0.003443037,0.001760834,0.001827298,0.002509816,0.003226397,-0.000275288,-7.31E-05,0.000258963,0.001094309,0.000125177,0.00171413,0.005024296,0.002980541,0.000670809,0.000670809,0.000631974,-6.58E-05,0.000698862,0.002324037,0.000518987,0.000518987,0.001595302,-1.95E-05,0.000609239,0.000375975,0.004888222,0.006305637
660,-0.001639676,-0.001317563,-0.000180232,-0.000297483,-0.000484057,0.001731985,-0.000639999,0.003357229,-0.001012772,0.001964054,-0.001304658,0.001795143,-0.000991594,0.003192704,0.000244432,0.002655382,0.001496506,0.000852796,-0.000642067,-0.000559449,0.001030214,-0.000612806,0.000421058,0.001976302,0.004308405,-0.000455975,0.000681906,0.000681906,0.000277664,0.003221598,0.000477807,0.002723546,0.000264765,0.000264765,0.00163586,0.00166013,0.000566703,0.002036895,0.004093162,0.005355401
661,-0.001442505,-0.001258253,-0.000580286,-0.00033556,-0.000632813,0.001933787,-0.000750355,0.003258162,-0.001226349,0.002094636,-0.001090913,0.002825982,-0.000892562,0.003829971,0.001510222,-0.001968869,0.001521106,0.001024194,-0.000551073,-0.000520048,0.00057028,-0.001278178,-7.15E-05,0.000858398,0.004595797,0.001227693,0.000313437,0.000313437,0.000376649,0.001071498,0.000170001,0.00206332,0.000442824,0.000442824,0.001283613,0.001811026,0.002743604,0.000598585,0.004377091,0.006218421
662,-0.000896644,-0.001244573,0.001393449,5.57E-05,-0.000389875,0.002566734,-0.000254229,0.00280962,-0.000837277,0.00280949,-0.001063025,0.003357124,-0.000940609,0.003523982,0.000307427,-0.000713194,0.001264946,0.000668916,-0.000159687,0.000107803,-0.000285377,-0.002470094,0.000199031,0.002542675,0.004880028,0.004258603,0.000577123,0.000577123,0.000790163,0.001548096,0.000510642,0.001799354,0.00061896,0.00061896,0.00169373,0.00272029,0.000309422,0.003619559,0.004106672,0.006824409
663,-0.001454115,-0.001505814,-0.000332921,-0.000622215,-0.000415685,0.002755431,-0.000879697,0.001750827,-0.001236932,0.002503646,-0.001200019,0.002421563,-0.00120957,0.002426769,0.001874066,0.002380098,0.00064294,0.000913388,-0.000985447,-0.000515498,-0.001177818,-0.000522789,-1.92E-05,0.003454439,0.004493544,0.00122354,0.000389396,0.000389396,0.000398697,0.001163085,0.000276291,0.001885011,0.000541147,0.000541147,0.001109024,0.001562593,0.002611655,0.000770298,0.004570683,0.005552079
664,-0.001699243,-0.001372478,-6.82E-05,-0.001766124,-0.000995933,0.002650589,-0.000901449,0.002484484,-0.0013028,0.002154648,-0.001109555,0.002381165,-0.001165013,0.002797661,0.001559449,-0.00199505,0.000787051,-0.000187477,-0.001300374,-0.000597968,-0.00023079,-0.001223664,-2.52E-05,0.000152547,0.005219853,0.002796463,-1.56E-05,-1.56E-05,0.00045762,0.001669511,0.00021703,0.002533223,0.000652246,0.000652246,0.001599251,0.003540032,0.003137294,0.002456315,0.003746253,0.004418041
665,-0.001510818,-0.001002389,-0.000518755,-0.000348699,-0.00064522,0.002583895,-0.000955176,0.002591551,-0.000796919,0.002263637,-0.001092566,0.002191382,-0.000814902,0.002943871,0.001016436,0.001250071,-0.000612031,1.50E-05,-0.000820018,-0.000524082,0.000655254,0.000120645,0.000373954,0.00240316,0.004229352,0.004151151,0.000483586,0.000483586,0.000193489,-0.000118335,0.000425955,0.004231418,0.000855545,0.000855545,0.001597614,0.000552603,0.002170231,-0.002688101,0.004255728,0.007027988
666,-0.001614815,-0.001179005,1.81E-06,-0.001325976,-0.000554641,0.002378328,-0.000786531,0.002994017,-0.000895404,0.002241494,-0.001230944,0.003953043,-0.000728286,0.002663377,-0.001535272,-0.000910955,-0.001983918,0.001194207,-0.00095652,-0.000560173,0.001370233,-0.000956261,0.000155111,0.002152827,0.004465062,0.001434793,0.000283259,0.000283259,0.000608228,0.001354081,0.000717375,0.002823064,0.000682606,0.000682606,0.001634977,0.003066275,0.003265152,0.001467519,0.003785786,0.00534201
667,-0.00146624,-0.001339963,0.002040589,-0.00043265,-0.000209057,0.004090314,-0.000545541,0.003610241,-0.000972637,0.002977257,-0.000688125,0.003892835,-0.000596262,0.002979968,0.001855166,0.000875517,0.001035352,2.67E-06,-0.000799037,-0.000523461,-0.000643256,0.001944734,0.000256735,6.53E-05,0.00466984,0.001192052,0.000611572,0.000611572,0.000580441,0.001635653,0.000723572,0.004889165,0.000197425,0.000197425,0.001647943,0.001257106,0.001407524,0.00130241,0.005088407,0.005865089
668,-0.001654014,-0.00185011,0.000904517,-0.000166881,-0.000967678,0.001803799,-0.001104133,0.002770697,-0.001336195,0.001713039,-0.001767568,0.001294855,-0.001304865,0.002659783,-1.30E-05,0.000246841,-0.00204756,0.000489158,-0.000759296,-0.001024754,0.000342814,0.000691136,-0.000325937,-0.000412426,0.003082725,-0.001218089,7.35E-06,7.35E-06,0.000212058,0.00394343,-0.000397789,0.003334951,0.000380976,0.000380976,0.001095581,0.002403992,0.001900299,0.004153712,0.00421312,0.004680071
669,-0.002067862,-0.001748026,0.001020406,-0.000994642,-0.000473869,0.002468967,-0.000867607,0.00208444,-0.001468562,0.001927417,-0.000879077,0.002449859,-0.001056621,0.003213879,0.000159565,-0.000977182,0.001298334,0.001064726,-0.000833194,-0.000797745,-0.001122672,0.00235126,-0.000782087,0.002068626,0.00468813,0.002004335,-5.49E-06,-5.49E-06,0.000271085,0.001893669,6.82E-05,0.001272683,0.000139496,0.000139496,0.001112397,0.002932169,0.003115445,0.002849224,0.00432736,0.00384141
670,-0.001815002,-0.001786955,-0.000390858,0.000344938,-0.000824772,0.002079082,-0.00112577,0.002364091,-0.001000995,0.002193932,-0.001431927,0.002007092,-0.001157268,0.002352171,0.000478481,-0.002339731,0.002673717,0.001434144,-0.001008949,-0.000342233,-0.000957398,-0.0011425,-0.000684351,0.001502741,0.003310614,-0.000664812,-0.000187788,-0.000187788,0.000312556,0.000721186,-0.000455923,0.00271607,0.000126471,0.000126471,0.001060677,0.00104516,0.001790725,0.002573296,0.004203397,0.004189936
671,-0.001455043,-0.00133026,0.000648798,0.000315898,-0.000351958,0.001814041,-0.00056886,0.003543294,-0.000951715,0.002751081,-0.001432855,0.002514346,-0.000872722,0.003036662,0.000465187,0.000288984,0.000734669,8.09E-05,-0.000840945,-0.00064217,0.002549471,0.000328617,-0.000422047,0.003000351,0.005186608,0.00299201,2.54E-06,2.54E-06,0.000484571,0.003163264,-6.01E-06,0.001410043,0.000547315,0.000547315,0.001569997,0.002785729,0.000892714,0.00306724,0.004071735,0.003338342
672,-0.001524025,-0.001147922,-0.000114297,0.002160762,-0.000722911,0.001586286,-0.000816659,0.002597254,-0.001501325,0.001914365,-0.001370568,0.002242587,-0.001278695,0.00235329,-0.000319885,0.001136793,0.000461378,0.001161839,-0.000634726,-0.001046085,-0.000525374,0.001414406,-0.000153477,0.001532873,0.004278994,0.000490998,0.000263185,0.000263185,0.000107518,0.001932279,0.000309422,0.001233326,0.000279192,0.000279192,0.001185563,0.003267186,-0.000436632,0.00279094,0.00410385,0.004202168
673,-0.001519589,-0.001403596,-7.28E-05,-0.001833923,-0.000543524,0.00149939,-0.001129488,0.002654652,-0.001132535,0.002446371,-0.001666083,0.001877758,-0.001272294,0.003098524,0.001480246,2.11E-05,0.000678535,-0.000949494,-0.000977544,-0.000866935,-0.000488297,-9.84E-05,-0.000354286,0.001410043,0.00415758,0.000136259,0.000284191,0.000284191,-0.000199949,-0.00082813,0.000295874,0.001572205,0.000287429,0.000287429,0.001016644,-0.000582096,0.003333986,-7.08E-05,0.004172216,0.004201123
674,-0.001360969,-0.001444672,0.000999364,0.001335931,-0.000871999,0.001386489,-0.000984311,0.002875151,-0.001326647,0.001693132,-0.001295884,0.002083347,-0.001122362,0.002874108,0.002245969,-0.001966705,-0.000288171,-0.000170814,-0.00069164,-0.00053825,0.000555506,0.002256742,-0.000213714,0.001492636,0.003877529,0.000585962,9.84E-05,9.84E-05,-0.00065499,-0.000108397,-9.37E-05,0.001399292,0.000270334,0.000270334,0.000924699,0.00346926,-0.001136149,0.002049926,0.003675057,0.003982798
675,-0.001526966,-0.00149049,0.001225616,-0.001050166,-0.00107103,0.0015276,-0.001005902,0.000693625,-0.001365304,0.001542147,-0.00132133,0.003356707,-0.001658089,0.002228666,-0.00076586,-0.001568185,0.000111298,-0.000440046,-0.001234661,-0.00085779,-0.002107948,-0.002497016,3.83E-05,-0.001554514,0.003392995,0.002101711,-4.14E-06,-4.14E-06,-0.000509706,0.002556944,0.000268158,0.00100777,0.000196079,0.000196079,0.001148447,0.000393904,0.002046752,0.002295801,0.003667773,0.003984732
676,-0.001626266,-0.000741879,-0.000469059,0.001485467,-0.000241345,0.002255311,-0.000715313,0.001965354,-0.00068921,0.001863875,-0.000868589,0.003193043,-0.001048926,0.001945904,0.001353795,-0.002700296,0.000158814,0.00075085,-0.000701822,-0.000661452,0.000411886,0.002564547,0.000160782,-0.000876132,0.004216074,0.001422873,0.000783083,0.000783083,-0.00016067,0.003678633,0.000448317,0.00068468,0.000912999,0.000912999,0.001780977,0.001580415,5.67E-06,0.000753625,0.003797641,0.004644512
677,-0.001443124,-0.001013288,0.00036727,-0.000345182,-0.000359252,0.001707503,-0.000653491,0.002516039,-0.001363085,0.001648073,-0.001078312,0.002736571,-0.000959877,0.002763142,0.00315711,-0.001681864,0.000852925,0.000698162,-0.000554899,-0.000852261,0.001044641,-0.000957863,-0.000156116,0.002684396,0.005077407,0.002728574,0.000337529,0.000337529,-0.000162482,0.001149874,0.000376908,0.003069378,0.000538659,0.000538659,0.001158413,0.003544964,0.00479179,0.004286078,0.004043986,0.004060682
678,-0.001603003,-0.001418716,0.000263677,0.000251944,-0.000630021,0.000891469,-0.001009673,0.003454857,-0.00093193,0.001724786,-0.00130311,0.002709115,-0.000829939,0.00301672,0.002900271,4.02E-05,0.000887008,0.001504611,-0.000755575,-0.000495278,0.001058368,-0.000194101,8.27E-05,0.000660698,0.003360281,0.000702544,0.000546875,0.000546875,-0.000169882,0.000563074,0.000311727,0.003826576,0.000103712,0.000103712,0.001393085,-0.000404409,0.000789463,0.002345169,0.004236646,0.003825061
679,-0.000921391,-0.000868382,0.000901482,-3.05E-05,7.92E-06,0.001656336,-0.000368253,0.003150331,-0.000642635,0.002732299,-0.000404616,0.003894141,-0.000163931,0.003107441,0.000635707,0.002538691,0.001395708,0.002125851,-0.000244916,-2.33E-05,0.000945919,-0.000377823,0.000518987,0.001761561,0.004443721,0.002824914,0.000778467,0.000778467,0.000723701,0.00336422,0.000768794,0.002911451,0.000610483,0.000610483,0.001506741,0.004708986,0.004405646,0.001038284,0.004789408,0.004607727
680,-0.001029041,-0.000921029,0.00082769,1.95E-05,-0.000148042,0.003073001,-0.000276943,0.003502374,-0.000859753,0.003321595,-0.00090429,0.002819208,-0.001014011,0.003795892,0.002798547,0.001283483,0.003758865,0.001862575,-0.000311762,-0.000296655,0.000924206,0.003288548,0.000561208,0.00292766,0.005482577,0.001607409,0.000693936,0.000693936,0.000774888,0.001951001,0.00073218,0.003350081,0.001032783,0.001032783,0.001424119,0.001327622,0.003312179,0.004330837,0.004512795,0.004926524
681,-0.001102171,-0.001047531,0.000544931,-0.000127185,-0.000157927,0.002650147,-0.000598899,0.002981923,-0.000875254,0.003088096,-0.001475992,0.002997353,-0.00071185,0.001473857,0.001490143,-0.000201864,0.000824733,0.001554487,-0.000247296,-0.000169779,0.001953731,0.001043292,0.000292196,0.002919868,0.004663089,0.003656679,0.000615564,0.000615564,0.00052671,0.003721945,0.000506469,0.00369213,0.00091108,0.00091108,0.000878111,0.00474837,0.003393282,0.001610111,0.004392675,0.0041799
682,-0.001071598,-0.000846112,0.000489313,-0.001848512,-0.000375857,0.002221641,-0.000650855,0.002634338,-0.000620923,0.003275324,-0.000458819,0.001994427,-0.000693139,0.002993704,0.002240817,0.002495106,0.001501208,0.0029403,-0.000498692,-0.000403685,0.002729251,0.000107828,0.000584899,0.002855998,0.004742404,0.003339647,0.000665261,0.000665261,0.000759407,-0.000921391,0.000541821,0.001972999,0.001171339,0.001171339,0.000791797,0.003143082,0.003569445,0.00480095,0.004086316,0.006634384
683,-0.001851296,-0.001788605,0.000786584,-0.001530681,-0.000869674,0.002926957,-0.000934978,0.003276237,-0.001050269,0.002703489,-0.001199864,0.003071541,-0.001159333,0.003881343,0.000895542,0.001144346,0.000934012,0.001533367,-0.000762862,-0.000394478,0.000297402,0.00072479,4.11E-05,0.000334265,0.005090319,0.004723666,2.42E-05,2.42E-05,0.000151045,0.001123038,0.000280125,0.001648489,0.000305925,0.000305925,0.000844159,0.002261556,0.001679437,0.001477701,0.003917518,0.002921693
684,-0.000972533,-0.000829422,-0.000607378,-0.003881906,-0.000514567,0.002947806,-0.000279944,0.003424799,-0.000799554,0.003073001,-0.000869674,0.002988648,-0.000698669,0.003244939,0.00033828,0.001278057,0.001961636,0.00158465,-0.000181319,-0.000245847,0.003616505,0.003735705,0.000366856,0.002596134,0.004111114,0.002310348,0.000394837,0.000394837,0.000628707,0.000438212,0.000436942,0.001653763,0.000813711,0.000813711,0.001446741,0.00259866,0.0029544,0.002196742,0.003808479,0.004295281
685,-0.00057129,-0.000816814,7.38E-05,-0.001108729,-0.000381754,0.002822491,-0.00011497,0.003427278,-0.000492383,0.002844351,-0.000771028,0.004033038,-0.000376116,0.003240923,0.002574442,0.004698702,0.000900859,0.00401569,6.07E-05,-8.99E-05,0.001477233,-0.001317717,0.000830724,0.002441086,0.004962865,0.002691351,0.000544231,0.000544231,0.001087795,0.002630796,0.000775355,0.002964955,0.001035689,0.001035689,0.001572491,0.001083695,0.003583435,0.002759286,0.004465585,0.006116652
686,-0.001083735,-0.000942882,0.000834822,-0.001315188,-0.000617511,0.003357281,-0.000632244,0.003670175,-0.001056466,0.003322065,-0.001040921,0.002253125,-0.000582148,0.002157067,0.001990344,-0.000147059,-0.00066171,0.000986235,-8.58E-05,3.74E-05,0.001521963,0.003651249,0.000663705,-0.001313846,0.004888458,0.002033358,0.001199554,0.001199554,0.000333928,0.0019607,0.000654476,0.002393763,0.001171884,0.001171884,0.001175907,0.003319639,-4.05E-05,0.003124857,0.00421163,0.002685933
687,-0.000975839,-0.001034878,0.000395044,0.001690248,-0.000713401,0.001223514,-0.000513274,0.002868688,-0.001024135,0.003057672,-0.0007671,0.002886642,-0.000348544,0.002748033,0.002677598,0.00155046,-0.001157733,-0.000276219,-0.00024652,-0.000376891,0.001152548,-0.002320936,0.000162387,-0.000243622,0.004049786,0.003471896,0.000414969,0.000414969,0.000784717,-0.000520565,0.000638558,0.0022544,0.001170483,0.001170483,0.001086368,0.002467067,0.001973805,0.00502063,0.004217381,0.001559034
688,-0.001379341,-0.001120348,0.000655902,-0.001745086,-0.001077383,0.002298689,-0.000814333,0.003763748,-0.000889101,0.003180552,-0.000762294,0.003435366,-0.000819294,0.002468291,0.000490117,0.002331844,0.00264723,0.001983011,-7.11E-05,-0.000289257,0.001822047,-8.20E-05,0.000348643,0.000778675,0.004326785,0.003607578,0.000276343,0.000276343,6.68E-05,0.000699821,0.000405253,0.003459684,0.00083783,0.00083783,0.001332633,0.002188364,0.003038695,0.003980316,0.003689024,0.003581947
689,-0.002182905,-0.001291754,0.001089508,-0.000853501,-0.001362981,0.002304961,-0.000984724,0.00136413,-0.00091545,0.002933837,-0.00142914,0.003002175,-0.000911523,0.001920215,-2.36E-05,-0.001237242,-0.000424943,0.000406807,-0.00075635,-0.000248589,-0.002118973,-0.000389047,0.000308619,0.003517536,0.004954381,0.004176345,0.000530883,0.000530883,0.000227105,0.002508983,0.000350715,0.00354974,0.000256528,0.000256528,0.000856142,0.002727922,0.003066223,0.00354713,0.003905764,0.002750924
690,-0.00071645,-0.00097305,0.001302696,-0.001959902,-0.00051255,0.002303634,-0.000916999,0.002701639,-0.001153757,0.002976554,-0.000652457,0.002314564,-0.000699755,0.002900766,0.000623834,0.001896685,0.000131158,0.000915023,-0.00027208,-0.000247813,0.002314512,0.002149289,0.000446374,0.000653387,0.005348274,0.000613776,0.000657794,0.000657794,0.000832721,0.00261853,0.000545138,0.003129263,0.000661579,0.000661579,0.001060989,0.000802741,0.002909418,0.001861223,0.004489098,0.003609536
691,-0.001256704,-0.001293045,-0.00064155,-0.000908475,-0.001031107,0.002513253,-0.001156493,0.002095781,-0.000997482,0.002735789,-0.001222012,0.002390874,-0.000694121,0.002858135,0.002039158,0.000237336,0.00064675,0.001246228,-0.00056643,-0.000272856,0.000907578,0.000366571,0.000591923,0.00133658,0.003990845,0.003965008,0.000280202,0.000280202,0.000376001,0.002670931,0.000222392,0.004192341,0.000767083,0.000767083,0.000755414,0.001333256,0.00095902,0.002738316,0.003082543,0.00224727
692,-0.001357924,-0.001321485,0.002011487,0.000356726,-0.000924077,0.001404174,-0.000823945,0.002266448,-0.000679079,0.002735815,-0.000927177,0.002015518,-0.000430426,0.000730599,0.001043266,-0.000208229,0.001367792,4.53E-05,-0.00038253,-0.000264319,0.00167741,-0.001722294,0.000357814,0.003106841,0.002968865,0.000750357,0.000225966,0.000225966,0.000360249,0.001111333,0.000564059,0.002540019,0.000847012,0.000847012,0.001222787,0.002321512,0.003481028,0.001145047,0.003590038,0.00224446
693,-0.001292219,-0.000694328,0.000129268,-0.002212523,-0.000536802,0.002113052,-0.00076002,0.003181569,-0.00085252,0.002436062,-0.001178644,0.002796567,-0.000808132,0.001846171,0.000469411,0.001414926,0.001178711,-0.000623869,-0.000265871,0.000126445,0.0008778,0.000833162,0.000132686,0.001443546,0.004634203,0.001811182,0.000174481,0.000174481,0.000340923,-0.000122837,0.000516266,0.003754974,0.000684939,0.000684939,0.000887734,0.002068392,0.002580822,0.004484024,0.003691478,0.004255231
694,-0.000826115,-0.000849936,0.000395355,0.000461689,-0.000610118,0.002466963,-0.000657782,0.002549288,-0.001059565,0.002641812,-0.000363494,0.003103113,-0.000539232,0.00342973,4.48E-05,0.001577453,0.000671068,0.002212743,-0.000691071,-0.000348906,0.000990153,-0.000610945,0.000542572,0.001153638,0.005495475,0.002977257,0.000806267,0.000806267,6.42E-05,0.000500457,0.000982733,0.002843205,0.001218036,0.001218036,0.00182982,0.002017,0.000370094,0.00101929,0.004051197,0.002455534
695,-0.00154007,-0.001187473,0.000491127,0.001922139,-0.000575685,0.001627831,-0.000547971,0.00214791,-0.000878096,0.002462771,-0.001293354,0.003334586,-0.000860993,0.001903809,0.001063065,0.000721316,0.001898167,-0.000656696,-0.000564465,2.56E-05,0.002195311,-0.000151717,1.04E-05,0.000465031,0.004365194,0.001285093,0.000143743,0.000143743,5.27E-05,0.00508673,0.000688335,0.00187651,0.000238164,0.000238164,0.001407576,0.001532354,0.004019583,-0.002650282,0.004155567,0.003247495
696,-0.001155512,-0.001738847,-0.000754903,-0.000910077,-0.001095044,0.002597957,-0.001530268,0.002030107,-0.000903464,0.002139456,-0.001394462,0.002468317,-0.000937922,0.001771724,-0.000468232,-0.000309848,-0.000161861,-0.000555985,-0.000890186,-0.000235395,0.000665805,-0.001089829,-0.000212782,0.001398772,0.003990531,0.000125228,0.000788296,0.000788296,-0.000680009,0.003750092,0.000362322,0.002714846,0.000661994,0.000661994,0.001131291,0.001662702,0.002354044,0.00054462,0.003107858,0.003024097
697,-0.001260679,-0.001268112,0.000353591,0.000770402,-0.000706268,0.002671165,-0.000948822,0.001947776,-0.000800381,0.001458065,-0.000915295,0.001245398,-0.00140726,0.002177646,0.000259947,0.003161569,0.001942784,0.000775537,-0.000632606,-0.000331628,0.000254948,0.000767135,-4.96E-05,0.001145644,0.00400976,0.003146394,0.000277431,0.000277431,4.14E-07,0.004539344,0.000447981,0.003371785,0.000211643,0.000211643,0.001568932,0.003566965,0.001423184,0.001458324,0.003533455,0.003974203
698,-0.00159733,-0.002109339,0.000344705,-0.002442089,-0.001330105,0.00212403,-0.001192997,0.000904984,-0.001436519,0.001905291,-0.001488788,0.001990838,-0.001417839,0.00190802,-3.45E-05,0.000556465,0.000578859,0.000860551,-0.000622319,-0.000966696,0.000721523,0.002357454,-0.000688487,0.000238993,0.004249506,0.002199942,7.22E-06,7.22E-06,-0.000500191,0.000832202,-0.000105291,0.0007104,8.37E-05,8.37E-05,0.001269074,0.002429268,0.000289683,0.001034106,0.003101027,0.00393225
699,-0.00163457,-0.001780407,-0.000633278,-0.000821671,-0.001310543,0.002245137,-0.001428469,0.001309161,-0.001415311,0.002440175,-0.001358956,0.001658311,-0.001399055,0.002280812,0.000851966,-0.002195989,0.000886567,0.001689676,-0.000638655,-0.000884812,0.000348824,0.002521793,-0.000244036,0.001166745,0.005147209,0.000734981,-0.000474334,-0.000474334,5.50E-05,0.000957982,-0.000508879,0.001502792,0.000549207,0.000549207,0.001106065,0.001274682,0.003225797,-1.12E-05,0.003564121,0.002577072
700,-0.001788553,-0.001887638,0.001928951,-0.001005489,-0.001313278,0.00237989,-0.001408396,0.00154859,-0.001082547,0.001824283,-0.001861245,0.001546849,-0.001672684,0.001961506,-0.000449355,0.000801236,0.002039808,0.000313048,-0.001396784,-0.001304349,0.000672702,-4.97E-05,-0.000325989,0.00224204,0.003656391,0.00351049,-0.000286256,-0.000286256,-6.18E-05,0.001513702,-0.000532407,0.001419081,0.000279917,0.000279917,0.000824266,0.00296042,0.002545721,0.000948046,0.00368315,0.001730191
701,-0.001407622,-0.001231563,-0.002196813,-0.00119341,-0.001068913,0.001275591,-0.000984982,0.002225023,-0.001053626,0.001596835,-0.000856963,0.002085272,-0.001420729,0.002903033,-0.001511953,-0.001673819,0.001629442,-0.000364529,-0.00061932,-0.000774025,0.000938188,0.001435676,-0.000104308,0.001602265,0.003944998,0.002818192,2.98E-05,2.98E-05,0.000216668,0.001769749,0.000325949,0.001062338,0.001104041,0.001104041,0.001292856,0.001987614,0.002835362,0.003715053,0.003320265,0.002533093
702,-0.001518918,-0.00178582,-0.000511361,-0.00019436,-0.000871224,0.001612346,-0.001316221,0.001342422,-0.001082134,0.001529288,-0.001159024,0.002331948,-0.001538677,0.002171246,-0.00060045,0.000483456,0.00134224,0.001357145,-0.000625162,-0.000990767,0.001134587,0.000937514,-0.000718311,0.001370674,0.00304529,0.001324402,-2.06E-05,-2.06E-05,0.000117486,0.001418925,0.000149621,0.001966602,0.00056958,0.00056958,0.001438248,-0.000179974,0.001741211,0.00157366,0.003405231,0.002976397
703,-0.001633074,-0.001628123,0.00038424,-0.000288222,-0.001352092,0.002227704,-0.00119341,0.001708465,-0.001047067,0.001622843,-0.001420729,0.001920059,-0.000917723,0.00175444,0.000362943,0.000511679,-0.000136605,0.000336648,-0.000786066,-0.000993608,0.001350186,0.00280011,-0.00033437,0.001261338,0.004187584,0.001299243,0.000251918,0.000251918,-0.000262353,0.000270101,-0.000160774,0.003488726,0.00052303,0.00052303,0.001195557,0.0016969,0.000896917,9.62E-05,0.00366592,0.003157919
