Wavelength (nm),H2O,prot_20uM,vel_1-1,vel_1-2,vel_1-3,vel_2-1,vel_2-2,vel_2-3,vel_3-1,vel_3-2,vel_3-3,vel_4-1,vel_4-2,vel_4-3,vel_5-1,vel_5-2,vel_5-3,vel_6-1,vel_6-2,vel_6-3,vel_7-1,vel_7-2,vel_7-3,vel_8-1,vel_8-2,vel_8-3,vel_9-1,vel_9-2,vel_9-3,vel_10-1,vel_10-2,vel_10-3,vel_12-1,vel_12-2,vel_12-3,vel_14-1,vel_14-2,vel_14-3,vel_16-1,vel_16-2,vel_16-3,vel_18-1,vel_18-2,vel_18-3,vel_20-1,vel_20-2,vel_20-3,vel_24-1,vel_24-2,vel_24-3,vel_28-1,vel_28-2,vel_28-3,vel_32-1,vel_32-2,vel_32-3,vel_36-1,vel_36-2,vel_36-3,vel_40-1,vel_40-2,vel_40-3
488,-0.000161705,0.000668528,0.000948617,0.001235118,0.000740244,0.001090754,0.001247267,0.000831684,0.001399993,0.001621518,0.001544979,0.001785422,0.002058664,0.002070785,0.004866756,0.004171301,0.004440296,0.001897881,0.002073125,0.002363206,0.002394127,0.002562125,0.002118671,0.002217608,0.002871216,0.00226728,0.003288652,0.002635015,0.003040337,0.003618411,0.003048575,0.002690569,0.003751737,0.003523042,0.003877294,0.004113231,0.003945677,0.004110748,0.004035625,0.004265557,0.004335412,0.006293004,0.004420342,0.004395552,0.004865735,0.004642759,0.004382739,0.005057083,0.005428762,0.004702051,0.004807886,0.005811226,0.005436494,0.00524173,0.004929037,0.005059938,0.009981536,0.006409657,0.006395997,0.006338338,0.006637407,0.00616202
489,-0.000565396,0.000293439,2.71E-05,0.00071053,0.000347088,0.001073004,0.000704281,0.000734721,0.001093219,0.000982863,0.001311835,0.001887143,0.001749372,0.00140903,0.003751554,0.003582651,0.004158102,0.001356366,0.0016032,0.001634639,0.001940054,0.001891329,0.002192787,0.00209859,0.00232526,0.001756727,0.00274561,0.002547179,0.002769889,0.002997536,0.003003609,0.002268633,0.003539771,0.003470069,0.003482646,0.003606299,0.003734269,0.003478993,0.003358924,0.004127735,0.003814642,0.005650621,0.004121881,0.003490736,0.003958085,0.004041033,0.003860788,0.004045867,0.004432502,0.004287516,0.005079004,0.004074479,0.005159704,0.004864138,0.004794067,0.00459271,0.00927412,0.00615199,0.006216583,0.006237329,0.005868631,0.006099011
490,-4.00E-05,0.000741697,0.001280316,0.000377996,0.000547289,0.00170176,0.001246384,0.001090001,0.001578258,0.001811545,0.001661169,0.00240558,0.001933449,0.001868424,0.004410719,0.004059193,0.004081821,0.002462511,0.002198329,0.001675305,0.002836691,0.002528588,0.002481308,0.002571474,0.002596525,0.002735919,0.00349204,0.002914135,0.003161882,0.003375203,0.003098498,0.00299115,0.004042915,0.003893305,0.004048323,0.003994241,0.004101184,0.00423526,0.0041327,0.004732355,0.004078372,0.006270628,0.004808174,0.004341452,0.004582769,0.004747926,0.004495846,0.004965274,0.005004551,0.004538612,0.004526448,0.005000859,0.00552974,0.005283207,0.005274534,0.005310275,0.00986249,0.00622412,0.006408501,0.006391347,0.006654623,0.00660605
491,0.000152262,0.001111645,0.00049403,0.000471277,0.000949603,0.001815808,0.001814509,0.001614658,0.001686583,0.002014139,0.001625857,0.0026159,0.002335019,0.002626082,0.004953963,0.004544707,0.004718668,0.002617957,0.002762178,0.002287239,0.003027486,0.002940821,0.003100193,0.002552569,0.002887711,0.002803523,0.003932616,0.003139719,0.003477741,0.003852405,0.003616897,0.003523956,0.004481487,0.003791009,0.004264354,0.004558466,0.004237665,0.00439733,0.004540103,0.004836784,0.004254369,0.006677598,0.004646997,0.004750516,0.005193708,0.005078742,0.004961635,0.005265573,0.005322015,0.004735233,0.005532283,0.005528298,0.006025511,0.00541466,0.005423048,0.005411331,0.009958466,0.006905382,0.00676367,0.006891154,0.006815101,0.006625631
492,-0.000242794,0.000328021,0.001087458,0.000858268,0.001039815,0.00095819,0.000965169,0.000988622,0.001235403,0.001498195,0.001729568,0.002384445,0.002231945,0.002149549,0.004474791,0.004035599,0.00389307,0.00190841,0.002285574,0.00210772,0.002195805,0.002228874,0.002566813,0.002194634,0.002695258,0.002280656,0.003183551,0.002536478,0.002588348,0.00320616,0.003107415,0.003365185,0.00350026,0.00314994,0.00383381,0.004018277,0.003936769,0.003696073,0.00383556,0.004417387,0.004155515,0.006446254,0.004276301,0.004111742,0.004408496,0.00456014,0.004301948,0.004835527,0.004829297,0.004490275,0.005045901,0.005149384,0.005410859,0.005096238,0.005141316,0.004464095,0.009239187,0.006106886,0.005658436,0.006351261,0.006041627,0.006098617
493,6.18E-05,0.000657406,0.000742345,0.00089562,0.000737911,0.001140064,0.001100459,0.001188912,0.001676293,0.001318768,0.001457987,0.001865669,0.002032708,0.001958541,0.004496003,0.004182827,0.004661127,0.002023241,0.002198485,0.002350219,0.002292262,0.002279485,0.002694346,0.002247348,0.002575327,0.002376012,0.003523773,0.002328305,0.002912102,0.003292643,0.00316681,0.00289433,0.003848931,0.00371393,0.003964198,0.004140462,0.003930788,0.003729387,0.003985332,0.004339361,0.004045371,0.006488293,0.004230869,0.00382339,0.00467052,0.00440337,0.004134582,0.004738478,0.004950402,0.004520119,0.005039772,0.005168794,0.005183202,0.005195489,0.00478878,0.005358494,0.009436627,0.006043097,0.006067955,0.006247649,0.006661431,0.006156296
494,-0.000449769,0.000980268,0.000647684,0.000811506,0.000922805,0.001197088,0.00096644,0.001113929,0.001590339,0.001625467,0.001236078,0.001940184,0.002177333,0.001922087,0.00445957,0.004175718,0.003978828,0.002169633,0.00184144,0.001909659,0.002289295,0.002214668,0.002246828,0.002342593,0.002680099,0.002624468,0.002821631,0.002542857,0.002635692,0.003007362,0.00304297,0.002895372,0.003459423,0.003502948,0.00407602,0.0038669,0.003996671,0.003352872,0.003896674,0.004170491,0.00362123,0.006249986,0.004179037,0.003868989,0.004569662,0.004526396,0.004609349,0.004922152,0.005049645,0.004336851,0.005403573,0.00474858,0.005144983,0.004961346,0.005258682,0.004693206,0.009139987,0.00622924,0.005807973,0.006453348,0.006197257,0.006125421
495,-0.00054492,0.000610872,0.000715171,0.000563204,0.000366311,0.000702881,0.000370716,0.000630444,0.001255652,0.000995783,0.001077415,0.001694613,0.00168149,0.001791166,0.004080907,0.003955055,0.003958869,0.001637549,0.001649606,0.001929809,0.002053489,0.001864135,0.002124004,0.002101919,0.002272667,0.001954849,0.003261553,0.002388167,0.002504921,0.002920494,0.002747954,0.002399516,0.003109005,0.003107701,0.00331184,0.003570385,0.003654068,0.003663962,0.003868832,0.004267805,0.003765732,0.006090032,0.003752938,0.003915063,0.004462342,0.004216779,0.004442702,0.0045389,0.004995962,0.004037977,0.005064993,0.004037663,0.004357925,0.00473136,0.004558702,0.004578845,0.008666079,0.005765475,0.005818913,0.006089114,0.006279137,0.005585928
496,-0.00033887,0.000134006,0.000558616,0.000948124,0.000434999,0.001080451,0.00081799,0.000813711,0.001596107,0.001203162,0.001653686,0.002480448,0.001820695,0.002014997,0.00433991,0.003689389,0.00413709,0.002350843,0.001653816,0.001894371,0.002331246,0.002043969,0.002183031,0.002145881,0.002467406,0.002487556,0.003329656,0.002242092,0.002517497,0.003002723,0.002905353,0.002775829,0.003473748,0.003197737,0.004019061,0.003980395,0.003756881,0.003904745,0.00376534,0.004039518,0.004008453,0.006355227,0.004143101,0.003455848,0.004495271,0.004243782,0.004144199,0.004425833,0.004774725,0.004515149,0.004978104,0.005404359,0.005249695,0.004452351,0.004842647,0.004233848,0.008693756,0.006324574,0.005916099,0.00632749,0.005895579,0.005705854
497,-1.24E-06,0.000373721,0.000686028,0.001058316,0.000400019,0.000849216,0.00082909,0.001042202,0.001526249,0.001351251,0.001594029,0.002084882,0.00216815,0.001789971,0.0048855,0.004169576,0.004166387,0.001833355,0.001986938,0.002003243,0.002153061,0.001931655,0.00259116,0.002171922,0.002463552,0.002420105,0.003178831,0.002394154,0.002851021,0.002785286,0.003013566,0.002903138,0.003735026,0.003404996,0.003691008,0.003917362,0.003815712,0.003484238,0.00395226,0.004235443,0.00389051,0.006674522,0.004209173,0.004053758,0.004265086,0.00455224,0.00427834,0.004491635,0.004346211,0.004400154,0.004240017,0.004353741,0.005593742,0.004707128,0.004892202,0.004839296,0.008668483,0.005647552,0.005884269,0.006570281,0.005835966,0.006215611
498,0.000309836,0.000627696,0.00060815,0.000876944,0.00102627,0.001473675,0.001221048,0.000822114,0.001661585,0.001775129,0.001887767,0.002447308,0.002171402,0.00217892,0.004744235,0.004372803,0.004808148,0.002436973,0.002528927,0.002138415,0.002657647,0.002259968,0.002577411,0.002849927,0.002346002,0.002457747,0.003338499,0.002993678,0.003062521,0.003277958,0.002593399,0.002860272,0.00382339,0.003916839,0.004013104,0.004465376,0.004115008,0.003769675,0.00398899,0.004658327,0.004584522,0.007213869,0.00431047,0.004236881,0.004635511,0.004581644,0.0041983,0.004873065,0.004856913,0.004698754,0.004544419,0.004956633,0.005266752,0.005113839,0.004861887,0.004980592,0.008660297,0.006323918,0.006328724,0.006287725,0.006371146,0.006403484
499,0.000284502,0.000848672,0.001717249,0.001390774,0.001234598,0.002023866,0.001114941,0.001296231,0.001820773,0.001820124,0.001922763,0.002709115,0.002310062,0.002658689,0.005352571,0.004556164,0.004635904,0.002474565,0.00251583,0.002049197,0.002656866,0.002509842,0.002720108,0.002604623,0.002906734,0.002945148,0.003360776,0.003077955,0.003110178,0.003509081,0.003278271,0.003084342,0.00426621,0.003600609,0.004140279,0.004439563,0.004443277,0.004119033,0.004329321,0.004381065,0.004727199,0.00713005,0.004611284,0.004498985,0.004838485,0.004810059,0.004356669,0.004993789,0.005208326,0.004704589,0.005399458,0.005430387,0.00577888,0.005097155,0.00522601,0.005387978,0.009125976,0.006577902,0.006316038,0.006627339,0.006675941,0.006334687
500,2.13E-05,0.000567377,0.000934349,0.000880938,0.000990257,0.001351043,0.001415133,0.000912714,0.001306538,0.00134128,0.001399499,0.00215829,0.002702864,0.002066025,0.004862856,0.004431822,0.004536807,0.002116174,0.002290258,0.002572177,0.002545747,0.00260655,0.002642594,0.002554861,0.002444002,0.002570094,0.003228222,0.002743839,0.003181256,0.003467825,0.003065493,0.003114454,0.00347641,0.003394639,0.003829135,0.004043542,0.004039126,0.003981936,0.003889204,0.004626721,0.004019505,0.007062874,0.004630227,0.004198274,0.00447704,0.004725681,0.004035155,0.004587687,0.004823591,0.004419322,0.005114939,0.004761246,0.004944432,0.005107972,0.004774882,0.005155147,0.008145448,0.006449486,0.005854095,0.006080477,0.006682277,0.006428231
501,-0.000103221,8.49E-05,0.000403102,0.000895775,0.000329135,0.000681983,0.00079426,0.000952638,0.00130968,0.001375894,0.001393007,0.002225414,0.002017104,0.001499416,0.004440479,0.004101106,0.004560402,0.001751581,0.001855218,0.00196044,0.002035335,0.001762029,0.002176787,0.002397954,0.002148587,0.002097341,0.002715132,0.002883854,0.002549132,0.002948327,0.002758375,0.002726776,0.003459214,0.003067057,0.00362585,0.003486091,0.003582286,0.003396543,0.003844779,0.00403202,0.004071212,0.006298861,0.004023711,0.003809602,0.003969736,0.004243154,0.003994606,0.004145662,0.004664345,0.003899652,0.004510074,0.00499062,0.004826183,0.004835187,0.004896102,0.004437079,0.007414523,0.005887392,0.005753015,0.005903083,0.005732844,0.005664153
502,-0.000142557,0.000164536,0.000969709,0.001031797,0.000689191,0.001318638,0.001256171,0.00092252,0.001502039,0.001120624,0.001569607,0.002452072,0.001914209,0.001995987,0.004892175,0.004530241,0.004397487,0.001967851,0.001969307,0.002144997,0.002379525,0.001820384,0.002484067,0.002190003,0.002658924,0.002524344,0.003046567,0.002371066,0.002854435,0.003291104,0.002931726,0.003178701,0.003599513,0.003410867,0.003638823,0.004092456,0.003731997,0.003804065,0.003753434,0.004050152,0.003840652,0.007245322,0.004685173,0.00404848,0.004709117,0.004570709,0.003945938,0.00469967,0.004537435,0.004132595,0.005263136,0.004385327,0.00529078,0.004648542,0.004898746,0.00494184,0.007922891,0.005950948,0.005500404,0.006081028,0.006202587,0.005760754
503,0.000199653,0.000469566,0.001243892,0.000756166,0.001514664,0.001846145,0.001566334,0.001389709,0.001954693,0.002012007,0.001989096,0.003064164,0.00275418,0.002427654,0.004948176,0.004630357,0.005000754,0.00229731,0.002326874,0.002774006,0.003079076,0.003079128,0.002848025,0.002970507,0.003068491,0.002501068,0.003549114,0.003649213,0.003419007,0.003880037,0.00343881,0.003236437,0.004357166,0.003768422,0.004065359,0.004641765,0.004486718,0.004147257,0.00430817,0.00478187,0.004596346,0.007741001,0.004408731,0.00429447,0.004991065,0.005021415,0.004860604,0.004948648,0.005291749,0.003664145,0.005337686,0.005331161,0.005236804,0.005717132,0.005358416,0.005240289,0.007636029,0.006247754,0.00622987,0.006843685,0.006796589,0.006267844
504,-0.000271459,0.000375742,0.000238164,0.001004579,0.000823384,0.001353769,0.001243165,0.001419782,0.001936907,0.001542953,0.001935581,0.00251018,0.002400609,0.001957969,0.004959094,0.004236097,0.004223523,0.002086209,0.002360629,0.002250627,0.003059966,0.002426327,0.002854435,0.002793128,0.002659236,0.002801335,0.003346299,0.002910122,0.003194712,0.003316327,0.00316934,0.002895242,0.003871888,0.003390439,0.004449004,0.004329765,0.003932747,0.003861885,0.003559945,0.004685906,0.004406613,0.007522048,0.004486901,0.004099747,0.004795559,0.004706866,0.004468017,0.004692631,0.005006881,0.001113565,0.004925529,0.005009867,0.005603759,0.004994548,0.005145507,0.004925398,0.007555473,0.00585685,0.005570117,0.006342015,0.006408107,0.005913579
505,-0.000519428,0.000132738,0.000204651,0.000331467,0.00057466,0.001125374,0.001096619,0.000990828,0.001616789,0.001285093,0.001224396,0.001943096,0.001598679,0.001967747,0.00434438,0.004064288,0.004091542,0.001192078,0.001661325,0.001711479,0.002135267,0.00235191,0.002506613,0.00222557,0.002570692,0.002063268,0.00259754,0.002473914,0.002522235,0.003153929,0.002758505,0.002789507,0.003156328,0.003034706,0.003428843,0.00377871,0.003974151,0.003527061,0.00340651,0.004083049,0.003892522,0.007229371,0.004122508,0.003814406,0.00431834,0.004219446,0.003718212,0.004395473,0.004785639,0.00347748,0.004784985,0.003280827,0.005332812,0.004803385,0.00488029,0.004476753,0.006946045,0.00589306,0.005426691,0.006298598,0.005959398,0.005632552
506,0.000186859,0.000839516,0.000452904,0.001019057,0.00117461,0.001183928,0.001282938,0.001302929,0.001744408,0.002119816,0.001719432,0.002395169,0.002230097,0.002306731,0.004552947,0.004111297,0.004505706,0.002060277,0.002108188,0.002116252,0.002608243,0.002316698,0.002881587,0.002317114,0.002382519,0.002737144,0.002797114,0.002478496,0.002465765,0.002538196,0.002537337,0.002701431,0.003155546,0.003017685,0.003478315,0.004001948,0.003451334,0.003713069,0.003667042,0.004021438,0.003961533,0.007442462,0.004142474,0.004215264,0.004618845,0.004366161,0.004176188,0.004263466,0.004660342,0.004074034,0.005273433,0.004159645,0.005439482,0.004767318,0.004666177,0.005162822,0.006720447,0.006239482,0.005962679,0.006224461,0.006072943,0.005574889
507,-0.000506655,0.000176319,0.000374162,0.000575101,0.00045832,0.000927604,0.000841876,0.000795583,0.00111546,0.001182968,0.001504923,0.00183767,0.002023372,0.001937869,0.004250134,0.004191844,0.004029381,0.001636094,0.001482714,0.001839412,0.002003555,0.001951651,0.002401572,0.002171402,0.002250939,0.002154622,0.002295775,0.002046284,0.001956773,0.002400348,0.002504947,0.002205093,0.003027955,0.002585952,0.003100584,0.003495876,0.003096777,0.003179379,0.003098994,0.003503731,0.003628721,0.006926081,0.003391613,0.003225406,0.00403829,0.003981649,0.00361118,0.003920574,0.004293738,0.003448516,0.005050562,0.004228046,0.004949642,0.004499299,0.004237822,0.004067789,0.005842499,0.005154727,0.005827596,0.00587813,0.005235599,0.005438774
508,0.000343954,0.001261545,0.001143204,0.001115849,0.000670342,0.001038024,0.001088418,0.00086771,0.001574283,0.001685518,0.001468714,0.002424739,0.002312742,0.002309645,0.004692448,0.00410628,0.004453267,0.002096223,0.001921177,0.00221126,0.002658481,0.002309047,0.002454727,0.002368802,0.002456185,0.002533301,0.002964017,0.002639833,0.002585483,0.003217165,0.002532182,0.002734982,0.00332556,0.002929563,0.003620212,0.003770928,0.00363449,0.00359531,0.003490188,0.003760719,0.00367088,0.007317739,0.003711972,0.003683776,0.004155803,0.004038186,0.003583174,0.004234031,0.004538717,0.0042923,0.004654036,0.005336349,0.005256769,0.004784592,0.00445766,0.00457683,0.006735906,0.005293557,0.00632074,0.005580501,0.005621014,0.005652168
509,-0.000229289,0.000400148,0.000343125,0.000876217,0.000432459,0.000576527,0.000954869,0.000536378,0.001212611,0.001303501,0.000792912,0.002126865,0.002129076,0.001861041,0.004214663,0.003952887,0.004102491,0.001583143,0.001912883,0.001641005,0.002397798,0.002068548,0.002369609,0.002087847,0.001926663,0.002240635,0.002946607,0.002288436,0.002319404,0.003027512,0.002686584,0.002582489,0.003456318,0.003354411,0.003628121,0.003745287,0.003747611,0.003440167,0.003915872,0.003990139,0.003638719,0.007070872,0.003533481,0.003788633,0.004170961,0.003838511,0.003586854,0.004389407,0.004280484,0.004263152,0.00427008,0.004534348,0.004613116,0.004260041,0.003932224,0.004128858,0.005974462,0.005442759,0.006099273,0.005315857,0.00550237,0.005301549
510,2.68E-05,0.000834122,0.000815863,0.000981332,0.000891547,0.000879356,0.000895438,0.000885815,0.001579817,0.001318326,0.001251135,0.001894033,0.002083556,0.001938806,0.004542222,0.004089556,0.004134817,0.001872766,0.001836605,0.001691495,0.002252969,0.001547473,0.002619207,0.002156833,0.00225695,0.001960986,0.00317419,0.002814779,0.002761918,0.003331691,0.002988283,0.002823924,0.003735418,0.003315388,0.003554281,0.003744347,0.004108762,0.003816809,0.003782339,0.004253244,0.003745784,0.007820589,0.004214506,0.003864183,0.004520851,0.004638651,0.003937631,0.004481434,0.004694672,0.004399134,0.004563227,0.004899427,0.005413769,0.004730967,0.00441553,0.004920188,0.006781602,0.006010655,0.005691219,0.005688963,0.00592754,0.005821169
511,7.20E-05,0.000629433,0.000732258,0.000985301,0.00062907,0.000948358,0.00095448,0.001174065,0.001727488,0.00134746,0.001611073,0.001671485,0.001388125,0.001541758,0.004188864,0.004006363,0.003918902,0.001296413,0.001291791,0.001831249,0.00146796,0.001446689,0.00235709,0.001788593,0.001628741,0.001705424,0.002987944,0.00246816,0.002438744,0.002791877,0.002615873,0.002644469,0.004013051,0.003350577,0.003815477,0.003826289,0.004258159,0.003717037,0.003594162,0.004388962,0.003899992,0.007769409,0.003734191,0.003907357,0.004675675,0.004264145,0.00385627,0.004334445,0.004373796,0.003874918,0.004551377,0.004754416,0.004756065,0.004642105,0.004743922,0.004689334,0.006185047,0.005626154,0.005784966,0.00601055,0.005871124,0.006270969
512,0.000185953,0.000846286,0.00086579,0.001083643,0.001042591,0.001317236,0.001233171,0.001298204,0.001459207,0.001606292,0.001373193,0.002200879,0.002175018,0.001812013,0.004459465,0.00417083,0.004262812,0.001738378,0.001647631,0.002300355,0.002208502,0.001786514,0.001940782,0.001801486,0.001994869,0.001970763,0.00343093,0.002570719,0.002964773,0.00294632,0.003235368,0.002927973,0.00372688,0.003122954,0.003720849,0.003974882,0.003991132,0.003902551,0.003895316,0.004243599,0.004083729,0.008221338,0.004443198,0.003782444,0.00425544,0.004626354,0.004463676,0.004348982,0.004775301,0.004466841,0.005481057,0.004548474,0.004417596,0.004818984,0.004703281,0.00457942,0.00609565,0.005635935,0.005620043,0.005885319,0.006343933,0.00586787
513,-0.000138313,0.00040147,0.000621915,0.000369602,0.000979775,0.001172559,0.001238959,0.001044927,0.001336736,0.001250304,0.001262843,0.002474148,0.002102518,0.001815133,0.004880447,0.004332118,0.003889257,0.002123197,0.002242405,0.001990682,0.00250539,0.002132458,0.002179727,0.002243706,0.002250705,0.002141563,0.003299268,0.002578166,0.002931074,0.002597306,0.002833121,0.00278216,0.003705471,0.003367794,0.003829866,0.003629765,0.003758055,0.003555638,0.003887219,0.00403991,0.003836448,0.008105595,0.003962761,0.004001739,0.004266184,0.004474007,0.0040333,0.004473222,0.004393382,0.004323229,0.00418714,0.004481931,0.005293583,0.004665706,0.004902987,0.004550723,0.006507843,0.006009395,0.006041103,0.005949715,0.005898544,0.006185703
514,0.00076226,0.001014127,0.001141647,0.001355587,0.001259416,0.001904953,0.001532795,0.001654673,0.00221956,0.002126501,0.002351104,0.002341474,0.002662831,0.00259892,0.005264577,0.004461008,0.004891913,0.002612748,0.002364091,0.00265882,0.003038304,0.003013618,0.003017606,0.002597332,0.002907385,0.002798912,0.003885391,0.003255632,0.003096777,0.00362786,0.003421303,0.003493476,0.004038865,0.003508715,0.004333582,0.004338969,0.004374005,0.004442989,0.004272328,0.004794276,0.004420499,0.008116355,0.004987609,0.004283935,0.004834716,0.004922963,0.004483004,0.005038385,0.005367562,0.00479001,0.00522656,0.005863646,0.005948166,0.00490592,0.004989651,0.00514514,0.006555275,0.006491656,0.006668239,0.006868036,0.006554066,0.006340334
515,-0.000246054,0.000291082,0.000249431,0.001324947,0.000679624,0.000935542,0.000862911,0.000853652,0.001335385,0.001309732,0.001424613,0.002045868,0.001965588,0.001946996,0.004747533,0.003975405,0.004344197,0.001874924,0.002003165,0.001890809,0.002034087,0.002148587,0.002278001,0.002216646,0.002400244,0.002287317,0.002991984,0.002386475,0.002589155,0.003040415,0.00280962,0.00295096,0.003607917,0.003014765,0.003961821,0.003635874,0.003643783,0.003268412,0.003882649,0.004106071,0.003576544,0.007452337,0.004047827,0.003844021,0.003989747,0.004121385,0.003934549,0.004018747,0.00440609,0.004033666,0.004473013,0.005023405,0.005248018,0.004738557,0.00449051,0.004682714,0.006127233,0.005746982,0.00593145,0.005896549,0.00579239,0.005646504
516,-0.000105654,-6.49E-05,0.000503204,0.000658106,0.000630366,0.001397266,0.001081152,0.000962081,0.001400304,0.001556202,0.001526145,0.002280916,0.001959087,0.001957189,0.004547506,0.004036383,0.004032124,0.001764083,0.002059184,0.002081189,0.002357818,0.002092009,0.002181912,0.001924141,0.002301109,0.002494143,0.002510623,0.002470061,0.00244369,0.003056812,0.002639781,0.002672519,0.003457649,0.00288474,0.003666128,0.003728995,0.00353322,0.003478706,0.003330464,0.003946226,0.003730431,0.008170453,0.00387181,0.00391313,0.004165682,0.004142187,0.003824722,0.003949047,0.004684467,0.003934079,0.004489516,0.004464827,0.005282788,0.004995307,0.004654978,0.004517372,0.005682879,0.005354301,0.005400559,0.005656495,0.005986115,0.005420112
517,-5.99E-05,0.000160911,0.000741697,0.001043499,0.000718827,0.001076559,0.000842862,0.00069881,0.001500377,0.001161398,0.000840709,0.00222544,0.001963482,0.00197768,0.00446004,0.003946278,0.004217224,0.001961246,0.001619907,0.001774323,0.002315397,0.002312742,0.002424817,0.00206319,0.002147806,0.002202934,0.003048314,0.002372212,0.00233999,0.002894408,0.002808942,0.002321096,0.003286591,0.00333036,0.003633837,0.003736175,0.003629922,0.003410449,0.003671245,0.003919477,0.003745731,0.007642536,0.004030896,0.003786674,0.004083023,0.003990505,0.00374171,0.004177678,0.004625674,0.004599146,0.004981953,0.003793829,0.004625046,0.004723352,0.004558623,0.00455721,0.005890199,0.005533385,0.006081054,0.005616215,0.005869208,0.005836779
518,6.38E-05,0.00033613,0.000424634,0.000488173,0.000750928,0.001114292,0.000755906,0.001143126,0.001425496,0.001093842,0.001452766,0.002453998,0.001863823,0.002159565,0.004317843,0.00420852,0.003979376,0.00151017,0.002230383,0.002387516,0.002292964,0.001965224,0.002399854,0.002182589,0.002491019,0.002125174,0.002900662,0.002308917,0.002263898,0.002722556,0.002881743,0.002804122,0.003375464,0.003212888,0.003394691,0.003664693,0.003577066,0.003659916,0.003694323,0.003887481,0.003661874,0.007932038,0.003594893,0.003881447,0.004338446,0.00410824,0.003746697,0.004253767,0.004630357,0.00543673,0.004638704,0.003703017,0.005306659,0.005108994,0.004391002,0.004626485,0.005792023,0.005595893,0.006207813,0.006022414,0.00598168,0.005593952
519,0.000384447,0.000454174,0.000865012,0.00085207,0.00097731,0.00145648,0.000978011,0.000784069,0.001818044,0.001437157,0.001468012,0.002204833,0.00194489,0.002084076,0.004633183,0.004128075,0.00439244,0.00202423,0.002186517,0.001730763,0.002271132,0.002222109,0.002484171,0.002181418,0.002444601,0.002214356,0.002906604,0.002701171,0.002750716,0.002913874,0.002852924,0.00251018,0.003643887,0.00305994,0.003549818,0.003905085,0.003762964,0.003814589,0.003924701,0.003915324,0.003740457,0.007983265,0.00411527,0.003772286,0.00444427,0.004355833,0.003903518,0.004301006,0.00483927,0.007200657,0.005004787,0.004654768,0.005306004,0.004856233,0.0046195,0.004736673,0.005930794,0.005882485,0.006350473,0.006067614,0.005857454,0.005742785
520,0.000149595,0.000764334,0.000780101,0.000870044,0.000754921,0.001283639,0.000824318,0.001192182,0.001392851,0.001170638,0.001111411,0.002101841,0.00194411,0.001947932,0.00423181,0.004309268,0.004328249,0.001909607,0.00157644,0.001816406,0.002317244,0.002146115,0.002265901,0.002428175,0.002309047,0.002219742,0.002943167,0.002203637,0.002661919,0.003387438,0.002684501,0.002675098,0.00367041,0.003110048,0.003348438,0.003809836,0.003792393,0.003636526,0.003574821,0.004274027,0.004088903,0.007898427,0.003736958,0.003659106,0.004306235,0.004435222,0.003817906,0.004244984,0.004223968,0.004260172,0.004949014,0.004464408,0.004735102,0.004808017,0.004338576,0.004646422,0.006035984,0.005719126,0.006482539,0.005989921,0.005769935,0.005839429
521,-0.000160256,0.000893103,0.000998793,0.001313497,0.000842629,0.00143952,0.001226291,0.001288027,0.001740171,0.001274111,0.00161762,0.002358,0.002083556,0.002056401,0.005023955,0.004324928,0.004722724,0.002379864,0.001927079,0.0021085,0.002898838,0.00230379,0.002421927,0.002257887,0.002478366,0.002559235,0.003034628,0.002859933,0.002672337,0.003247104,0.003222668,0.002670384,0.003838929,0.002983669,0.003933478,0.003964329,0.004142997,0.003971251,0.003773461,0.004152249,0.003894716,0.007708669,0.003366464,0.003762729,0.004341609,0.004581696,0.004240802,0.004059742,0.004549834,0.004285137,0.005525284,0.004649431,0.005404543,0.004878222,0.004752558,0.004475655,0.006248489,0.006104314,0.006152988,0.00577707,0.006167009,0.006002177
522,-5.18E-08,0.000682061,0.000659894,0.001336917,0.000316856,0.001054553,0.001424197,0.001034054,0.001646176,0.000924154,0.00169729,0.002061161,0.001640797,0.001835669,0.004369978,0.004011588,0.004345661,0.001987796,0.00161245,0.001847783,0.002255389,0.001938025,0.002406023,0.001824335,0.002095833,0.002504791,0.002882238,0.002545955,0.00251596,0.002622853,0.002998057,0.003003192,0.003554621,0.003117322,0.003497886,0.003473018,0.00399236,0.003690773,0.003538414,0.003918302,0.003677902,0.008027694,0.001651607,0.003682784,0.004623163,0.004086263,0.0038926,0.003814119,0.004647809,0.004026324,0.005076542,0.004503902,0.005389839,0.004562364,0.004114485,0.004298653,0.005798528,0.00586892,0.005836701,0.005874587,0.005448578,0.005660481
523,-0.00059497,0.000159746,4.27E-05,0.000480295,0.000130511,0.000742526,0.000965947,0.000919381,0.000922623,0.000806086,0.001323156,0.001809544,0.001688039,0.00159273,0.004009969,0.003676414,0.004027918,0.001910413,0.001119171,0.001468636,0.001738274,0.00170966,0.002196872,0.001557994,0.001722265,0.001729931,0.002552257,0.002071019,0.002081163,0.00262978,0.002523563,0.002272198,0.002910486,0.00282236,0.003137085,0.003309153,0.003045681,0.003133253,0.003455874,0.003723147,0.003312283,0.007368287,0.005316827,0.003294651,0.003826419,0.003903126,0.003838955,0.003893331,0.003991236,0.003702417,0.004187401,0.003340194,0.004608982,0.004017101,0.004064575,0.003928332,0.005654922,0.005454397,0.005189385,0.005598594,0.00532398,0.005196458
