Wavelength (nm),H2O,prot_5uM,mef_1-1,mef_1-2,mef_1-3,mef_2-1,mef_2-2,mef_2-3,mef_3-1,mef_3-2,mef_3-3,mef_4-1,mef_4-2,mef_4-3,mef_5-1,mef_5-2,mef_5-3,mef_6-1,mef_6-2,mef_6-3,mef_7-1,mef_7-2,mef_7-3,mef_8-1,mef_8-2,mef_8-3,mef_9-1,mef_9-2,mef_9-3,mef_10-1,mef_10-2,mef_10-3,mef_12,mef_12-2,mef_12-3,mef_14,mef_14-2,mef_14-3,mef_16-1,mef_16-2,mef_16-3,mef_18-1,mef_18-2,mef_18-3,mef_20-1,mef_20-2,mef_20-3,mef_24-1,mef_24-2,mef_24-3,mef_28-1,mef_28-2,mef_28-3,mef_32,mef_32-2,mef_32-3,mef_36-1,mef_36-2,mef_36-3,mef_40,mef_40-2,mef_40-3
484,-0.001889752,-0.00191305,-0.001283805,-0.001979074,-0.001256962,-0.001140435,0.001593093,0.002446657,-0.00098772,0.004998135,0.005959976,0.003448751,0.004329896,-0.000778883,-0.000331524,-0.000228306,-0.000513584,0.000307505,0.003249295,0.005271206,0.001370492,0.000479828,0.000260361,0.000263496,1.47E-05,0.004553967,0.000657224,0.002955651,0.001327388,0.002560615,0.001182085,0.006026666,0.001479233,0.003607865,0.005108731,0.004812388,0.004761037,0.004583684,0.003240271,0.009842709,0.002816524,0.003663362,0.003626267,0.00696501,0.00490126,0.004535368,0.009978596,0.009122275,0.005545864,0.006419956,0.007729881,0.013833098,0.015652221,0.007895185,0.008060314,0.008341993,0.009646701,0.008991783,0.00937851,0.008883284,0.009712927,0.009020008
485,-0.002384014,-0.002000255,-0.001537645,-0.001691766,-0.001593512,-0.001487653,0.00077131,0.002142343,-0.001165013,0.005075809,0.005810859,0.003359368,0.003716698,-0.00092852,-0.000756505,-0.000378857,-0.000618183,5.32E-05,0.001999524,0.003607552,0.000818457,0.000276861,-0.000402702,5.32E-05,-3.68E-05,0.003758317,0.000796568,0.00278599,0.001505416,0.002244356,0.00063174,0.00598811,0.001157479,0.002749075,0.004450992,0.00332796,0.006088379,0.004106567,0.002722895,0.00996379,0.003044795,0.003315674,0.003754008,0.005268088,0.004643963,0.004339622,0.009995522,0.008860193,0.005683692,0.006208154,0.007574886,0.013513867,0.014646609,0.008013403,0.007759342,0.007800032,0.009304241,0.009105356,0.008747529,0.008284709,0.009560002,0.009141784
486,-0.002011231,-0.001667475,-0.001330569,-0.001552915,-0.001400242,-0.001028732,0.00129984,0.002619441,-0.000926867,0.005424882,0.006291586,0.003716385,0.004418694,-0.000773457,-0.000671842,-0.000323558,-0.000561828,0.000284114,0.002640536,0.00575409,0.002790627,0.000727824,0.000234435,0.000467053,0.000731584,0.004599878,0.001066853,0.002257028,0.00130145,0.002678015,0.001142296,0.006586549,0.001895957,0.003827124,0.005196537,0.003621308,0.006544159,0.0048744,0.003287087,0.009994913,0.002995164,0.003959809,0.003701268,0.007712726,0.004984467,0.004367651,0.010319175,0.010647951,0.005820277,0.006504479,0.007741264,0.014069267,0.01550218,0.008428264,0.008007048,0.008298482,0.009893208,0.009447182,0.009542193,0.00877035,0.009650247,0.008803554
487,-0.002436838,-0.002277419,-0.001590417,-0.001815466,-0.001417633,-0.001779272,0.000918239,0.002345065,-0.001609503,0.004833198,0.005746483,0.003365759,0.003926686,-0.001037873,-0.000944948,-0.000826425,-0.000756092,0.000153738,0.003053788,0.00315153,0.002980854,0.000128258,-0.000103739,6.04E-05,5.31E-05,0.004148668,0.00079649,0.002037702,0.001111904,0.002486098,0.000879978,0.005818441,0.001446767,0.004546145,0.003338629,0.003591995,0.00528753,0.00657714,0.002744672,0.0091646,0.002842215,0.003001237,0.003541624,0.007034933,0.004634701,0.003993797,0.00991601,0.009843213,0.005554936,0.00629416,0.00762017,0.013100336,0.014900928,0.00834867,0.007770225,0.007578232,0.009629523,0.008991756,0.009001693,0.008311807,0.009370151,0.008575828
488,-0.002257797,-0.002081465,-0.001724048,-0.001535272,-0.001967375,-0.001806341,0.000738766,0.002258875,-0.001274462,0.004680201,0.0055348,0.00325052,0.003870321,-0.001228414,-0.000825392,-0.000803998,-0.001144514,-3.74E-05,0.002653194,0.00379396,0.001885479,0.00024179,4.03E-05,0.000240211,0.000310354,0.005101214,0.000460574,0.004481853,0.001265777,0.002414118,0.000702155,0.005849819,0.000910561,0.00314642,0.00388816,0.004311621,0.006307607,0.004538141,0.002609623,0.009512003,0.00225669,0.003239541,0.003874265,0.006868405,0.004352094,0.004082945,0.010018806,0.009267614,0.00555921,0.006180478,0.007706982,0.01312176,0.015268636,0.007723741,0.007772123,0.0081052,0.009520734,0.008785327,0.008665261,0.008589161,0.008952143,0.008556079
489,-0.002316765,-0.001583351,-0.00128556,-0.001386979,-0.001403906,-0.001022275,0.000901274,0.002669186,-0.001424651,0.005243983,0.005807946,0.003416424,0.00385055,-0.000947583,-0.000640154,-0.000846267,-0.000527701,2.97E-05,0.003479202,0.003281401,0.001965874,0.000401833,-6.23E-05,0.000264402,0.000804322,0.004400494,0.000789644,0.004371469,0.00161167,0.002254036,0.001071966,0.006010419,0.001524223,0.004426173,0.00578027,0.004934378,0.005959189,0.004023633,0.003284557,0.009954281,0.002745167,0.003361429,0.003861441,0.006757912,0.004860186,0.004232202,0.010469874,0.010587417,0.005542063,0.00661036,0.008015038,0.013493358,0.014666797,0.008688421,0.007675075,0.007777552,0.009880973,0.009064728,0.009117992,0.008759996,0.009512029,0.009131184
490,-0.001944079,-0.001873153,-0.001670931,-0.001371497,-0.001512314,-0.00167026,0.001142944,0.002234677,-0.001541875,0.004594149,0.005618155,0.003380864,0.004236332,-0.000806014,-0.000664295,-0.000670963,-0.000916948,-0.000367374,0.002294005,0.00435748,0.002385772,0.000149621,0.00020908,0.000390484,0.000540473,0.003531524,0.000851369,0.00343941,0.001098876,0.002087223,0.001076533,0.005933234,0.001178218,0.003886096,0.005011412,0.004536336,0.004048741,0.003347785,0.002518903,0.008649655,0.002824445,0.002965659,0.003530428,0.007567405,0.005061117,0.003866247,0.010627392,0.009313683,0.005516999,0.006698312,0.007498977,0.012904159,0.014801818,0.007759474,0.007697523,0.007648385,0.009329684,0.008964246,0.008602389,0.008843708,0.009194132,0.008574191
491,-0.002301521,-0.001784119,-0.001318595,-0.001583402,-0.001518041,-0.001405351,0.000988129,0.00216201,-0.001378103,0.004426775,0.005821589,0.003497025,0.004262525,-0.001593512,-0.000719448,-0.000619113,-0.000640154,-0.000133965,0.001912103,0.003701686,0.003546895,0.000347451,2.22E-05,0.000255233,0.000507817,0.004966295,0.000790578,0.004951475,0.001298178,0.002338195,0.000965558,0.005925572,0.0010886,0.004139808,0.005279748,0.004972082,0.006294711,0.003943039,0.003067605,0.008677726,0.002353446,0.003010673,0.003767638,0.006818125,0.005112189,0.004292745,0.01022031,0.010394837,0.005579557,0.006677782,0.007386454,0.012899253,0.015286493,0.008321306,0.008222208,0.007919121,0.009825709,0.009199155,0.00876446,0.008773678,0.008872743,0.008796316
492,-0.001750294,-0.001669538,-0.001240907,-0.001368349,-0.001427592,-0.001098349,0.00163929,0.002974755,-0.000910593,0.005116694,0.005919064,0.003352742,0.00427936,-0.00060593,-0.000451424,-9.22E-05,-0.000476817,0.000115337,0.000877125,0.004411974,0.003534003,0.000638766,0.000219802,0.000761093,0.000637392,0.00496674,0.000956711,0.004403658,0.001512352,0.00215059,0.001141906,0.006290851,0.001496688,0.004069906,0.00378764,0.002834971,0.006838057,0.004770145,0.00344849,0.009093408,0.002925523,0.003264396,0.00404571,0.00710842,0.005071593,0.004307778,0.010786292,0.01129238,0.00584486,0.006938864,0.007975645,0.012857841,0.014502268,0.008895438,0.00833004,0.00795421,0.009652656,0.009318391,0.009010863,0.009021197,0.009371473,0.009043213
493,-0.002102229,-0.001624925,-0.00134275,-0.001569887,-0.001337227,-0.001394359,0.00101187,0.002773432,-0.001081669,0.004995333,0.006423424,0.003229161,0.004150471,-0.001280708,-0.000538198,-0.00047692,-0.00042784,0.000150864,0.002425884,0.004328249,0.002820068,0.000399164,-0.000114504,0.000279943,0.000173859,0.003627625,0.000907967,0.002821605,0.001558176,0.002671946,0.000903635,0.006633385,0.00159473,0.00494273,0.004483919,0.004043908,0.004607884,0.005705224,0.002985311,0.009603402,0.003091928,0.003269273,0.003889492,0.006716399,0.004871415,0.004181311,0.010188746,0.009124205,0.005905943,0.00667539,0.007801218,0.013198125,0.014768581,0.008364371,0.008161827,0.007861206,0.009736514,0.008787863,0.008640993,0.008464213,0.009085557,0.008936315
494,-0.001941966,-0.001827891,-0.001390437,-0.00147883,-0.001657109,-0.000996139,0.000911547,0.002724953,-0.001329898,0.005119863,0.006119068,0.003638432,0.003755157,-0.001619819,-0.000836863,-0.000791337,-0.001129126,-0.000229186,0.00142134,0.003509916,0.001201813,0.000243034,-0.000531786,0.000164977,0.000322322,0.003281244,0.000685069,0.002046804,0.00128878,0.002417164,0.000884544,0.006397468,0.001466194,0.002857379,0.004638651,0.004867986,0.004542666,0.005431068,0.002854227,0.009239902,0.002756291,0.003079128,0.00394936,0.005777988,0.004934614,0.004273974,0.010315119,0.010060132,0.005356634,0.006549651,0.007866821,0.013069711,0.015333178,0.008006574,0.007718892,0.0075619,0.009453478,0.008637666,0.008660772,0.008404511,0.00891433,0.008435761
495,-0.002120467,-0.001571074,-0.001600992,-0.001560189,-0.001503337,-0.001406022,0.001338216,0.002449781,-0.001238584,0.005210631,0.006571779,0.003421146,0.004137247,-0.001237552,-0.000679441,-0.00060624,-0.000839912,-0.000663623,0.002206628,0.004240985,0.002082723,0.000851136,-3.62E-06,0.000225448,0.00034942,0.00394505,0.000802533,0.003482255,0.001559527,0.002919894,0.001156467,0.006107254,0.001150601,0.005693868,0.004904846,0.004150236,0.003430382,0.005043727,0.003315388,0.009166873,0.002676739,0.003021699,0.00372359,0.005969896,0.004527573,0.004495924,0.010798552,0.010806965,0.005571297,0.006941732,0.007544384,0.013359304,0.014721609,0.008163357,0.00785206,0.008130467,0.00961891,0.00909962,0.008478968,0.008814252,0.009226099,0.008849732
496,-0.001874597,-0.001673664,-0.001292941,-0.001573395,-0.001040817,-0.001042677,0.001402849,0.003123058,-0.000848128,0.005130262,0.006320818,0.003641877,0.004040067,-0.000740432,-1.69E-05,-0.000222459,-0.000723738,9.45E-06,0.002457903,0.005699927,0.004095044,0.000314188,0.000504811,0.000511808,0.000648747,0.00446467,0.001105806,0.004650766,0.001539316,0.002565172,0.001111411,0.006726994,0.001604447,0.004959959,0.003312466,0.005323194,0.005749421,0.005093593,0.003372699,0.008183668,0.002678562,0.00369931,0.003983112,0.00709871,0.00482579,0.004110984,0.011024393,0.009964584,0.005948061,0.00717805,0.007875467,0.013187985,0.015522327,0.008728301,0.008544727,0.008151487,0.009216712,0.008954098,0.009300512,0.009009093,0.009372162,0.008984647
497,-0.002196864,-0.001932895,-0.001601095,-0.001981393,-0.001411234,-0.001288812,0.001336164,0.002853341,-0.00101835,0.005162481,0.005717394,0.003168192,0.003953592,-0.001301355,-0.000393754,-0.000457009,-0.000600502,-6.90E-05,0.003887533,0.004458288,0.00166278,0.000309603,-4.59E-05,0.000420022,0.000227105,0.004207187,0.000476641,0.003296451,0.001207705,0.002435984,0.00088086,0.006610807,0.000899121,0.004155672,0.004133353,0.004851704,0.005721644,0.004683839,0.003183655,0.009071865,0.002571396,0.003312544,0.004033744,0.006076329,0.00478679,0.004339152,0.010547738,0.01031928,0.005668926,0.006776658,0.007401568,0.012918959,0.015430049,0.008049607,0.007918567,0.007536061,0.009577043,0.008798614,0.008701283,0.008466589,0.009038826,0.008752652
498,-0.002106556,-0.001898154,-0.001775147,-0.001494927,-0.001724718,-0.001191603,0.001344292,0.002847322,-0.001284889,0.004970772,0.006008162,0.00364407,0.003998473,-0.000958121,-0.000486487,-0.00065163,-0.000927022,0.000151977,0.00119618,0.003721319,0.003157606,6.57E-05,-6.77E-05,-5.47E-05,0.000489572,0.003347864,0.000836793,0.001580155,0.001475882,0.002409667,0.000929238,0.006533095,0.001476402,0.004163931,0.00431936,0.004151046,0.005644982,0.006300463,0.002932351,0.009032351,0.002803393,0.003046697,0.003852222,0.006572935,0.004731072,0.00410973,0.010700905,0.008960255,0.005417858,0.006680384,0.007202026,0.01306907,0.014598766,0.008223237,0.007559793,0.007577916,0.009186412,0.008872188,0.008636056,0.008558376,0.009292949,0.008444259
499,-0.001988608,-0.001815621,-0.001898566,-0.001813146,-0.001842687,-0.001770919,0.001405395,0.002742484,-0.001098917,0.004980722,0.006322552,0.003085306,0.003847103,-0.001175495,-0.000380305,-0.00086089,-0.000889256,4.81E-06,0.002503593,0.004157998,0.001432222,0.000715223,-1.45E-05,0.000340197,0.000169327,0.003526357,0.001046639,0.003369568,0.001301372,0.002869288,0.000794986,0.006439791,0.001625857,0.004793465,0.00446433,0.006870903,0.005260254,0.005538314,0.002868219,0.008410159,0.002649808,0.003254172,0.003905869,0.005345102,0.004663089,0.004085897,0.010624288,0.009659776,0.006058689,0.006685746,0.007552892,0.012709909,0.014191532,0.008092198,0.00784099,0.007693465,0.009300936,0.009269148,0.008718185,0.008436552,0.008617625,0.008949527
500,-0.002103826,-0.001722243,-0.00146655,-0.00128045,-0.001239307,-0.001211532,0.001675929,0.003340012,-0.000803068,0.005029664,0.006312913,0.003386421,0.004105731,-0.000854845,-0.000533803,-9.70E-05,-0.000679389,4.16E-05,0.00107565,0.003889936,0.002683459,0.000847116,-7.25E-07,0.000317426,0.000874869,0.003755523,0.001085356,0.005408448,0.001581038,0.002651866,0.001279069,0.006491551,0.00137875,0.003559083,0.004742796,0.005999763,0.005164053,0.001671278,0.003122172,0.008271992,0.003254902,0.003440819,0.004048924,0.006382074,0.004960927,0.004429625,0.010845208,0.00929927,0.005759993,0.007248876,0.007708563,0.012659961,0.013244505,0.008866006,0.008306872,0.008037793,0.009821606,0.009169596,0.008934993,0.008695525,0.009247306,0.009132691
501,-0.002438382,-0.001479707,-0.001794637,-0.001260627,-0.001333976,-0.00109334,0.001476038,0.003183186,-0.000917361,0.004846181,0.005772794,0.003377603,0.0043123,-0.000825082,-0.00040053,-0.000692829,-0.000416823,-7.17E-05,0.002690986,0.003576936,0.002361436,0.000335301,0.000364809,0.000576604,0.000596797,0.004439563,0.001012155,0.003833418,0.001837878,0.002597749,0.001021133,0.006476154,0.001810792,0.004399814,0.003684194,0.004436504,0.006144035,0.006110719,0.002998344,0.010054993,0.002626811,0.003104077,0.004393904,0.005914892,0.005001749,0.00411297,0.010822596,0.009759334,0.005473428,0.006900438,0.007901115,0.012585369,0.014541909,0.008404669,0.008218911,0.007788779,0.009569582,0.009073663,0.008676484,0.008496021,0.009393957,0.008824555
502,-0.002213347,-0.001545177,-0.001920473,-0.001330724,-0.001651436,-0.001280243,0.001587092,0.002925602,-0.001376864,0.005157399,0.006017243,0.003186602,0.004117622,-0.000836863,-0.000417133,-0.000278547,-0.001087763,-8.91E-05,0.002796723,0.003070473,0.002997744,0.000394086,5.51E-05,0.00047081,0.000207318,0.004941185,0.000483923,0.004274366,0.001889873,0.00274686,0.000885477,0.006375769,0.001185382,0.003452821,0.004409542,0.004061518,0.005916912,0.003677093,0.002958075,0.009195666,0.002998031,0.003411962,0.003640468,0.0057095,0.004778337,0.003793646,0.010628055,0.009873294,0.005952627,0.007142101,0.007464635,0.012855574,0.013353378,0.008309854,0.008163067,0.007574992,0.009903033,0.008895861,0.008821992,0.008390392,0.00903391,0.008498713
503,-0.002236114,-0.00183882,-0.001707288,-0.001731473,-0.001788862,-0.001335524,0.001130175,0.002868714,-0.000931516,0.00498554,0.005731191,0.003118991,0.004146786,-0.000995261,-0.000702443,-0.000270838,-0.001162225,0.00021154,0.002531036,0.003352063,0.002266318,0.000666868,-0.000149336,0.000198125,0.000376467,0.00471299,0.000716571,0.004437,0.001821163,0.002499428,0.000735888,0.006296235,0.001350212,0.003390021,0.004131394,0.006284705,0.005644222,0.003222329,0.0028979,0.008796448,0.002688772,0.002964721,0.004030426,0.004601291,0.00494383,0.003616322,0.011011038,0.008875279,0.005658383,0.006942862,0.007390562,0.012312083,0.014511128,0.008149852,0.007603467,0.007670464,0.009668828,0.008958722,0.008905267,0.008709919,0.009116723,0.008455371
504,-0.001524799,-0.001653034,-0.001384296,-0.000827459,-0.000827614,-0.001097781,0.002122989,0.003581581,-0.000466267,0.005411672,0.006857386,0.003679678,0.00419634,-0.000423081,2.33E-05,-0.000315901,-0.000572479,0.000179608,0.001625857,0.004614293,0.00419979,0.001035066,0.000275333,0.000866439,0.000766538,0.003023185,0.000767731,0.00372064,0.002188807,0.003089008,0.001087328,0.006994814,0.001406667,0.004064471,0.003574221,0.006692082,0.00780815,0.004820581,0.003433748,0.009415728,0.002945148,0.003531837,0.004539188,0.005562042,0.005288998,0.004701449,0.011513003,0.009678992,0.005899383,0.007571515,0.008191925,0.012714227,0.015979018,0.008685754,0.008390682,0.008161168,0.009906317,0.008857446,0.009187708,0.009544575,0.009634208,0.009171448
505,-0.001665206,-0.001999121,-0.001144669,-0.001297277,-0.001179315,-0.001108626,0.001793558,0.003020708,-0.000903929,0.005199681,0.006390769,0.003435444,0.004195294,-0.000877476,-0.000397685,-0.000532562,-0.000643462,-0.000391892,0.003248408,0.002957058,0.003517197,0.001041813,0.000464228,0.000117383,0.000513907,0.004374894,0.000298723,0.003255424,0.001919695,0.002395377,0.000665702,0.006773135,0.001489078,0.004193491,0.00375252,0.004137744,0.004499508,0.003851073,0.00316123,0.009143609,0.002586551,0.002873691,0.004465428,0.005181526,0.004665522,0.003880716,0.011162377,0.009611262,0.005302519,0.006946545,0.007752411,0.012494433,0.013908947,0.008072709,0.007767274,0.007544884,0.009741544,0.008829944,0.00925196,0.008951799,0.009380705,0.008936368
506,-0.001931709,-0.001730648,-0.001600837,-0.001754213,-0.0013684,-0.001478004,0.001573114,0.00290663,-0.001401326,0.005297724,0.006461966,0.003192339,0.004011849,-0.00095621,-0.000702805,-0.00074958,-0.001053058,-0.000619062,0.001757013,0.003560101,0.001332685,0.000668035,-0.000146904,-0.00012232,0.000157467,0.004251127,0.000180437,0.002751445,0.001973129,0.001752699,0.000506418,0.006873243,0.000913752,0.003754113,0.004862934,0.005697986,0.004946029,0.005523579,0.003003035,0.008443177,0.002390952,0.002791747,0.004341191,0.006454557,0.004289764,0.003570097,0.011114731,0.008887379,0.005151741,0.006844079,0.007381004,0.012399732,0.01415481,0.00813437,0.007537457,0.007493077,0.009243366,0.008605478,0.008394008,0.008588474,0.008999367,0.008356798
507,-0.002195782,-0.001621314,-0.001679285,-0.001598103,-0.001652209,-0.001771486,0.001185433,0.002636604,-0.001408086,0.005056193,0.005654528,0.002790757,0.003919347,-0.00161301,-0.001312866,-0.00073485,-0.001188764,-0.000238758,0.003100506,0.003382534,0.001751243,0.000319913,-0.000648735,-0.000212834,0.000432019,0.0048555,0.000393697,0.005030947,0.001510975,0.002055309,0.000323333,0.006203165,0.000990672,0.002525802,0.004467677,0.005065804,0.004199398,0.004636166,0.00270763,0.008260251,0.002372888,0.002696769,0.004051171,0.006616195,0.004349427,0.003645532,0.010670235,0.00854507,0.004973234,0.006497253,0.00704672,0.012253207,0.014151281,0.007768565,0.007041431,0.007137444,0.009483242,0.008364213,0.008360281,0.008163436,0.008666027,0.008160878
508,-0.002114182,-0.002313984,-0.001579946,-0.001929699,-0.001478262,-0.001552812,0.001515625,0.003236933,-0.001606356,0.004869374,0.006075988,0.003123293,0.004081429,-0.001576696,-0.000780743,-0.000877011,-0.001250974,-8.93E-05,0.004033247,0.003751423,0.003763199,0.000490246,-0.000270631,0.000263521,0.000242878,0.003208037,0.000412896,0.001816536,0.001556332,0.002355632,0.000699743,0.006699416,0.001051803,0.00301513,0.004636009,0.00603454,0.004052426,0.004738216,0.002778539,0.008123925,0.002281436,0.003078502,0.004108893,0.005669346,0.004557838,0.003945207,0.011135207,0.009480305,0.005148048,0.007084475,0.007414523,0.01242746,0.013724239,0.008050583,0.007223476,0.00712326,0.00968021,0.008374452,0.008376774,0.008140225,0.008912903,0.008165599
509,-0.002395393,-0.002073169,-0.001450245,-0.001588767,-0.00157226,-0.001343937,0.00098857,0.002990811,-0.001153705,0.004565869,0.005725132,0.003011533,0.004256224,-0.001231305,-0.000637052,-0.000704355,-0.000995623,-0.000297431,0.001385502,0.002810375,0.000710063,0.000491801,-0.000652095,8.20E-05,0.000301391,0.003873116,0.000175516,0.002198771,0.001662702,0.0019127,0.000427925,0.006626025,0.001112735,0.003884294,0.004895971,0.004953805,0.004852934,0.002708803,0.002676322,0.00687206,0.002589467,0.003172651,0.004317791,0.00592014,0.004459962,0.003936926,0.010908724,0.008553703,0.005207147,0.00699171,0.00747056,0.011891421,0.014069587,0.007930061,0.007471324,0.007291334,0.009668113,0.008395406,0.00843225,0.008316793,0.008819826,0.008144894
510,-0.002511069,-0.002060236,-0.001670982,-0.001849853,-0.001746015,-0.001722037,0.000927267,0.002984477,-0.001446375,0.004486509,0.005745697,0.002619051,0.003648429,-0.001378412,-0.000701667,-0.000926144,-0.001486053,-0.000635605,0.002266292,0.002537207,0.000683461,0.00070677,-0.000650855,-6.96E-05,2.12E-05,0.002116304,-0.000110208,0.001785578,0.001414172,0.002218076,0.000537907,0.006537352,0.000979023,0.002677156,0.003742442,0.004556164,0.004941683,0.004453476,0.002440462,0.007782058,0.002510389,0.002573895,0.004029224,0.006476417,0.004508898,0.003854076,0.01026208,0.00969437,0.005075756,0.00687277,0.007549705,0.012019248,0.012859894,0.00790362,0.007456471,0.007294335,0.009783214,0.008407651,0.008215851,0.00835999,0.00853261,0.008138563
511,-0.002281746,-0.001722707,-0.00144137,-0.001742818,-0.001490078,-0.001678666,0.000943895,0.003143161,-0.001441473,0.005154832,0.006315697,0.003144855,0.003779284,-0.001116992,-0.000754593,-0.000883469,-0.001104701,-0.000495278,0.001325493,0.00349525,0.004240697,0.000641384,-0.000504742,0.000177821,0.000146073,0.002471336,0.000724116,0.003106502,0.00187469,0.002305013,0.000680376,0.006848182,0.000869344,0.003230465,0.004233509,0.004073904,0.00487262,0.006438241,0.002779555,0.006877346,0.002794561,0.002897509,0.004103614,0.00531549,0.004511487,0.003818872,0.010782869,0.01074081,0.005339547,0.00725893,0.007758604,0.01271396,0.013921883,0.007848739,0.007448834,0.007528581,0.009854414,0.009032562,0.0084261,0.008223501,0.009179035,0.008191133
512,-0.002011644,-0.001089829,-0.001274617,-0.00145009,-0.001745396,-0.001423464,0.001308408,0.003298902,-0.001241991,0.005006201,0.006097094,0.003189158,0.004113597,-0.000992369,-0.000809476,-0.00030602,-0.001733587,0.000213042,0.001587793,0.003219512,0.003257954,0.000719656,-0.000363442,0.000139056,0.000475578,0.002167343,0.000716726,0.002209907,0.001682581,0.002766815,0.001290259,0.007162391,0.001326505,0.00408237,0.003843159,0.005143568,0.005126935,0.005024846,0.002789637,0.008622007,0.002765956,0.002834163,0.004053392,0.005277574,0.005074578,0.004142187,0.011333164,0.010593465,0.005574968,0.007768565,0.007798504,0.01287328,0.014392278,0.00812105,0.008083837,0.007901327,0.009931212,0.008962158,0.008877842,0.008583009,0.00932442,0.008539341
513,-0.002006645,-0.001723429,-0.001258872,-0.001760349,-0.0016732,-0.001203168,0.001339462,0.003496633,-0.00134853,0.004958807,0.00594318,0.002852142,0.003969841,-0.001385534,-0.000623404,-0.000483384,-0.000977647,-0.000327231,0.00241719,0.002071279,0.001545031,0.000759666,4.40E-06,0.000517847,0.000161843,0.003960671,0.000726346,0.002971341,0.001507676,0.00229973,0.00062119,0.006761724,0.001086835,0.004064497,0.004580101,0.004216675,0.005648575,0.006594381,0.002445095,0.006396706,0.002710756,0.003069977,0.003992856,0.005790868,0.004638599,0.003847756,0.01090822,0.00867836,0.005130812,0.007213579,0.00772743,0.01246859,0.013687665,0.008256505,0.007432271,0.007833214,0.009804184,0.008768184,0.008195407,0.00876586,0.008889996,0.008710051
514,-0.001861091,-0.001515874,-0.001109091,-0.001132121,-0.001331653,-0.000749218,0.001446039,0.00410513,-0.000681457,0.005269032,0.006213826,0.003203318,0.004148642,-0.000677063,-0.000312176,-0.000226495,-0.000454837,0.000235082,0.003114037,0.003017633,0.003701111,0.00060618,-0.000360132,0.000384473,0.000621656,0.003328873,0.001196232,0.002796567,0.002163389,0.002985285,0.001532588,0.006815364,0.001650723,0.003605333,0.003716698,0.003701529,0.004899506,0.004573011,0.003128455,0.008138748,0.002880128,0.003584322,0.004662278,0.006061078,0.005150248,0.004411503,0.011604373,0.009947606,0.005654686,0.007960169,0.008070757,0.013416408,0.014019536,0.008628662,0.008332388,0.007627098,0.010445452,0.009146093,0.00920439,0.008923234,0.009221922,0.008865081
515,-0.001907381,-0.001530577,-0.001335214,-0.00155276,-0.001714147,-0.001537645,0.00138693,0.003716933,-0.001264292,0.005083326,0.005929954,0.003546869,0.003839007,-0.000850194,-0.00058282,-0.00049321,-0.000586749,-9.94E-05,0.002490862,0.003343612,0.002192423,0.000779478,0.0001041,0.000547497,5.56E-05,0.004330314,0.000644443,0.001366857,0.002013723,0.002666711,0.001221593,0.007090816,0.001165577,0.004384203,0.003993849,0.004210114,0.004513109,0.005040532,0.002687496,0.007628442,0.002907073,0.003110804,0.004391341,0.005408501,0.005116694,0.003866168,0.010937685,0.008373898,0.005341145,0.007686378,0.00766941,0.012755704,0.013658654,0.008127802,0.007785853,0.007481621,0.010068001,0.008875622,0.008509827,0.008382317,0.009172426,0.008743145
516,-0.001642925,-0.001674592,-0.001379238,-0.001472432,-0.002080847,-0.001650971,0.001494013,0.003464955,-0.001114771,0.005173981,0.005871754,0.002902252,0.003314527,-0.00107666,-0.000801208,-0.000698101,-0.001019383,-0.000467921,0.003440767,0.002912988,0.00235964,0.000355871,-0.000590006,0.000185875,5.17E-05,0.003229787,0.000804374,0.002485577,0.00203289,0.00257288,0.001369168,0.006975295,0.001222371,0.004456484,0.003256962,0.004256041,0.003936221,0.004176606,0.00269854,0.005356634,0.002300797,0.003044404,0.004326079,0.00593145,0.004785037,0.004139913,0.011432336,0.009293399,0.005222002,0.007271986,0.007803458,0.012645329,0.014024295,0.008305421,0.00754607,0.007214027,0.009797273,0.00881066,0.008607116,0.008294445,0.009065945,0.008486598
517,-0.001956449,-0.00159408,-0.000902947,-0.000974445,-0.001704452,-0.001064058,0.001611436,0.00377884,-0.000990303,0.005447241,0.005918959,0.003241366,0.003886828,-0.000915708,-0.000570359,-0.000363184,-0.000636897,-5.13E-05,0.002373591,0.003480924,0.002265095,0.000457206,-0.000125218,0.00047462,0.00040261,0.003013983,0.000995316,0.00142708,0.002288072,0.002935062,0.001168744,0.007182103,0.001758832,0.004558205,0.003101027,0.004754023,0.005002247,0.004850002,0.002763923,0.007336588,0.002761735,0.003609849,0.004628003,0.007113603,0.005153234,0.004513109,0.011497985,0.009526026,0.005647972,0.007624068,0.007882716,0.013183022,0.013408184,0.008278878,0.008147294,0.007706745,0.009869031,0.008746551,0.008951006,0.008904739,0.008932985,0.008738707
518,-0.002228491,-0.001790564,-0.001781953,-0.00183583,-0.001798607,-0.001506433,0.001341228,0.003670906,-0.001529133,0.004771794,0.005787983,0.002962141,0.003704766,-0.001137388,-0.000699083,-0.000847404,-0.00090677,-0.000610221,0.002679526,0.0035143,0.000776678,0.000479103,-5.26E-05,0.00015524,4.19E-06,0.003957093,0.000808498,0.003543738,0.00179153,0.002228744,0.000769676,0.006836479,0.000954117,0.004577484,0.003591265,0.00372406,0.004623581,0.00457309,0.002609129,0.007963596,0.002142785,0.00311448,0.00447589,0.00623184,0.004699356,0.003966602,0.011189416,0.010078704,0.005226272,0.007207079,0.007200999,0.012555606,0.013403459,0.007807227,0.007326926,0.007210895,0.00972108,0.00840884,0.008245714,0.008291384,0.008709047,0.008468252
