Wavelength (nm),H2O,prot_1uM,mef_1-1,mef_1-2,mef_1-3,mef_2-1,mef_2-2,mef_2-3,mef_3-1,mef_3-2,mef_3-3,mef_4-1,mef_4-2,mef_4-3,mef_5-1,mef_5-2,mef_5-3,mef_6-1,mef_6-2,mef_6-3,mef_7-1,mef_7-2,mef_7-3,mef_8-1,mef_8-2,mef_8-3,mef_9-1,mef_9-2,mef_9-3,mef_10-1,mef_10-2,mef_10-3,mef_12-1,mef_12-2,mef_12-3,mef_14-1,mef_14-2,mef_14-3,mef_16-1,mef_16-2,mef_16-3,mef_18-1,mef_18-2,mef_18-3,mef_20-1,mef_20-2,mef_20-3,mef_24-1,mef_24-2,mef_24-3,mef_28-1,mef_28-2,mef_28-3,mef_32,mef_32-2,mef_32-3,mef_36-1,mef_36-2,mef_36-3,mef_40-1,mef_40-2,mef_40-3
477,-0.004549158,-0.004506223,-0.004303736,0.00106348,-0.00138796,-0.00477529,-0.004159411,-0.001029351,-0.004042891,-0.004242731,-0.004339515,-0.004080692,-0.003977745,-0.004183255,-0.003936395,-0.001812579,-0.00383752,-0.003223392,-0.003934599,-0.003784455,-0.003901353,0.000342995,-0.003850451,-0.003370186,0.000829868,-0.003654743,-0.002229881,-0.003157557,-0.00369612,-0.0032589,0.003786726,-0.00315653,-0.002918239,-0.002794646,-0.00240883,-0.002663867,-0.002716245,-0.003077833,-0.002455886,-0.002739551,-0.002460776,-0.001046292,-0.001672375,0.000557709,0.000144442,-0.002567171,-0.002105474,0.001670836,-0.002506385,-0.002598256,-0.000632503,-0.001839748,-0.002689491,-0.001311523,-0.000888997,-0.001945728,-0.000954815,0.001577427,-0.001268164,-0.001060908,-0.001000788,-0.000755368
478,-0.003958558,-0.003938755,-0.003800878,0.001508923,-0.000762914,-0.00373277,-0.004119617,-0.001524077,-0.003749092,-0.003857892,-0.003992673,-0.003584507,-0.004311835,-0.003588153,-0.004047866,-0.001686093,-0.003833466,-0.003126461,-0.003597343,-0.003368799,-0.003426485,0.000864701,-0.003092638,-0.003073772,0.001367298,-0.00348437,-0.002226533,-0.002823915,-0.00330165,-0.002702405,0.004731779,-0.002505201,-0.002237607,-0.002073118,-0.002233435,-0.00238736,-0.002544937,-0.002575715,-0.002042871,-0.002683728,-0.002361925,-0.000785395,-0.001690683,-0.000108397,0.000518832,-0.002372892,-0.00240605,0.00190516,-0.002386125,-0.002171263,-0.000207866,-0.002009479,-0.001828252,-0.000918084,-0.000769426,-0.001510612,-0.000283307,0.001962754,-0.001180864,-0.000643876,-0.001127784,0.000420825
479,-0.004098796,-0.004456161,-0.003940654,0.001446715,-0.001971034,-0.004103258,-0.00390597,-0.000982813,-0.003632,-0.00395902,-0.004177717,-0.003591849,-0.00358081,-0.003896581,-0.003872721,-0.001675417,-0.0035766,-0.002970381,-0.003624093,-0.003512411,-0.003347736,0.000997677,-0.003530539,-0.003313108,0.001185615,-0.003197799,-0.002302912,-0.003068529,-0.003678409,-0.002919936,0.004641398,-0.002723911,-0.002366919,-0.003016141,-0.002414134,-0.00249748,-0.002553327,-0.003292813,-0.001972065,-0.002998301,-0.00252579,-0.000925472,-0.001883618,-0.001061992,0.000285538,-0.002189756,-0.002057505,0.002164378,-0.002328197,-0.00223838,-0.000231928,-0.001878772,-0.002115521,-0.001241114,-0.000583802,-0.001713889,-0.000560587,0.001790465,-0.000884347,-0.000546885,-0.001019176,-0.000574857
480,-0.004334953,-0.004253035,-0.004095821,0.001147564,-0.002481213,-0.003927314,-0.004181871,-0.002094655,-0.003861946,-0.004220582,-0.004302608,-0.004038172,-0.003923004,-0.003944912,-0.003999495,-0.002066986,-0.003271284,-0.003253608,-0.003707156,-0.003552517,-0.003642576,0.000762804,-0.003494282,-0.003224522,0.00125721,-0.003915873,-0.002280973,-0.003424739,-0.003406452,-0.002912325,0.004584548,-0.002818308,-0.003048582,-0.002794492,-0.002605873,-0.002550805,-0.002697311,-0.003080455,-0.001971962,-0.003084722,-0.003220206,-0.00064155,-0.002050652,-0.001270435,-8.40E-05,-0.002829676,-0.002636183,0.001766136,-0.002377166,-0.002637212,-0.000732369,-0.00199974,-0.002327836,-0.001596349,-0.000760485,-0.001782933,-0.000591144,0.001927365,-0.001629257,-0.000624903,-0.000873704,-0.000142505
481,-0.003986312,-0.004222633,-0.003716396,0.001841388,-0.00092759,-0.003927263,-0.004045763,-0.001547447,-0.00359113,-0.003895862,-0.004016731,-0.003665935,-0.003787637,-0.003535314,-0.003632205,-0.001263415,-0.003751145,-0.002625171,-0.003398491,-0.00316465,-0.003388884,0.000983096,-0.002940248,-0.003071408,0.001379659,-0.003054494,-0.001768393,-0.002957783,-0.003103433,-0.002646474,0.004299255,-0.002668806,-0.002499847,-0.00223632,-0.002213141,-0.002422165,-0.002222928,-0.002685375,-0.001902845,-0.002668601,-0.002628258,-0.000850194,-0.001580359,-0.001375368,0.000211799,-0.002082341,-0.001990154,0.002177307,-0.001869751,-0.002210617,-0.000238914,-0.001294645,-0.001865988,-0.001124169,-0.00048085,-0.00155405,-0.000411961,0.002228848,-0.000914003,-0.000631831,-0.001062819,0.000811377
482,-0.004852502,-0.004550438,-0.004060227,0.001237921,-0.002225915,-0.004566576,-0.004116899,-0.001157216,-0.004074229,-0.004502688,-0.004423364,-0.003715626,-0.004189664,-0.003949427,-0.003797953,-0.001763546,-0.004179717,-0.003316242,-0.003813246,-0.003735747,-0.003584147,0.001029903,-0.00332066,-0.003561863,0.000917539,-0.003742625,-0.002609218,-0.003667424,-0.003483446,-0.003485654,0.004975616,-0.002949196,-0.00310477,-0.002830138,-0.002599491,-0.002375106,-0.002753699,-0.00276301,-0.002134223,-0.003021077,-0.002595889,-0.001089674,-0.002153439,0.000433962,-0.000270838,-0.002626097,-0.002808484,0.001747033,-0.002302294,-0.002328763,-0.000917206,-0.002012777,-0.002420157,-0.001160521,-0.001063748,-0.001813404,-0.000849419,0.001878979,-0.001268887,-0.001123446,-0.001085697,-0.000545902
483,-0.004409578,-0.004020476,-0.004012628,0.001570932,-0.002860176,-0.004433562,-0.004003856,-0.000218785,-0.003973282,-0.003970665,-0.003842959,-0.003311772,-0.003733129,-0.003722094,-0.00358158,-0.001449574,-0.003722299,-0.002950121,-0.003845833,-0.003358781,-0.004206123,0.001154053,-0.003414979,-0.002861873,0.001663586,-0.003474817,-0.002397298,-0.002820623,-0.003116129,-0.002835848,0.004665601,-0.002771292,-0.002655068,-0.002755448,-0.002247599,-0.002131801,-0.00269726,-0.002732657,-0.001709299,-0.002628104,-0.00266716,-0.000917051,-0.001945161,0.000577019,-8.89E-05,-0.002368927,-0.002378968,0.002032162,-0.002113306,-0.002566142,-0.000103221,-0.00152774,-0.002045499,-0.001041902,-0.000823376,-0.001581648,-0.000322523,0.001870842,-0.000508051,-0.000748856,-0.001059514,0.000751135
484,-0.004500228,-0.004218326,-0.003949939,0.00175561,-0.001683411,-0.004534761,-0.004123464,0.000719968,-0.004059458,-0.004143258,-0.004180281,-0.003714548,-0.004077358,-0.003705513,-0.00393029,-0.001540586,-0.00357547,-0.003034239,-0.003674457,-0.003689036,-0.00330237,0.001395812,-0.003063799,-0.003334943,0.001413705,-0.003694888,-0.002448421,-0.003207666,-0.003706591,-0.002693658,0.004791188,-0.00273312,-0.003011052,-0.002643336,-0.002400541,-0.002629287,-0.002591051,-0.002905382,-0.002033854,-0.002631294,-0.002880543,-0.000959154,-0.001944852,-0.001200742,0.000110754,-0.002253934,-0.002318206,0.001939612,-0.002400541,-0.002427056,-0.000268044,-0.001995462,-0.002021744,-0.001057344,-0.000966903,-0.001665361,-0.000733455,0.001947178,-0.001322982,-0.000725495,-0.001113738,0.000567403
485,-0.004376419,-0.004127053,-0.003864306,0.001823685,-0.002596969,-0.004299481,-0.0039977,-0.002625428,-0.004235194,-0.003743908,-0.00429292,-0.003591336,-0.003808627,-0.003796772,-0.00361213,-0.001402048,-0.003417137,-0.003279402,-0.003765979,-0.003607458,-0.003226681,0.001259365,-0.003154782,-0.003188908,0.001466376,-0.003604275,-0.002165029,-0.003124611,-0.003163211,-0.002733069,0.004188525,-0.002585236,-0.002503142,-0.002593521,-0.002053899,-0.002457121,-0.002699421,-0.003070636,-0.001716931,-0.00280766,-0.002302139,-0.00075051,-0.001682534,0.000994408,-0.000345751,-0.001994792,-0.001982939,0.001985351,-0.002341122,-0.002334376,-0.000474231,-0.001910164,-0.002013705,-0.001098091,-0.000820276,-0.001558229,-0.000398202,0.002152645,-0.000923354,-0.000360545,-0.001161141,-1.72E-05
486,-0.004345153,-0.004293894,-0.003765209,0.001312822,-0.002334376,-0.004408399,-0.004220018,-0.001373407,-0.004148079,-0.00457339,-0.004307325,-0.004034941,-0.004327726,-0.003762078,-0.004173666,-0.001636942,-0.003878006,-0.003345835,-0.003776295,-0.003702998,-0.003690011,0.000997781,-0.003299595,-0.003513386,0.001351277,-0.003999752,-0.002255479,-0.003399929,-0.003856096,-0.003187161,0.004215316,-0.002619458,-0.002953001,-0.00286141,-0.002542672,-0.002826744,-0.002810078,-0.003031668,-0.001971962,-0.002880748,-0.002570259,-0.000858513,-0.002195061,0.000727565,-8.66E-05,-0.002300594,-0.002766508,0.001885167,-0.002366713,-0.002331183,-0.000323092,-0.001974332,-0.002456864,-0.00160125,-0.001100622,-0.0018614,-0.000586025,0.001865383,-0.001351937,-0.000907907,-0.001407363,-0.000278651
487,-0.004929188,-0.004493259,-0.00432629,0.001308616,-0.003358216,-0.004233041,-0.004311118,-4.43E-05,-0.004379186,-0.004698116,-0.004060586,-0.004104642,-0.004327367,-0.004240116,-0.004254061,-0.001452205,-0.004135925,-0.003508456,-0.003646888,-0.003847423,-0.003802931,0.001046068,-0.003727227,-0.003561606,0.001189223,-0.004194689,-0.002334428,-0.003241121,-0.00404048,-0.003087858,0.004298993,-0.003197028,-0.003380306,-0.002691343,-0.002677656,-0.003257718,-0.002877868,-0.003266043,-0.002285969,-0.003422171,-0.002773298,-0.001326182,-0.002336951,-0.000629143,-0.000528684,-0.002536136,-0.002996347,0.002007014,-0.002484714,-0.002675701,-0.000593987,-0.002029216,-0.002634227,-0.001769321,-0.001056518,-0.00258678,-0.000884554,0.001966394,-0.001158972,-0.001230324,-0.001288244,-0.000741466
488,-0.004528869,-0.004529638,-0.003914077,0.001358132,-0.002624296,-0.004521287,-0.004487367,-0.001717911,-0.004049815,-0.004388207,-0.004132489,-0.003759512,-0.004372011,-0.004192895,-0.004246114,-0.001597587,-0.004053149,-0.003795233,-0.003854967,-0.004105925,-0.003976411,0.001239764,-0.003613774,-0.003457868,0.001023105,-0.003730409,-0.002363366,-0.003585842,-0.003455557,-0.003336998,0.003934601,-0.002983287,-0.002676216,-0.002563877,-0.002535467,-0.002555128,-0.002706727,-0.003247236,-0.001995977,-0.002856164,-0.003054957,-0.001579688,-0.002183832,-0.000186753,-0.000351803,-0.002359556,-0.002895508,0.001700097,-0.002504223,-0.002847112,-0.000610531,-0.002248835,-0.002378762,-0.001558229,-0.001296555,-0.001910576,-0.000897884,0.00183832,-0.001412472,-0.001090706,-0.001229137,-0.000300484
489,-0.00514709,-0.004859259,-0.00452682,0.001247682,-0.003254944,-0.004143668,-0.004553513,-0.002325622,-0.004304505,-0.004612016,-0.004757572,-0.004290818,-0.004527947,-0.004366988,-0.004496795,-0.001725027,-0.003835416,-0.003480004,-0.003997752,-0.004064792,-0.00418628,0.000969994,-0.003737492,-0.003727432,0.00029963,-0.003934394,-0.002705646,-0.00390792,-0.004126746,-0.003590001,0.003893775,-0.003323024,-0.00311762,-0.003185311,-0.002689079,-0.003149282,-0.003217122,-0.003458639,-0.002523062,-0.003389141,-0.003110064,-0.001607697,-0.002789091,-0.001866864,-0.001010344,-0.002907645,-0.002716194,0.001737884,-0.002865268,-0.002793978,-0.000683679,-0.00247169,-0.002923484,-0.001681606,-0.000892614,-0.002263668,-0.001315085,0.001711739,-0.001569371,-0.001213184,-0.001159282,-0.000815729
490,-0.004734426,-0.004376265,-0.003643089,0.001928327,-0.003332837,-0.004347204,-0.004240167,-0.001088021,-0.003783993,-0.004379494,-0.004081512,-0.003351486,-0.003418678,-0.003690165,-0.00402899,-0.001121071,-0.003337769,-0.003656951,-0.003407737,-0.003313519,-0.003759409,0.001554955,-0.003327031,-0.003291939,0.001385606,-0.003772343,-0.002049725,-0.003191118,-0.003182073,-0.002903274,0.003977965,-0.002864393,-0.003052129,-0.00242407,-0.00221242,-0.002671842,-0.002489964,-0.003151235,-0.0016029,-0.002684243,-0.002709402,-0.000896644,-0.002204797,0.001733206,-0.000218785,-0.002396165,-0.002272784,0.002025608,-0.002043284,-0.002619922,-0.000157876,-0.001925112,-0.002349876,-0.000949391,-0.001162948,-0.00171657,-0.000759761,0.002519397,-0.001378929,-0.000548333,-0.000981005,-0.000366184
491,-0.004732633,-0.004614167,-0.004233092,0.001833017,-0.003062874,-0.004622158,-0.004187716,-0.001296813,-0.004196689,-0.004240372,-0.004180897,-0.003893656,-0.004213455,-0.004079922,-0.004156334,-0.001312917,-0.004262418,-0.003317578,-0.003926852,-0.004094129,-0.003889295,0.001644825,-0.003749606,-0.003397617,0.001080763,-0.003717474,-0.00260788,-0.003053466,-0.003688214,-0.003201962,0.003766516,-0.00310076,-0.002533099,-0.002742432,-0.002510554,-0.002838677,-0.002882445,-0.003191838,-0.001955933,-0.003040562,-0.00253629,-0.000731852,-0.002175075,-0.000919789,-0.000402754,-0.002767846,-0.002608909,0.002151396,-0.002173169,-0.002723499,-0.000285118,-0.001890061,-0.00222983,-0.001105269,-0.001061838,-0.001897742,-0.000965818,0.00202631,-0.001221651,-0.00124385,-0.001434094,-0.00040322
492,-0.004592908,-0.004339618,-0.004133669,0.001483389,-0.002506642,-0.004484395,-0.004397893,-0.001782005,-0.004413217,-0.004172795,-0.004213455,-0.003935215,-0.004052277,-0.003960405,-0.004293228,-0.001369536,-0.003801956,-0.00316316,-0.003606072,-0.00370305,-0.003922389,0.001487285,-0.003236085,-0.00347682,0.001538485,-0.00389263,-0.002499745,-0.003345527,-0.003564995,-0.002809975,0.003462711,-0.002949093,-0.003298619,-0.002842483,-0.002029731,-0.002724425,-0.002644931,-0.002824069,-0.002419488,-0.003026835,-0.002713878,-0.001045724,-0.002273917,-4.30E-05,-0.000807151,-0.002711049,-0.003002465,0.001579324,-0.002706572,-0.002406977,-0.000305657,-0.002231375,-0.002404145,-0.001149781,-0.001030333,-0.002298225,-0.00102899,0.002077261,-0.001084096,-0.001162483,-0.001228775,-0.000840687
493,-0.004751018,-0.004537272,-0.004514677,0.001858675,-0.001456127,-0.004322395,-0.004411321,-0.001849234,-0.004462413,-0.0043695,-0.004408604,-0.003974718,-0.004089103,-0.004190075,-0.004241962,-0.001332789,-0.003855121,-0.00332364,-0.00374822,-0.00406551,-0.003869078,0.001786072,-0.003251809,-0.003775012,0.001092129,-0.00351123,-0.002666851,-0.003607664,-0.003411487,-0.003301496,0.003610162,-0.003126667,-0.002993879,-0.002647195,-0.002704926,-0.002943539,-0.002943745,-0.003192866,-0.002116861,-0.003264244,-0.003049405,-0.000935339,-0.002301933,-0.000561621,-0.000779193,-0.002639836,-0.002699164,0.00175314,-0.002665462,-0.003006835,-0.000170141,-0.002012983,-0.002473903,-0.001498229,-0.001291599,-0.001810568,-0.001201568,0.002111882,-0.000995055,-0.000962305,-0.001623171,-0.000810561
494,-0.00491639,-0.004909429,-0.004334236,0.001240803,-0.003118597,-0.004627639,-0.004794236,-0.002079352,-0.004545623,-0.004773242,-0.004675223,-0.004757419,-0.00423663,-0.004626922,-0.004325266,-0.001528256,-0.004472046,-0.003950966,-0.003985286,-0.004115463,-0.004112848,0.00143591,-0.003547279,-0.003619164,0.00074276,-0.003933317,-0.002609527,-0.003795233,-0.004173308,-0.003345629,0.003634594,-0.003618035,-0.00313818,-0.003124765,-0.002436941,-0.003496388,-0.003123171,-0.003590771,-0.002556157,-0.003619267,-0.003184077,-0.001401068,-0.002768823,-0.000751647,-0.0008581,-0.002993262,-0.002997529,0.001774869,-0.002925541,-0.003073207,-0.000974083,-0.002595477,-0.002868456,-0.001475115,-0.00107134,-0.002642666,-0.001354104,0.00156041,-0.001603983,-0.000881816,-0.001830933,-0.001259853
495,-0.004497717,-0.004683929,-0.004184178,0.001220996,-0.003488684,-0.004485574,-0.004222377,-0.000704407,-0.004480552,-0.004186024,-0.004102437,-0.003977899,-0.004222735,-0.004052995,-0.004175358,-0.000869725,-0.004149873,-0.003747296,-0.003869078,-0.004268005,-0.003798979,0.001534068,-0.003239939,-0.003758434,0.001243788,-0.00410495,-0.002809049,-0.003406042,-0.003559655,-0.003049919,0.004071291,-0.003336485,-0.002787239,-0.002835179,-0.002191816,-0.002977888,-0.002698032,-0.003318246,-0.002235702,-0.002669372,-0.003005601,-0.001329021,-0.002350133,-0.000502777,-0.000958018,-0.002716759,-0.002593624,0.001395708,-0.002834511,-0.002378659,-0.000739347,-0.002424945,-0.002488729,-0.000956313,-0.000777901,-0.001833407,-0.000730509,0.001863043,-0.001428727,-0.000641136,-0.001255413,-0.001470987
496,-0.004684442,-0.004264468,-0.003876724,0.001388878,-0.000543782,-0.004403633,-0.004161155,-0.001703678,-0.004030324,-0.004223761,-0.004377751,-0.004189152,-0.004449192,-0.004148694,-0.004015038,-0.000374719,-0.00390869,-0.003570797,-0.003359757,-0.004004574,-0.003924184,0.001766682,-0.003150105,-0.003327648,0.001588729,-0.003500753,-0.002869382,-0.003340029,-0.003461823,-0.003370186,0.004167668,-0.003073618,-0.002534797,-0.002561561,-0.002073994,-0.002555282,-0.002814142,-0.003180223,-0.002050188,-0.002880285,-0.002675958,-0.001312246,-0.002081053,0.000552991,-0.000807099,-0.002845878,-0.002370781,0.001344344,-0.002557135,-0.002697208,-3.57E-05,-0.002344984,-0.002239049,-0.000898349,-0.001255723,-0.001990927,-0.00086027,0.002296894,-0.001432236,-0.000504742,-0.001419439,-0.001320092
497,-0.004576156,-0.004502072,-0.004851939,0.001405992,-0.004315987,-0.004604024,-0.004857058,-0.002491354,-0.004295124,-0.004629432,-0.004722596,-0.004262161,-0.004344743,-0.004487111,-0.004434894,-0.001732659,-0.00403453,-0.003557601,-0.004012884,-0.004135874,-0.004004317,0.001534926,-0.00328341,-0.003339927,0.000734825,-0.004082384,-0.002918136,-0.003936036,-0.003914795,-0.003137564,0.003252529,-0.003501575,-0.003282074,-0.003162543,-0.002540562,-0.002877457,-0.003246927,-0.003158277,-0.002346941,-0.003412925,-0.00290564,-0.001434042,-0.00294647,-0.000611617,-0.001238739,-0.00270508,-0.002734921,0.001846249,-0.002733995,-0.003146096,-0.000549367,-0.00247936,-0.002466027,-0.001509631,-0.001170435,-0.002643593,-0.00101365,0.001842999,-0.001649269,-0.001050889,-0.001738022,-0.001180038
498,-0.004969829,-0.004550592,-0.004294355,0.001098565,-0.00366383,-0.004636091,-0.00472444,-0.001707855,-0.004361504,-0.004512576,-0.004724645,-0.003827615,-0.004143156,-0.004045866,-0.004040634,-0.001730339,-0.004097001,-0.003831259,-0.003865948,-0.004479681,-0.004041506,0.00154859,-0.003164033,-0.003822022,0.000812206,-0.00381222,-0.002938397,-0.003687444,-0.003916334,-0.003224008,0.003576126,-0.003746013,-0.003230021,-0.00282947,-0.002584155,-0.003148666,-0.00294827,-0.003480313,-0.002343954,-0.003233258,-0.002891343,-0.00141691,-0.002772578,0.000163552,-0.000756402,-0.002760901,-0.002365735,0.001812013,-0.003039637,-0.003258283,-0.000608567,-0.002438176,-0.002839654,-0.001673561,-0.001568133,-0.00257098,-0.001456333,0.001934749,-0.001815414,-0.001208125,-0.001451277,-0.00159733
499,-0.004928317,-0.004596136,-0.004553513,0.001910205,-0.002629133,-0.004698833,-0.004514933,-0.001514481,-0.004275388,-0.004420545,-0.004297072,-0.003889192,-0.004247704,-0.003849066,-0.004174487,-0.001546725,-0.004415215,-0.00349649,-0.003974154,-0.00370423,-0.003980105,0.002015804,-0.003185979,-0.003670606,0.001162307,-0.003792461,-0.002967347,-0.004255086,-0.003807191,-0.003065187,0.002775881,-0.00335539,-0.003107185,-0.003045549,-0.002083268,-0.002839448,-0.002878125,-0.002980819,-0.002197225,-0.003430286,-0.002664175,-0.001185976,-0.002391634,-0.000574237,-0.000590678,-0.002783844,-0.002434933,0.001766604,-0.002365066,-0.003036655,-0.000662434,-0.00203978,-0.002664844,-0.001511282,-0.001593151,-0.00207353,-0.00048266,0.001958775,-0.001694963,-0.000986945,-0.001649424,-9.93E-05
500,-0.005214005,-0.0050446,-0.004677578,0.001283327,-0.001680626,-0.004667335,-0.004640547,-0.002766199,-0.004319729,-0.004708359,-0.004706362,-0.004395433,-0.004404146,-0.004833354,-0.004682239,-0.002171211,-0.004138592,-0.003944912,-0.004461695,-0.004112386,-0.004145053,0.001367324,-0.003590874,-0.003940807,0.000811039,-0.00420679,-0.003313622,-0.004122592,-0.004303275,-0.003175546,0.003182769,-0.003441484,-0.003462953,-0.003506762,-0.002462578,-0.003491509,-0.003168967,-0.003583788,-0.002604123,-0.003237267,-0.002833533,-0.001341718,-0.003153651,-0.001526915,-0.001217056,-0.003493871,-0.002856113,0.001185979,-0.002799945,-0.003052901,-0.001143223,-0.002751178,-0.003050742,-0.001683824,-0.001665154,-0.002196349,-0.001551522,0.001567814,-0.002029319,-0.001561788,-0.002030298,-0.000478833
501,-0.005244645,-0.005074792,-0.004146335,0.00128408,-0.000396082,-0.004528818,-0.004719882,-0.003724403,-0.004611247,-0.004804732,-0.004483832,-0.004173717,-0.004334287,-0.004289126,-0.004229811,-0.001830984,-0.004220018,-0.004156027,-0.004386106,-0.004416856,-0.003923056,0.001666236,-0.003389193,-0.003590874,0.00094169,-0.003855993,-0.003018558,-0.003761872,-0.003815196,-0.003358986,0.003723042,-0.003547485,-0.003619318,-0.003252837,-0.002780295,-0.003261315,-0.003419705,-0.003462388,-0.002478897,-0.003390323,-0.00332287,-0.001393636,-0.002705389,-0.001887845,-0.001390437,-0.003234543,-0.002930118,0.001896035,-0.002564341,-0.003095363,-0.00036577,-0.002410581,-0.003012748,-0.001531609,-0.001208589,-0.002546224,-0.001611463,0.001472921,-0.001466137,-0.001421451,-0.001851141,0.000126523
502,-0.005301725,-0.004876,-0.004666772,0.001360884,-0.003956045,-0.004481526,-0.004302711,-0.003036706,-0.004477273,-0.004795209,-0.004193869,-0.004041455,-0.004041301,-0.004587632,-0.004384363,-0.002131029,-0.004201919,-0.003531001,-0.004233092,-0.004167462,-0.003920131,0.002019913,-0.003235314,-0.003587998,0.000814826,-0.003629843,-0.003006064,-0.003707926,-0.004004164,-0.003470811,0.002936234,-0.003610333,-0.003286287,-0.002741249,-0.002635977,-0.003034496,-0.003410613,-0.003439121,-0.002267222,-0.003453246,-0.003173953,-0.001417168,-0.003093666,-0.002027412,-0.000742241,-0.003399518,-0.003337615,0.001607955,-0.002639631,-0.002873394,-0.000620199,-0.002465461,-0.002682802,-0.001729411,-0.001688414,-0.00243344,-0.001309665,0.001915171,-0.001920421,-0.001351008,-0.001721779,-0.001207608
503,-0.004760338,-0.004552078,-0.004673942,0.001612787,-0.002907439,-0.005080472,-0.004418188,-0.002490582,-0.004527691,-0.004482653,-0.004508682,-0.00418505,-0.004346486,-0.004210071,-0.004233554,-0.001997833,-0.004173308,-0.004044173,-0.00394091,-0.004212327,-0.004148335,0.001820617,-0.003305658,-0.003666448,0.001106844,-0.003901814,-0.003086881,-0.003687906,-0.00372312,-0.003191324,0.00402554,-0.003679385,-0.003444411,-0.003324616,-0.002643953,-0.00280658,-0.003016758,-0.003405887,-0.002381645,-0.003539833,-0.003099115,-0.001238326,-0.003271644,-3.19E-05,-0.001343731,-0.003181045,-0.00268167,0.001649164,-0.002950378,-0.002679303,-0.000722601,-0.002298586,-0.002429682,-0.001620128,-0.001485692,-0.002444045,-0.001019383,0.002058872,-0.001955779,-0.001056673,-0.001897742,-0.00083955
504,-0.004683264,-0.004713429,-0.004884549,0.001632171,-0.003527406,-0.005046749,-0.004661649,-0.002227048,-0.00463522,-0.00454885,-0.004509758,-0.004295483,-0.004164026,-0.004000983,-0.00426293,-0.001791492,-0.004177769,-0.003629997,-0.004099206,-0.004115925,-0.004357916,0.001651789,-0.002967502,-0.003479388,0.001325025,-0.003879751,-0.002998763,-0.003766594,-0.003909613,-0.003236753,0.003715627,-0.003496747,-0.003309049,-0.003227349,-0.001945935,-0.003129956,-0.003415853,-0.003357805,-0.002450841,-0.003117929,-0.003079684,-0.001574169,-0.002730187,-0.000185977,-0.001348118,-0.002979996,-0.002637366,0.001307032,-0.003026732,-0.002992491,-0.000697998,-0.002492795,-0.002432256,-0.001682586,-0.001545074,-0.002535003,-0.001749418,0.001796547,-0.001897432,-0.001514172,-0.001682328,-0.000146076
505,-0.004795874,-0.004738369,-0.004660574,0.001484558,-0.002381542,-0.00517487,-0.005241166,-0.002161217,-0.004887314,-0.004791368,-0.004784456,-0.004517085,-0.004804682,-0.00437278,-0.004336286,-0.001560344,-0.00405438,-0.004038224,-0.003981028,-0.004117873,-0.004111258,0.001881007,-0.003310128,-0.003523709,0.001113877,-0.004178999,-0.003343883,-0.003750889,-0.003501523,-0.003340235,0.00279701,-0.003276011,-0.003129751,-0.003177602,-0.002119643,-0.003064982,-0.002881314,-0.003376453,-0.002533356,-0.003003751,-0.003231665,-0.001349614,-0.003069403,-0.000868382,-0.001321847,-0.00256012,-0.00276728,0.000901534,-0.003269023,-0.003115101,-0.000629918,-0.002915205,-0.002784667,-0.002049364,-0.001689032,-0.002475911,-0.001914288,0.001772218,-0.002231066,-0.001604035,-0.002165905,-0.000390754
506,-0.004600797,-0.004332903,-0.004129822,0.001886727,-0.002013756,-0.004506428,-0.004450883,-0.001772054,-0.004446168,-0.004598441,-0.004468049,-0.004190536,-0.004244115,-0.004089359,-0.004260264,-0.001253607,-0.003918079,-0.003835313,-0.004142592,-0.004323215,-0.004227914,0.002277039,-0.003027452,-0.003451448,0.001174298,-0.003652792,-0.002821292,-0.003820636,-0.003452732,-0.003259209,0.003700067,-0.002970278,-0.003036809,-0.002812599,-0.001695994,-0.0027182,-0.002628104,-0.003169533,-0.002246672,-0.00292765,-0.002716554,-0.001564574,-0.00252054,-0.001016284,-0.000831954,-0.002374128,-0.002340864,0.001707659,-0.002595786,-0.002925027,-0.000699186,-0.002624501,-0.002707704,-0.001850626,-0.001555598,-0.002603145,-0.00166861,0.002032396,-0.001613577,-0.001574994,-0.002113615,0.000677602
507,-0.005132508,-0.004851478,-0.004622567,0.001271826,-0.002468962,-0.004836528,-0.004887621,-0.003023545,-0.00512248,-0.005054375,-0.005145913,-0.004794441,-0.004812106,-0.004616882,-0.005045214,-0.001677068,-0.004839856,-0.004768172,-0.004454265,-0.004740315,-0.004963584,0.00164563,-0.003372446,-0.004109771,0.00090226,-0.004569957,-0.003497466,-0.003773164,-0.004410244,-0.003985748,0.003315596,-0.004010011,-0.003528895,-0.003811193,-0.002446156,-0.003235725,-0.003459563,-0.003744832,-0.002811364,-0.003543839,-0.00330648,-0.00217049,-0.003018918,-0.001224594,-0.001695943,-0.002876222,-0.002957474,0.001275565,-0.003004625,-0.00354579,-0.001154015,-0.002918342,-0.003006681,-0.002090894,-0.001953769,-0.003118031,-0.001842377,0.001618893,-0.001812682,-0.001663298,-0.00222334,-0.001274668
