Wavelength (nm),H2O,prot_15uM,vel_4uM_1-1,vel_4uM_1-2,vel_4uM_1-3,vel_2-1,vel_2-2,vel_2-3,vel_3-1,vel_3-2,vel_3-3,vel_4-1,vel_4-2,vel_4-3,vel_5-1,vel_5-2,vel_5-3,vel_6-1,vel_6-2,vel_6-3,vel_7-1,vel_7-2,vel_7-3,vel_8-1,vel_8-2,vel_8-3,vel_9-1,vel_9-2,vel_9-3,vel_10-1,vel_10-2,vel_10-3,vel_12-1,vel_12-2,vel_12-3,vel_14-1,vel_14-2,vel_14-3,vel_16-1,vel_16-2,vel_16-3,vel_18-1,vel_18-2,vel_18-3,vel_20-1,vel_20-2,vel_20-3,vel_24-1,vel_24-2,vel_24-3,vel_28-1,vel_28-2,vel_28-3,vel_32-1,vel_32-2,vel_32-3,vel_36-1,vel_36-2,vel_36-3,vel_40-1,vel_40-2,vel_40-3
286,-0.000819966,0.155127123,0.172985002,0.172280684,0.17258358,0.190127537,0.19082655,0.190113813,0.207725018,0.206965968,0.207952023,0.225258976,0.224432841,0.2251928,0.245125502,0.242021412,0.243154556,0.260557145,0.260069758,0.260303736,0.281870276,0.279829413,0.279737145,0.29834199,0.297305226,0.299325168,0.318764448,0.31781143,0.316428721,0.334100872,0.335359871,0.334821165,0.366714716,0.366727144,0.365298599,0.397949398,0.399229705,0.399921745,0.431555897,0.42913121,0.432138115,0.462421,0.463139713,0.462120652,0.495867163,0.497890562,0.494351983,0.555223882,0.555190027,0.555830061,0.616486967,0.616253078,0.616428673,0.678468168,0.678461969,0.679562628,0.741635263,0.740468562,0.739602566,0.803208649,0.803658009,0.802479506
287,-0.001321279,0.139208868,0.157480747,0.157496154,0.157141686,0.17441015,0.174373552,0.175199017,0.191260517,0.191297755,0.192192555,0.209828943,0.20882833,0.210200325,0.23051241,0.227370471,0.227276146,0.245994821,0.24533689,0.244194642,0.266391099,0.264319062,0.265028507,0.283442318,0.284069866,0.284903765,0.304914981,0.303296387,0.302346349,0.320220918,0.321177781,0.319267511,0.352234989,0.350585789,0.351836532,0.385701537,0.385908693,0.38612783,0.417558849,0.416375309,0.417467296,0.450646967,0.45071882,0.44999671,0.481772959,0.485649526,0.483419597,0.543579638,0.543241382,0.545080423,0.606406152,0.604851246,0.604955792,0.667905271,0.666675568,0.668159485,0.730482757,0.729617298,0.730693042,0.794108987,0.793774903,0.794801414
288,-0.001362414,0.125476018,0.143661454,0.144621804,0.142735258,0.161793053,0.161774203,0.160863936,0.178921491,0.17891176,0.178350478,0.197840229,0.195600748,0.197038963,0.215568259,0.215125263,0.214728206,0.233103886,0.231897354,0.232947663,0.254505873,0.253362715,0.253099471,0.271520227,0.271730155,0.271534145,0.293060243,0.292183429,0.291664481,0.309621602,0.309192658,0.309106439,0.34233135,0.341046453,0.340639174,0.3746593,0.375356466,0.37461403,0.407985956,0.407447219,0.406966895,0.440363377,0.442035228,0.442058504,0.475339174,0.475515604,0.472231925,0.53519845,0.535904527,0.534746945,0.598943293,0.597962141,0.598264039,0.66173476,0.66197443,0.661774635,0.727866888,0.725078762,0.72598213,0.790381491,0.789997876,0.789176583
289,-0.001262795,0.111274265,0.130047351,0.130034044,0.13051711,0.14828293,0.148145646,0.149081081,0.166750386,0.166310579,0.1665674,0.185223997,0.185030729,0.184206277,0.204764962,0.20294556,0.203897581,0.221819446,0.220340863,0.221294478,0.243226156,0.242368683,0.242788807,0.261373818,0.26163587,0.262596279,0.282772511,0.281465292,0.280763716,0.298451334,0.299765974,0.29902494,0.331299663,0.330638588,0.330249518,0.366674453,0.36596036,0.366940379,0.399079293,0.39804107,0.39817673,0.433598787,0.433394432,0.43338576,0.465930492,0.46823433,0.465156972,0.530543983,0.529706836,0.529667318,0.593182266,0.590859354,0.593868971,0.658270538,0.657368779,0.657271683,0.723040819,0.723823786,0.721923471,0.787050903,0.786116779,0.787915289
290,-0.002583537,0.095749438,0.116386898,0.115968712,0.114647307,0.134667143,0.13343589,0.134213999,0.151786327,0.15199478,0.153202549,0.171544418,0.172140867,0.170894876,0.192077488,0.190483004,0.190844715,0.209725082,0.208024398,0.208904877,0.230556473,0.22919105,0.230205879,0.248316899,0.248752788,0.249636442,0.27141729,0.269822538,0.267444283,0.287753135,0.288220674,0.286823154,0.321053058,0.320191354,0.319607377,0.357515305,0.356479496,0.355577499,0.390026659,0.388921619,0.389107317,0.423598677,0.424979359,0.423954904,0.457509697,0.460859984,0.457513064,0.522921205,0.521742344,0.521297157,0.587282956,0.585755527,0.58672744,0.651901126,0.652878523,0.653714895,0.717042983,0.718283832,0.71832937,0.783561826,0.782976806,0.784940779
291,-0.001695376,0.08192277,0.103184313,0.102047153,0.100967765,0.119477078,0.119811393,0.120224997,0.140171751,0.138472244,0.138336614,0.157858834,0.157397807,0.157428965,0.17815949,0.177255735,0.177425206,0.195936382,0.195344195,0.196576923,0.219228193,0.217005178,0.216881514,0.236190766,0.237872586,0.237949461,0.258516252,0.257329673,0.256834149,0.276481509,0.27709952,0.274951398,0.309268296,0.309636444,0.309351742,0.346308649,0.34584111,0.345554799,0.380493373,0.379662395,0.380906165,0.413669556,0.414850324,0.414087653,0.448108554,0.450493187,0.447902232,0.514435351,0.514866173,0.514457285,0.580799997,0.580042243,0.580696225,0.647515416,0.646145046,0.647367954,0.715235531,0.714829683,0.713071823,0.779695451,0.779684901,0.780455291
292,-0.00144075,0.068487674,0.088636145,0.087418079,0.087467186,0.105696097,0.106329136,0.107066758,0.125651628,0.125630304,0.125508949,0.145150527,0.144869193,0.144613758,0.165953025,0.164772555,0.163415,0.184110597,0.182982445,0.183203846,0.206388295,0.204374775,0.205655813,0.224302694,0.225317121,0.22602731,0.247335449,0.245041981,0.24488537,0.264569551,0.265417397,0.263984591,0.299390793,0.298625737,0.298478097,0.33505708,0.335472763,0.335163325,0.369446784,0.36937809,0.370297611,0.405138522,0.405219346,0.404536337,0.439237088,0.443299204,0.440656871,0.50801301,0.507054329,0.50663054,0.575010181,0.573860228,0.572596729,0.6410442,0.63996017,0.640693247,0.710724354,0.709704995,0.709957659,0.776965618,0.778281868,0.778896987
293,-0.001849131,0.056135178,0.076207161,0.075887203,0.075103663,0.094366662,0.094321698,0.095669448,0.114584409,0.11402873,0.112940602,0.13359043,0.133317038,0.132237792,0.153878346,0.152235195,0.153454289,0.172197044,0.170140818,0.171651796,0.194517821,0.192998126,0.194127739,0.213865176,0.213245884,0.213768303,0.235895723,0.233780056,0.234190673,0.254230768,0.254294246,0.253935546,0.28882581,0.288020074,0.287331313,0.32464233,0.324062258,0.324376971,0.358517915,0.357644856,0.358876675,0.394272745,0.396229893,0.393545717,0.428712606,0.432101041,0.428779662,0.497387469,0.498322904,0.498070747,0.566500306,0.56361115,0.566492617,0.634704232,0.632302404,0.633490205,0.703030765,0.702090144,0.702577353,0.771304667,0.772033632,0.771767974
294,-0.001653189,0.046041738,0.066287108,0.065776289,0.06448067,0.085706897,0.085034333,0.084501281,0.104051448,0.104473688,0.103705511,0.124346316,0.12247844,0.123140797,0.144229204,0.141687945,0.142264649,0.162423059,0.160504505,0.160898209,0.184538126,0.182751283,0.183995158,0.203081071,0.204656139,0.204156429,0.225861937,0.224993333,0.22417663,0.244250149,0.244846284,0.243807912,0.280112714,0.278593481,0.278461129,0.314736962,0.314339012,0.315334588,0.34926936,0.348969966,0.349483162,0.38592419,0.385964632,0.385674417,0.421995014,0.423747569,0.421371996,0.49089393,0.489714533,0.489582509,0.557848096,0.557931483,0.558102548,0.627086043,0.626510263,0.627635658,0.696239233,0.695493698,0.696393311,0.7654109,0.764220655,0.766396165
295,-0.00228911,0.037385568,0.05761873,0.057284046,0.056316793,0.076625273,0.076572441,0.076452747,0.095205173,0.095464319,0.094525635,0.115115769,0.113883548,0.114636824,0.135275632,0.13278158,0.133660883,0.152997389,0.151881948,0.152280211,0.175570041,0.174386933,0.174709469,0.194377422,0.193698436,0.194712356,0.216342762,0.216005668,0.215316728,0.233753547,0.234838262,0.235277146,0.269488603,0.269062549,0.268860012,0.305434048,0.305276483,0.305266649,0.341423661,0.339789599,0.339968175,0.376879722,0.377019227,0.375952721,0.41242817,0.414646715,0.410023242,0.480916411,0.480197728,0.481582731,0.548433125,0.548572183,0.549885094,0.617801726,0.617863715,0.619314671,0.687999189,0.689046025,0.68727243,0.757705808,0.757445455,0.756350458
296,-0.001807836,0.030640066,0.050718997,0.048818927,0.04863023,0.068703189,0.068615958,0.068615928,0.086134695,0.086600021,0.086569652,0.105544105,0.104929879,0.1059343,0.12632221,0.12494985,0.124552585,0.14512609,0.142505914,0.14447467,0.165903524,0.164893821,0.167014167,0.184204385,0.186018169,0.186158583,0.206234977,0.207086146,0.205701321,0.225437552,0.226731122,0.225261241,0.260579258,0.260099739,0.259029985,0.297000229,0.295098543,0.294339538,0.329993665,0.329045564,0.329833925,0.36607495,0.367344201,0.366009116,0.402157873,0.405614227,0.40152204,0.471755624,0.47057718,0.470383138,0.538533866,0.537292957,0.538928032,0.607981384,0.606838822,0.608165681,0.677161932,0.675865769,0.677483201,0.747934878,0.746063471,0.74745214
297,-0.003050176,0.024970368,0.042857192,0.042762864,0.043872468,0.062013365,0.061076351,0.062714398,0.08046189,0.079516679,0.080383539,0.099715382,0.098813653,0.099062577,0.117839433,0.117332578,0.117542364,0.13537468,0.13637653,0.136357784,0.15937756,0.157920674,0.158127219,0.177872062,0.179191947,0.178909019,0.19866176,0.19894512,0.197927848,0.218406335,0.217182487,0.218076021,0.251560628,0.251865596,0.250690192,0.287551642,0.286037445,0.285773844,0.322366715,0.32104665,0.321932256,0.356211364,0.35676679,0.35781759,0.391412795,0.393579006,0.391049177,0.460134059,0.46018675,0.460110128,0.527962923,0.526681423,0.527697861,0.596601665,0.594843805,0.596531391,0.664366365,0.665399671,0.665447176,0.733926356,0.734383225,0.735340774
298,-0.002231684,0.020469699,0.039544284,0.038009156,0.038474035,0.057143833,0.056612097,0.057342414,0.074857704,0.074896395,0.073869213,0.093780018,0.093047544,0.09286657,0.112711385,0.112354726,0.112087883,0.130717099,0.130099878,0.129997134,0.152127996,0.150794014,0.152037829,0.170659795,0.171433076,0.17155084,0.192958921,0.191742241,0.191002891,0.211226448,0.210989371,0.20994851,0.242635682,0.243550867,0.242863968,0.279606521,0.278188288,0.278944463,0.313250065,0.312466472,0.313714117,0.346795052,0.348007441,0.348700851,0.382992148,0.384846479,0.38346082,0.451786131,0.449562073,0.451422185,0.516947448,0.516248286,0.516391039,0.586443424,0.584261119,0.586581528,0.654610276,0.653185368,0.653155744,0.721937895,0.722280204,0.722651124
299,-0.001226091,0.017603004,0.036249813,0.035803556,0.034895413,0.05393089,0.053678561,0.054274995,0.07165312,0.07084588,0.071604855,0.090336688,0.089119665,0.088711366,0.109415062,0.108496547,0.107729554,0.126705438,0.126081288,0.125864849,0.14801459,0.14747034,0.147235021,0.167130768,0.165804282,0.167874634,0.187724561,0.187429771,0.186631113,0.2057271,0.206239268,0.204709292,0.238764554,0.238325447,0.238153979,0.273628742,0.273999482,0.27278167,0.307477146,0.305939496,0.307027847,0.341007769,0.342962146,0.340263963,0.375567645,0.377260298,0.375363529,0.441832095,0.44141227,0.441380203,0.508024275,0.508968413,0.509953558,0.575907707,0.574685872,0.575459361,0.642709732,0.643874645,0.64154011,0.709260345,0.709802628,0.711266041
300,-0.001452721,0.013919077,0.03250967,0.032038756,0.031911697,0.050610028,0.05073075,0.051545985,0.067780085,0.06710624,0.067150623,0.085644558,0.084542945,0.085493937,0.105476677,0.10322725,0.103938311,0.122176155,0.120217592,0.121317074,0.142649397,0.141296908,0.141516656,0.160292909,0.161595285,0.161796555,0.182656705,0.182100087,0.181360364,0.199648693,0.199138999,0.200051799,0.231892109,0.231565014,0.232559726,0.267078668,0.267362237,0.265872657,0.299798012,0.299601883,0.299270272,0.333462924,0.333856553,0.33281669,0.368587643,0.368849754,0.367392182,0.433014333,0.432424784,0.432700902,0.498113662,0.496565491,0.497059494,0.563447356,0.563614905,0.56493783,0.631069839,0.629409611,0.629699171,0.698201299,0.699039817,0.697321475
301,-0.000500812,0.01255089,0.030386746,0.029494559,0.030284567,0.047547575,0.047624782,0.047986791,0.063862085,0.064216793,0.065266736,0.083177939,0.082080312,0.082326926,0.101351701,0.100647375,0.100092642,0.117477149,0.116480611,0.117887624,0.139251888,0.138372451,0.138403356,0.157567591,0.157549322,0.157990873,0.176975891,0.17776075,0.177158639,0.195143685,0.194895074,0.194814712,0.227445588,0.225924686,0.226860985,0.26138261,0.261421293,0.260675073,0.293640852,0.292798877,0.293523431,0.326584935,0.326910287,0.326549411,0.360071182,0.361978829,0.360147506,0.425614715,0.425370634,0.425135255,0.488099545,0.488718987,0.490398496,0.553644657,0.553573012,0.554732442,0.6215114,0.618188083,0.618416965,0.683383524,0.683539271,0.684655368
302,-0.003116386,0.00847728,0.025903661,0.027018538,0.026832659,0.044389285,0.044624429,0.045193784,0.060751889,0.06049351,0.059353046,0.078624651,0.077879518,0.077924363,0.097382389,0.095704749,0.097234741,0.113519907,0.112789549,0.11351423,0.13406992,0.133217692,0.134232014,0.15180175,0.154120028,0.153976351,0.173799485,0.17165421,0.170269325,0.190003142,0.188812777,0.188782588,0.220820338,0.219961867,0.220856667,0.254220724,0.254083812,0.25347963,0.28674975,0.286107212,0.286372334,0.317851096,0.319236636,0.318850756,0.351299256,0.353146136,0.350614429,0.415904611,0.414056063,0.414970815,0.478223562,0.477076411,0.478123248,0.54044795,0.540552795,0.541059315,0.604468703,0.603157163,0.604130268,0.668308258,0.66981411,0.669647276
303,-0.003272312,0.008346426,0.025413282,0.025100924,0.024243604,0.041088443,0.041401301,0.042869393,0.057433791,0.057167426,0.057937015,0.075922713,0.07390143,0.075889081,0.093859695,0.091467075,0.092561871,0.109075509,0.110327512,0.110304855,0.129917771,0.12862587,0.129454419,0.147602066,0.148171857,0.148922399,0.168009877,0.16711244,0.166322917,0.183271065,0.183666572,0.184287593,0.213877618,0.214262113,0.213705123,0.247693002,0.246221066,0.248613179,0.278055549,0.278434843,0.278005272,0.308982879,0.310429335,0.310077876,0.34156698,0.342949718,0.341202676,0.403746188,0.402074158,0.401385397,0.464841783,0.462979376,0.463699907,0.525268853,0.524155438,0.525649726,0.588245869,0.588559926,0.587635338,0.65028584,0.651666939,0.651561379
304,-0.001166665,0.006500038,0.024326961,0.023640497,0.022028511,0.040726963,0.040114027,0.040323459,0.054823346,0.055386301,0.055449001,0.07261546,0.072117478,0.072571985,0.089584097,0.088910587,0.089223482,0.10593307,0.105252095,0.105407812,0.125612289,0.124217391,0.125303671,0.141947344,0.141438425,0.141331315,0.160514504,0.162053391,0.159060121,0.177147597,0.176945359,0.176195785,0.205751628,0.206599131,0.206201762,0.237896457,0.237019897,0.236797065,0.268463165,0.26725629,0.267949641,0.298784494,0.298688352,0.299089462,0.327970564,0.33130607,0.329121292,0.388765395,0.387255848,0.388884097,0.447391987,0.445659995,0.447020501,0.506964564,0.505450487,0.507675469,0.567477047,0.567666888,0.56504643,0.628136098,0.62734443,0.626303613
305,-0.001012513,0.005896995,0.022857724,0.022063861,0.02178509,0.037535995,0.037878361,0.038728666,0.052501813,0.052236207,0.052741244,0.068527229,0.067549519,0.067373909,0.085285179,0.08332064,0.084197901,0.100142807,0.099006645,0.100349635,0.118876062,0.116889261,0.118166,0.13388896,0.134982288,0.134900942,0.152346969,0.151943535,0.150875449,0.166697562,0.167693958,0.168322444,0.196110711,0.194038704,0.19400318,0.22424525,0.222260863,0.224558413,0.253492385,0.252782106,0.251990438,0.281618506,0.282685131,0.282072932,0.310875565,0.314469367,0.310046107,0.368402273,0.368626714,0.368381143,0.424111486,0.42356804,0.424401909,0.48093906,0.482446373,0.481387019,0.537879288,0.539436042,0.539670646,0.597050786,0.598726869,0.597810209
306,-0.002303118,0.00476334,0.019496499,0.018919408,0.019780278,0.034641001,0.034398537,0.034286838,0.046468597,0.046675496,0.046035923,0.062437363,0.060320847,0.061167356,0.076390676,0.074511968,0.075297728,0.091529712,0.089402236,0.090212345,0.108400948,0.105679065,0.10762424,0.122212686,0.123351142,0.123334184,0.139755219,0.138412431,0.138368681,0.153290749,0.15346992,0.153613538,0.178688735,0.179433778,0.179423139,0.207793012,0.206918791,0.206488967,0.23409529,0.232693866,0.235055432,0.261184782,0.262635797,0.261065602,0.288613439,0.291215956,0.288771957,0.342040867,0.342374593,0.342965603,0.396475613,0.395014852,0.395611346,0.448291749,0.450182349,0.449978113,0.505163789,0.50572896,0.505235434,0.558201253,0.559640527,0.560568571
307,-0.002687947,0.002637203,0.01628249,0.016245242,0.014822147,0.028958963,0.029294381,0.02810654,0.040652223,0.040297043,0.039927226,0.053400759,0.053772975,0.053396221,0.068840817,0.067035191,0.067277484,0.080930777,0.080474757,0.079875268,0.096376404,0.095462807,0.096259303,0.109931193,0.110975131,0.110639662,0.125833616,0.125263259,0.124207646,0.137804061,0.13957648,0.137555376,0.162085116,0.162947848,0.161278367,0.187884912,0.187529653,0.187120706,0.21348992,0.212012425,0.213135406,0.237353757,0.238832921,0.238671213,0.263961047,0.266774595,0.263441801,0.313368261,0.313512266,0.312721372,0.362546802,0.362603277,0.363393605,0.41346702,0.41335085,0.415352196,0.464924276,0.466555268,0.465397269,0.518835366,0.517605305,0.517300904
308,-0.00123399,0.004188106,0.01536273,0.01581944,0.014521915,0.026046537,0.026997106,0.026604833,0.037288468,0.037485369,0.038521498,0.049633887,0.048681855,0.048236154,0.0626074,0.061413553,0.061856784,0.075008124,0.072309598,0.073891886,0.089098945,0.088640496,0.08719299,0.100863881,0.101229623,0.101849854,0.117103338,0.115702242,0.115413927,0.128486097,0.128165245,0.127319679,0.150836319,0.15093869,0.149232537,0.174256846,0.173368067,0.173745379,0.197269052,0.195590809,0.197667584,0.22139661,0.220724285,0.220313817,0.245603025,0.248153791,0.244281679,0.291742921,0.290805459,0.290719092,0.338658214,0.338416487,0.337554425,0.384970963,0.386893988,0.388028652,0.435509592,0.435833991,0.436976969,0.483953893,0.483756125,0.485387355
309,-0.002640917,0.002423906,0.010887542,0.010743808,0.0120601,0.021299012,0.021523852,0.022282613,0.03211838,0.031504691,0.030494504,0.042765778,0.041702926,0.040373255,0.053101167,0.050817691,0.051450741,0.063471839,0.062926821,0.063338116,0.077016033,0.07579226,0.076317102,0.085765518,0.087649338,0.086621724,0.100114577,0.09855818,0.09900362,0.110494576,0.111287043,0.109208003,0.12839286,0.129777163,0.127806589,0.151548624,0.150769293,0.150682002,0.172763571,0.171178192,0.170739636,0.191144764,0.193750843,0.193026945,0.214151308,0.216232821,0.213919014,0.256507367,0.254624516,0.255669802,0.295836002,0.29610607,0.295660973,0.338707,0.338344663,0.340520322,0.383051962,0.382911593,0.383469433,0.428096712,0.42795825,0.430358917
