Wavelength (nm),H2O,prot_5uM,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_8,vel_9,vel_10,vel_12,vel_14,vel_16,vel_18,vel_20,vel_24,vel_28,vel_32,vel_40
415,-0.000371201,0.000452826,0.000694584,0.000788892,0.001393267,0.00150726,0.001863121,0.002064074,0.00331617,0.004157083,0.004814482,0.005917909,0.00570929,0.005206466,0.006442208,0.007870669,0.007960116,0.008676828,0.010288691,0.010911405,0.011072613
416,0.00033556,0.000938214,0.000848983,0.001409264,0.000837364,0.001571192,0.001821059,0.002318936,0.002937772,0.004444349,0.00443007,0.005753776,0.005760622,0.005087071,0.00675523,0.007341906,0.008571445,0.009087725,0.009498958,0.011088361,0.011241931
417,-0.000533131,0.000250571,-0.000346371,0.000275488,0.000337943,0.001084785,0.00181729,0.001808296,0.002653454,0.004390426,0.00439244,0.005909486,0.005498962,0.005384388,0.00616609,0.007721817,0.008272071,0.008586547,0.010008025,0.011023385,0.011271472
418,-0.000355735,0.000233062,0.000202139,0.000678768,0.000595138,0.001025907,0.001836501,0.001460091,0.002762699,0.003739047,0.004143284,0.005565162,0.005538051,0.004542823,0.005998608,0.007208,0.007812103,0.008201553,0.010265579,0.010465658,0.010542088
419,-0.000466525,0.000618131,0.000868747,0.000832721,0.00142856,0.001078427,0.001933423,0.001931577,0.003454935,0.004160063,0.004051825,0.005811541,0.005338734,0.005343399,0.005955094,0.008016751,0.007939578,0.009000715,0.010140651,0.011073411,0.010811238
420,-0.00011409,0.000258367,0.000576656,0.000407766,0.00133227,0.001066412,0.002131521,0.002354617,0.003432835,0.004135523,0.004292248,0.005785097,0.005360224,0.005522373,0.006539008,0.007375448,0.007768038,0.008604845,0.009845304,0.010974533,0.011163147
421,0.000277612,0.000268598,0.000444716,0.001262116,0.001234858,0.001629105,0.002039314,0.002162244,0.003233542,0.004299124,0.004887647,0.005702602,0.005225984,0.005224831,0.006340938,0.007888595,0.008177733,0.008470786,0.0102069,0.010922182,0.010915626
422,-0.00025604,0.000115104,3.93E-05,0.000752121,0.000761715,0.000534693,0.001778612,0.001836033,0.002865613,0.003769988,0.004297137,0.00570992,0.005578849,0.005273119,0.005872987,0.007639981,0.007386849,0.00792297,0.010069855,0.010246469,0.010761746
423,-0.000352424,-0.000126512,0.000410927,0.000777741,-3.31E-06,0.001456688,0.002241728,0.002040042,0.002671321,0.004209722,0.004026324,0.006216925,0.005692006,0.005751703,0.006280083,0.007925949,0.007882373,0.008542008,0.009840008,0.010418804,0.010858187
424,-0.000217698,0.000894349,0.000689035,0.001236701,0.001504533,0.001641525,0.002104729,0.002165912,0.002939518,0.004144304,0.004790062,0.005745539,0.005961393,0.005352283,0.006092999,0.007927346,0.007873148,0.008518063,0.010201599,0.010524505,0.011351419
425,0.000336,0.000448836,0.000642991,0.000663887,0.000533501,0.001953523,0.002386449,0.002502838,0.002904831,0.004729005,0.004410117,0.005723428,0.006016377,0.005585928,0.006197808,0.007861259,0.007945062,0.008775105,0.01002723,0.010677371,0.010786849
426,-0.000467559,0.00011904,0.000444431,0.000379291,0.000777145,0.001237662,0.001602681,0.001671511,0.002698983,0.004154784,0.004257714,0.006008267,0.004895291,0.005393587,0.005597414,0.007417577,0.007542461,0.007743346,0.009728545,0.010518139,0.010829231
427,-0.000504587,9.71E-05,-7.94E-05,0.000368384,0.000186315,0.000987403,0.001896451,0.001485675,0.002643792,0.003506602,0.003972088,0.005058681,0.00419404,0.004736908,0.005381216,0.007232793,0.007448334,0.008086158,0.009743794,0.009845781,0.010455953
428,0.000298594,0.000786869,0.000609317,0.000562607,0.001019238,0.001671771,0.002457383,0.002364559,0.002902069,0.004308013,0.004418511,0.005573316,0.005432798,0.005523553,0.006078666,0.007410389,0.007560768,0.00834735,0.009951156,0.010847783,0.011000339
429,-0.000477385,0.000268676,0.000774655,0.000934349,0.000879304,0.001422431,0.002417008,0.00222544,0.00294288,0.004264328,0.004551456,0.005775233,0.004741461,0.00532702,0.006159526,0.007425161,0.007645909,0.008161643,0.009901444,0.010616064,0.010748797
430,-0.000369081,9.34E-05,5.27E-05,0.000661424,0.000171269,0.001062286,0.001697082,0.002072813,0.00220296,0.003809184,0.003652893,0.005290544,0.004707939,0.005166306,0.005858871,0.007300206,0.007431797,0.007814475,0.0100156,0.010236132,0.010776447
431,-0.000132775,0.000305484,0.00052811,0.000676202,0.000548611,0.001088859,0.001843286,0.001754284,0.002713569,0.004522107,0.004425703,0.005434502,0.005131231,0.005225434,0.00585197,0.007697023,0.007542619,0.008126562,0.00996514,0.010612165,0.010818589
432,-8.52E-05,0.000423546,0.00067252,0.000526581,0.000897072,0.000926722,0.002588478,0.002052604,0.00237117,0.004411764,0.004486718,0.005577748,0.004952366,0.00458269,0.005853807,0.007341906,0.007665958,0.008234343,0.010010727,0.010159465,0.011111146
433,-0.00049321,0.000236326,0.000252643,0.000597808,0.000915541,0.001315886,0.002018508,0.001827662,0.002233115,0.003994711,0.003864314,0.005435918,0.00521988,0.004703883,0.005771561,0.007078687,0.007428795,0.00713647,0.009357931,0.009742576,0.010366601
434,-0.000418219,-0.000328834,2.41E-05,0.000314214,0.001183409,0.001399396,0.002966258,0.001971101,0.002576109,0.003628069,0.004012137,0.005631477,0.004774516,0.004845867,0.005739952,0.006558533,0.006982871,0.007707167,0.009469934,0.010095607,0.010144626
435,-7.81E-05,0.000516706,0.000759978,0.000980112,0.001063246,0.001807282,0.002347564,0.002621915,0.002796619,0.004212284,0.003961507,0.005707873,0.004879452,0.005439299,0.006414439,0.007644117,0.007860706,0.008257085,0.010439513,0.010189382,0.010579009
436,-7.20E-05,0.0002514,0.000467545,0.000358021,0.000978322,0.001363273,0.002360109,0.001807282,0.002641526,0.003463493,0.003553524,0.005210893,0.004610814,0.005443021,0.006156454,0.007084238,0.007748511,0.008371022,0.010521349,0.010194789,0.010958444
437,-0.000749477,-1.72E-05,-3.89E-05,8.24E-05,0.000839309,0.000792134,0.001951209,0.00153477,0.002234364,0.003348307,0.003389578,0.004693573,0.004514181,0.004963781,0.005706169,0.006833402,0.007009704,0.007604074,0.009460039,0.009888282,0.010192987
438,0.000184891,0.000242775,0.000465239,0.000345068,0.000953935,0.001590807,0.002440956,0.00217507,0.003011794,0.00395111,0.00460252,0.005167301,0.004800244,0.005196825,0.006171026,0.00725922,0.007645566,0.007999718,0.010224815,0.010173774,0.010885021
439,-6.00E-05,0.000639569,0.000318903,0.000733088,0.001265076,0.001559319,0.002325182,0.002060511,0.002524422,0.004195137,0.003753591,0.005128769,0.00516827,0.005332917,0.005927461,0.007196235,0.00769971,0.008335264,0.010056159,0.010286598,0.011057929
440,-4.29E-05,0.000484338,0.000922649,0.000425748,0.000963379,0.001295686,0.002370624,0.00223374,0.002800319,0.004184918,0.004294052,0.005299191,0.005168218,0.004894165,0.006091923,0.00702833,0.007889939,0.00825384,0.010247794,0.009880338,0.010867449
441,-0.000246468,0.000338436,0.000408388,0.000573779,0.00060841,0.001256561,0.002051928,0.001827064,0.002705807,0.004145584,0.004085088,0.005264341,0.005516553,0.005181054,0.006491709,0.007054876,0.007294335,0.00747085,0.010297942,0.010155357,0.01117069
442,-0.00035232,0.00048172,0.000859799,0.000613102,0.000743123,0.001190313,0.001990162,0.001912232,0.002797896,0.004047147,0.004043202,0.005451723,0.00513,0.00523442,0.005650149,0.007036327,0.007544805,0.00805765,0.009951818,0.010059549,0.011018977
443,-0.000349682,0.000484778,0.000855882,0.000735577,0.001098954,0.001502091,0.002069484,0.001917771,0.002459908,0.004287699,0.004095879,0.005261459,0.005218543,0.005238612,0.006310917,0.007062453,0.00782204,0.008243946,0.009861881,0.009900359,0.010976232
444,-0.000543938,0.000445908,0.001795481,0.000359265,0.000858087,0.001138973,0.00227199,0.001701578,0.002797505,0.003698814,0.00398157,0.005888389,0.004999366,0.00493553,0.005829302,0.007058743,0.00751262,0.007710091,0.009986251,0.00957453,0.010947375
445,-0.000329403,-8.93E-05,0.001798003,0.000218895,0.000498721,0.000973315,0.002323386,0.001246176,0.002717477,0.00364903,0.00419979,0.005316197,0.004654925,0.004976428,0.005811724,0.006870429,0.007011782,0.007206421,0.009754939,0.009404591,0.010741314
446,-0.00035858,2.58E-05,0.000388722,0.000762337,0.000993967,0.001493909,0.002820953,0.00193956,0.002959639,0.004111585,0.004266341,0.005692478,0.005065176,0.005438407,0.006144166,0.007224423,0.007637346,0.007683374,0.010212386,0.009942813,0.010906627
447,-0.000162378,8.00E-05,-0.000157048,0.000672909,0.000228115,0.0011886,0.001679567,0.001606968,0.002574156,0.003951633,0.0041206,0.004999287,0.00479336,0.004992951,0.00588015,0.006629837,0.007427294,0.00732948,0.010198684,0.009887488,0.010932721
448,2.42E-05,0.000352814,0.000201284,0.000872197,0.001072536,0.001713273,0.002533041,0.001686817,0.00260116,0.003870034,0.004099303,0.005318608,0.004994443,0.005202693,0.005515032,0.007239505,0.00773747,0.007654102,0.010364427,0.009886799,0.01096909
449,-0.000436529,-3.02E-05,0.000178961,0.000311416,0.000572483,0.000453034,0.002077703,0.001310303,0.002176761,0.003817906,0.003946539,0.005217495,0.004582088,0.004952209,0.005447661,0.006358537,0.007221107,0.007393142,0.009712159,0.009107603,0.010318035
450,-0.000216301,-0.000165069,0.00039165,0.000272561,0.0006236,0.001596419,0.002356205,0.001725643,0.002270975,0.003948211,0.004386242,0.004565398,0.004886625,0.005031812,0.00536481,0.00712605,0.007018806,0.007255877,0.009929543,0.009364888,0.0106397
451,-0.000150216,-0.000322109,0.000240521,0.000392997,0.00061712,0.001698849,0.002322814,0.001664106,0.002492581,0.003772051,0.004702391,0.005059048,0.004853667,0.005252682,0.005380588,0.006701441,0.007543594,0.007652231,0.009872526,0.009704536,0.010629832
452,-0.00046125,0.00071836,0.000432407,0.001014646,0.001308304,0.001588677,0.002803523,0.002255206,0.002354929,0.003862068,0.005296702,0.005109543,0.005143883,0.005303672,0.005553809,0.007198788,0.007138918,0.00754254,0.010163519,0.009609832,0.010394518
453,0.000112722,0.00059576,0.000834614,0.000632207,0.000756244,0.002551788,0.002750559,0.001673252,0.002740739,0.003673099,0.004675466,0.005133457,0.004899218,0.005112215,0.005663629,0.006938549,0.00751125,0.007638901,0.009907774,0.009270893,0.010731178
454,-0.000384495,-3.57E-06,0.000551333,0.000575749,0.000603614,0.001326246,0.002426795,0.001630768,0.002593686,0.00340531,0.003766646,0.004631639,0.005081466,0.00501403,0.005672336,0.006975058,0.007800058,0.00723053,0.009800292,0.009762166,0.010457836
455,-0.000411909,-1.84E-05,0.000525907,0.000310017,0.001081385,0.000902286,0.001825998,0.001630664,0.002299548,0.00338856,0.003693906,0.004774149,0.005067847,0.00505889,0.004974281,0.006465591,0.007006442,0.007162128,0.009565189,0.009330133,0.010809777
456,4.91E-05,0.000671639,0.000467156,0.000635707,0.000686624,0.001361586,0.002283622,0.002060745,0.002473107,0.004413203,0.004275491,0.00454468,0.004924665,0.00520196,0.005679338,0.006756361,0.007733095,0.007534691,0.010304648,0.009859021,0.01117834
457,-0.000565085,-1.48E-05,0.000540265,0.000585858,0.000606466,0.001408121,0.001916913,0.001575738,0.002436713,0.003858124,0.004149478,0.005510733,0.004916287,0.004914088,0.005388136,0.006264614,0.007292203,0.007507668,0.010011071,0.009486893,0.010608265
458,9.94E-06,0.000394293,0.000661087,0.001307317,0.000707366,0.001409809,0.002440436,0.001843181,0.002834841,0.004024051,0.004528018,0.005367536,0.004877515,0.005367117,0.005761147,0.006764248,0.007511382,0.007735915,0.009985086,0.009271105,0.011160969
459,-0.000216922,0.000721601,0.000216461,0.000847842,0.001025621,0.001348239,0.002333484,0.001619725,0.002210609,0.003869067,0.004180998,0.004923094,0.004841993,0.005205103,0.005609816,0.006701362,0.007543752,0.007266459,0.009805984,0.009608378,0.010825516
460,0.000119144,0.000484985,0.000408725,0.000323773,0.00066285,0.001214766,0.002383898,0.001834993,0.002229369,0.004188734,0.004271726,0.004813697,0.005113184,0.00502152,0.005659144,0.006452849,0.007682742,0.007412416,0.010104908,0.009264706,0.010795075
461,-0.000538043,0.000253731,-5.40E-05,0.000478196,0.000826471,0.001397006,0.00240316,0.001494792,0.002583087,0.003452795,0.004174437,0.005060854,0.00505965,0.005148362,0.005361665,0.006492576,0.007324057,0.007404807,0.009568576,0.008991042,0.010901424
462,-0.000298414,0.000440492,0.000185564,0.000316804,0.000583577,0.00108821,0.001780665,0.001774635,0.002312924,0.003658976,0.004269034,0.004495558,0.004906548,0.004693782,0.005135815,0.006618692,0.007077266,0.007490997,0.009701756,0.008977115,0.010862858
463,-9.22E-05,0.000360612,2.19E-05,0.000689476,0.001122986,0.001182189,0.002382076,0.001671329,0.001877316,0.003611546,0.004241508,0.004536885,0.004948176,0.004658432,0.005321884,0.006557167,0.00739796,0.007273355,0.009571434,0.009076544,0.010983532
464,-0.000152907,-3.49E-05,0.00053319,0.00096989,0.000712137,0.001196361,0.002135267,0.001864681,0.00240493,0.003626633,0.004310967,0.005190433,0.004586222,0.004834532,0.005489839,0.006730622,0.007421711,0.007274092,0.010159491,0.009480094,0.010805797
465,-1.36E-05,0.000536041,0.00057155,0.001052867,0.000991113,0.00113617,0.00241568,0.001901599,0.00251445,0.003530689,0.004614477,0.005385331,0.004879452,0.005106715,0.005464673,0.006878766,0.007520626,0.007357834,0.009698871,0.009485755,0.010668643
466,-8.52E-05,0.000122303,0.000830517,0.000346855,0.001070772,0.001106896,0.002116044,0.00186806,0.00237039,0.003971565,0.004383105,0.005103519,0.005002849,0.005041475,0.005866584,0.006633622,0.007255535,0.007424055,0.009771856,0.009269916,0.010860735
467,-0.000324644,0.000158788,6.53E-05,0.000128413,0.000713719,0.001081074,0.002122391,0.001710128,0.00236128,0.003620264,0.003983059,0.004274863,0.004565922,0.004977449,0.005022462,0.00662387,0.007226397,0.007007862,0.009605916,0.008913432,0.010838785
468,-0.000488194,0.00018471,0.000406885,0.000460186,0.000758266,0.000846908,0.00194294,0.001674188,0.002104807,0.003567879,0.003813832,0.004777761,0.004399552,0.00512002,0.005268298,0.006400883,0.007073977,0.007054533,0.009342908,0.00880609,0.010857815
469,-0.000100426,0.00061502,6.64E-05,0.000869629,0.000888357,0.00118616,0.002177021,0.001980332,0.002543326,0.003824565,0.004016134,0.004929168,0.00504378,0.005108731,0.005367117,0.006487005,0.007048772,0.00734238,0.009696171,0.008947281,0.011079226
470,-0.000276788,0.000581218,0.000744938,0.000645506,0.001033172,0.0012799,0.002296061,0.001942498,0.002335306,0.003995782,0.00465715,0.004769805,0.004973391,0.005534591,0.005047681,0.006746606,0.007278857,0.00729115,0.009934285,0.009632011,0.010918148
471,-0.000179611,0.000126187,0.000267821,0.000444612,0.000601981,0.001095139,0.001464194,0.001639368,0.001744875,0.003193017,0.004849793,0.005038044,0.004598125,0.004381719,0.004875709,0.005798214,0.007093526,0.006946308,0.009679072,0.008885636,0.010486501
472,-8.00E-05,0.000397894,0.000277586,0.000747012,0.00059913,0.000972199,0.001738456,0.001692508,0.002040796,0.003534342,0.004445971,0.004564038,0.004364906,0.004811367,0.005087307,0.006379788,0.007417367,0.007011729,0.009580008,0.009368908,0.010686047
473,-0.000609807,-0.000156427,-0.000249159,0.000137632,0.000301676,0.00082826,0.001319806,0.001446039,0.001590573,0.003040493,0.003769362,0.004276824,0.00427319,0.004714717,0.004698466,0.005663497,0.006620532,0.006671867,0.008854831,0.008497473,0.010313688
474,-0.000432236,0.000224619,0.000171969,0.000761871,0.000530909,0.001458844,0.001929991,0.001654543,0.00227592,0.00318861,0.004317216,0.004633,0.004531732,0.005280586,0.005062923,0.006269315,0.007289149,0.006789726,0.009726031,0.009167746,0.010987966
475,-0.000326351,0.000559342,0.000634955,0.001070538,0.000912636,0.001501598,0.002023996,0.001738222,0.002422396,0.003901637,0.004460956,0.005174845,0.004881939,0.00497127,0.005089533,0.006357854,0.007114972,0.007266485,0.009762722,0.008669565,0.011338983
476,-0.000451475,-2.99E-05,9.27E-05,0.000576241,0.000721108,0.001506299,0.001890731,0.001791348,0.001983453,0.00356018,0.004186905,0.004640195,0.004328432,0.004652335,0.005422235,0.006199909,0.006954383,0.007004679,0.009248311,0.008764962,0.010480694
477,-0.000201398,0.000455547,0.000329032,0.000881223,0.000877385,0.000676072,0.001945176,0.001601018,0.002230201,0.003787405,0.004606026,0.005147105,0.004868379,0.005048179,0.005610629,0.00675991,0.007588689,0.007506114,0.00978377,0.009540183,0.011527038
478,-0.000389099,5.85E-05,0.000181265,0.000398957,0.00026593,0.00053643,0.001805463,0.001592522,0.002034815,0.003615957,0.003699754,0.004588236,0.004451802,0.004149295,0.00477093,0.00620348,0.006840108,0.006904803,0.009228505,0.008716152,0.011120654
479,0.000252332,0.000515126,0.000633555,0.000993785,0.001286858,0.001162722,0.002161334,0.001698278,0.002871815,0.004061858,0.004424186,0.004883196,0.004783179,0.004969254,0.005284858,0.006519405,0.007132181,0.007366207,0.009915321,0.00925077,0.011093911
480,-0.000297173,0.000361337,0.000462751,0.000929498,0.000895723,0.001127242,0.002407402,0.001955655,0.002364065,0.003569314,0.004464983,0.004839506,0.005045796,0.005148388,0.005424358,0.006851889,0.007273276,0.007309288,0.009555398,0.008948576,0.010980002
481,-0.00014825,0.000154411,5.95E-06,0.000691758,0.000999519,0.000891806,0.001974794,0.001640044,0.002332417,0.003408832,0.004070716,0.004922282,0.0045423,0.00455912,0.005229966,0.006180662,0.007045588,0.006994525,0.009633149,0.008767471,0.010784275
482,-0.000282272,-0.00014473,0.000341026,0.000566288,0.00069321,0.000750772,0.001364182,0.00164893,0.002341266,0.003115106,0.003916526,0.004357977,0.00462345,0.004530425,0.004900553,0.006215901,0.007006968,0.006708328,0.009359413,0.008851898,0.010719238
483,-0.000443614,1.86E-05,0.000384033,0.000442669,0.000499887,0.000963275,0.001455,0.001391657,0.002157354,0.00336435,0.003911824,0.004448115,0.004227079,0.004476439,0.004959357,0.005840767,0.006842948,0.006809605,0.009258597,0.008650236,0.010817342
484,-0.000261421,0.000122613,7.38E-05,0.000423701,0.000573312,0.000794986,0.001686583,0.001400746,0.002065323,0.003450421,0.004293895,0.004518471,0.004591611,0.004567256,0.005090502,0.006215113,0.006972349,0.006887445,0.009305828,0.008823128,0.01066989
485,-0.000114711,0.000100889,0.000638481,0.000520749,0.000548585,0.000708377,0.001515313,0.002063892,0.001938676,0.003164203,0.004080515,0.00436773,0.004450312,0.004455882,0.004951685,0.005497677,0.006741427,0.006482801,0.009252409,0.008685305,0.010616276
486,-0.000276322,-2.00E-05,0.000572016,0.000875387,0.000772295,0.001049649,0.001658493,0.001714676,0.0022008,0.0033973,0.004084147,0.004709797,0.004175169,0.004763707,0.004934718,0.006011101,0.007332402,0.006693791,0.00908635,0.008740899,0.01094557
487,-0.000176041,-0.000109587,-0.000123096,0.0003831,0.000402532,0.000634125,0.001526535,0.001640901,0.001932981,0.00324979,0.004088929,0.00432485,0.004270132,0.004490248,0.004693992,0.005796561,0.00665189,0.006548652,0.008855147,0.008368778,0.010680927
488,-0.00014059,0.000515411,0.000139859,0.000957567,0.000654035,0.000988934,0.002160735,0.001998562,0.002411932,0.003591969,0.004550174,0.00485707,0.004978523,0.0048644,0.005482656,0.006026824,0.007330691,0.006842896,0.00971523,0.008765225,0.011053495
489,-0.000264215,7.74E-05,0.000205894,0.000339938,0.000362762,0.000955985,0.00163903,0.001804163,0.002076091,0.003551463,0.00370474,0.004472699,0.004500057,0.004444192,0.004665653,0.005681751,0.007157523,0.006914535,0.009357005,0.008278931,0.010496526
490,-0.000269907,0.00038766,0.00034486,0.000688647,0.001047988,0.000932274,0.001437417,0.00173882,0.002396444,0.003210541,0.003996592,0.004264328,0.004401592,0.004720814,0.005212387,0.006077065,0.007079186,0.006706383,0.008994213,0.008278456,0.010721627
491,-0.000108397,0.000206153,0.000356078,1.79E-05,0.000857387,0.000977285,0.001461857,0.001887793,0.002150642,0.003304745,0.00410466,0.004554935,0.004497285,0.004756771,0.005163293,0.005759704,0.007022358,0.006699889,0.00900423,0.008307295,0.010460063
492,-6.62E-05,0.000492553,0.001288935,0.000804867,0.000795012,0.001183201,0.001294102,0.001706672,0.002530515,0.003045003,0.003749726,0.004579577,0.004522682,0.004575496,0.005167773,0.006057902,0.007145812,0.006738588,0.009045539,0.008457034,0.010449271
493,-4.16E-05,0.000256114,0.001561112,0.000832176,0.000775978,0.001091402,0.001559241,0.001800082,0.002244382,0.002909601,0.004095253,0.00465817,0.004389956,0.00504158,0.004792941,0.006021574,0.007304128,0.006674785,0.009137475,0.008456454,0.010619327
494,-0.00018106,0.000108786,0.000143743,0.000703529,0.000636251,0.00115574,0.001406148,0.001694873,0.002164638,0.003017033,0.004463493,0.00451337,0.004434516,0.004650111,0.004750647,0.006021994,0.006918585,0.006499119,0.009111594,0.008541347,0.010541293
495,-5.33E-06,0.000403439,0.000413803,0.000563774,0.000928849,0.001260351,0.001282652,0.001822047,0.00224969,0.003053658,0.00428302,0.004829062,0.004683839,0.004812205,0.005032964,0.006129097,0.007406518,0.006865722,0.009141229,0.0089003,0.010976312
496,-0.000296345,0.000426733,0.000571524,0.000775251,0.000975624,0.001290233,0.001241815,0.001877472,0.002268972,0.003250416,0.004103667,0.004462081,0.004487581,0.00449663,0.005131257,0.006157714,0.006885447,0.006521507,0.008992654,0.008471842,0.010768672
497,-7.91E-05,0.000303671,0.000767394,0.000655461,0.000829427,0.00080077,0.001254276,0.001890029,0.0022474,0.003272298,0.003975092,0.004623267,0.004363572,0.004964148,0.004945898,0.006013306,0.007171786,0.006974401,0.0087208,0.008459647,0.010259747
498,-0.000493003,-1.47E-05,0.000854974,0.000473298,0.000556853,0.001316301,0.001467285,0.001552123,0.002096665,0.002964226,0.0039747,0.004442283,0.004208415,0.004633968,0.004866494,0.005654371,0.007104999,0.006984581,0.008801757,0.008515186,0.010774775
499,9.94E-05,0.000351855,0.000895412,0.000859254,0.001068566,0.001254873,0.001643863,0.002075857,0.002607957,0.003169992,0.004039048,0.004471967,0.004728743,0.004471784,0.005141526,0.006128466,0.007097894,0.006795669,0.00926423,0.008184116,0.010863814
500,-0.000277461,0.000227727,0.000188879,0.000551747,0.000670057,0.000911624,0.001373349,0.001688558,0.002047923,0.002896597,0.004051642,0.004557629,0.00419451,0.004633576,0.005188075,0.005911611,0.006790568,0.006475208,0.008844289,0.007985163,0.010750469
501,0.000368669,0.000329109,0.000731791,0.000685354,0.000804945,0.001148499,0.001098851,0.001950975,0.002142109,0.002895789,0.003755523,0.004494302,0.004700324,0.004793072,0.005058131,0.005993333,0.006878424,0.006487978,0.009191859,0.008176256,0.01042379
502,-6.14E-05,0.000118108,0.000263262,0.000234383,0.000553614,0.00085845,0.001309524,0.001420042,0.002011487,0.002715341,0.00356861,0.004188917,0.004412784,0.004298235,0.0045953,0.006147291,0.006696446,0.006351839,0.008788998,0.007996264,0.010341363
503,-0.000341043,-1.71E-05,0.000283544,0.000424919,0.00047405,0.000704125,0.001474402,0.001598082,0.00221433,0.002877053,0.003690616,0.004005527,0.00436148,0.003951816,0.00469598,0.006129175,0.00678097,0.00671214,0.008855808,0.008310118,0.01009256
504,-2.95E-05,0.000244717,0.000677083,0.000659117,0.000630392,0.001095425,0.001328972,0.001501805,0.001900845,0.003172651,0.004268929,0.004736489,0.004343204,0.004811001,0.004729633,0.006238116,0.007263932,0.006867011,0.008926326,0.008468331,0.01016752
505,-0.00028905,-5.00E-05,0.000395459,0.000475553,0.000501157,0.001205135,0.001112917,0.001196803,0.00187664,0.003204908,0.003467303,0.004595221,0.004405986,0.004496055,0.004891024,0.005976956,0.006979846,0.006607496,0.009010203,0.008339329,0.010168076
506,-0.000170141,1.83E-05,0.000558668,0.000923713,0.000669254,0.000733658,0.001409004,0.001187276,0.001833095,0.003237376,0.003862747,0.004115583,0.004423611,0.00425774,0.004902071,0.005751126,0.007053876,0.006341569,0.008531342,0.008383346,0.010589008
507,-0.000355579,0.000363824,0.000338928,0.000609732,0.000688309,0.000768328,0.001559293,0.001899025,0.002098122,0.003106085,0.003678059,0.004792706,0.003997664,0.004409568,0.004643675,0.00574908,0.006737089,0.006557298,0.008489528,0.007817375,0.009947342
508,-0.000224529,0.000371182,2.39E-05,0.000482601,0.000434739,0.000826445,0.001534172,0.001502455,0.002086911,0.002785338,0.003590038,0.0042006,0.003880037,0.004156691,0.004483108,0.005353567,0.006586654,0.006059687,0.008539737,0.007935677,0.010031972
509,-0.000445528,-8.30E-05,-0.000276529,0.000105576,0.000373721,0.001296542,0.001278213,0.00144887,0.002050315,0.002606655,0.003538622,0.003751162,0.004405855,0.003953645,0.00454387,0.005263503,0.006458655,0.005849215,0.008384031,0.007827152,0.009998886
510,-0.000200725,0.000288388,0.000134162,0.000148948,0.000803933,0.00086771,0.001611774,0.001525158,0.002120648,0.002293381,0.003621282,0.00405901,0.004444087,0.00459101,0.004804955,0.005838983,0.006808527,0.006046142,0.008702973,0.008131152,0.009703635
511,-1.37E-05,-0.000111502,0.000402921,0.000415954,0.000729691,0.000872923,0.001356392,0.001518274,0.002067507,0.002722244,0.003456944,0.004554176,0.003884268,0.004593154,0.004804013,0.006324942,0.006717556,0.006430228,0.008826642,0.008426523,0.010398601
512,2.22E-05,7.50E-05,0.000268909,0.000719734,0.00074193,0.001421652,0.00154142,0.00156623,0.002169711,0.002950751,0.00322332,0.005167983,0.004240723,0.004772814,0.005070754,0.006143116,0.00681305,0.006730412,0.00880506,0.008462445,0.010481702
513,-0.000152493,0.000187662,0.000395977,0.000557657,0.000940186,0.001055228,0.001365091,0.001855608,0.002222266,0.00264499,0.003420259,0.00474913,0.004409254,0.004642628,0.004993344,0.005982966,0.006585051,0.00653349,0.008390471,0.008399075,0.010104191
514,-0.00046999,0.000156975,0.000293983,0.000652117,0.000371389,0.000738248,0.001365818,0.00181729,0.001698148,0.002815925,0.003671454,0.004278393,0.004224726,0.004457582,0.004788125,0.005876713,0.006517854,0.006251247,0.008709919,0.008180687,0.010003468
515,-0.000262146,-3.83E-05,0.000257875,0.000316519,0.00062303,0.000702362,0.000799628,0.001407394,0.001782901,0.002654522,0.003313927,0.004328771,0.004122351,0.004543582,0.004731674,0.005644248,0.006696183,0.006464987,0.008724867,0.007981446,0.009935608
516,-0.000369081,0.000371027,0.000188491,0.000992332,0.00064898,0.001103496,0.001455052,0.001658467,0.002445304,0.002607957,0.003284583,0.004395264,0.004439877,0.004667171,0.004926681,0.006175306,0.006723524,0.006193528,0.008395169,0.008639303,0.010369225
517,-0.000331007,0.000239952,0.000410694,0.000640114,0.000475786,0.000900444,0.000981747,0.001231431,0.001906877,0.002667076,0.003345568,0.00420554,0.004284275,0.004187845,0.004518523,0.005520118,0.006515042,0.00617205,0.008482347,0.008477148,0.009861351
518,-0.0001837,3.67E-05,-8.80E-06,0.000806423,0.001162021,0.000860603,0.001106117,0.001474376,0.002043657,0.002795655,0.003368498,0.004275334,0.004272641,0.00447725,0.004763733,0.005844414,0.006864197,0.006283733,0.008943185,0.00847757,0.010241671
519,-5.92E-05,0.000545086,8.77E-05,0.000752328,0.000966181,0.001071109,0.001579194,0.001590495,0.002403914,0.003188871,0.00325412,0.004609715,0.004557629,0.004836757,0.004998109,0.006015379,0.006860699,0.006480779,0.008773494,0.008588818,0.010504375
520,-0.000203727,0.000127559,9.60E-05,0.000496984,0.000575308,0.000972692,0.001104456,0.001496792,0.002053333,0.003045055,0.003432991,0.004053471,0.004407319,0.004287438,0.005121749,0.005762773,0.006830168,0.006289038,0.008390972,0.008457457,0.009990489
521,-0.000408082,2.24E-05,-0.000136967,0.000359679,0.000347995,0.00114881,0.001134717,0.001326168,0.002021499,0.002738629,0.003068048,0.004254996,0.004339073,0.003948707,0.004682269,0.005517523,0.006591857,0.0060358,0.008329433,0.008351546,0.009874036
