Wavelength (nm),H2O,prot_30uM,vel_1-1,vel_1-2,vel_1-3,vel_2-1,vel_2-2,vel_2-3,vel_3-1,vel_3-2,vel_3-3,vel_4-1,vel_4-2,vel_4-3,vel_5-1,vel_5-2,vel_5-3,vel_6-1,vel_6-2,vel_6-3,vel_7-1,vel_7-2,vel_7-3,vel_8-1,vel_8-2,vel_8-3,vel_9-1,vel_9-2,vel_9-3,vel_10-1,vel_10-2,vel_10-3,vel_12-1,vel_12-2,vel_12-3,vel_14-1,vel_14-2,vel_14-3,vel_16-1,vel_16-2,vel_16-3,vel_18-1,vel_18-2,vel_18-3,vel_20-1,vel_20-2,vel_20-3,vel_24-1,vel_24-2,vel_24-3,vel_28-1,vel_28-2,vel_28-3,vel_32-1,vel_32-2,vel_32-3
477,0.000126497,0.00037512,0.000719008,0.000608824,0.00050678,0.000918499,0.000988207,0.00083643,0.000793845,0.000784224,0.000838894,0.001197478,0.001294569,0.001280965,0.002143071,0.002280682,0.002084648,0.002963522,0.002844195,0.002949187,0.00326343,0.002663065,0.002998005,0.003367951,0.003413136,0.003018962,0.003803856,0.004056763,0.003887716,0.003620943,0.003807016,0.003562059,0.003700824,0.00404767,0.003652658,0.004602599,0.003961116,0.00388991,0.004668714,0.004394192,0.004429966,0.005023458,0.004946448,0.005377076,0.005682459,0.005028093,0.005712359,0.006253321,0.005698458,0.005647605,0.005523081,0.005723454,0.005846933,0.005486588,0.005436966,0.005342586
478,-1.06E-05,0.000497088,0.000390899,0.000116865,0.000367192,0.000505562,0.001374959,0.000751991,0.001100252,0.000815708,0.000941768,0.001110088,0.00094981,0.000852692,0.002071071,0.002091489,0.002158654,0.002778226,0.002757619,0.002737951,0.002824679,0.002740296,0.002632333,0.00308661,0.002819052,0.002983721,0.003873873,0.003501278,0.00409669,0.003235238,0.003453656,0.003510464,0.003899287,0.003676362,0.003578475,0.004502123,0.003904066,0.003714531,0.004843197,0.004468802,0.004346995,0.004841574,0.004980382,0.005186765,0.005085473,0.004630985,0.00545521,0.006211305,0.005301576,0.005225014,0.005417229,0.005678945,0.005472721,0.005272228,0.005409916,0.005500273
479,0.000575386,0.000952197,0.001245813,0.001294751,0.001289299,0.001425262,0.000829505,0.001130279,0.00135042,0.001619517,0.001297918,0.001521262,0.001429132,0.001450247,0.002624155,0.002503906,0.002327056,0.003440819,0.00349251,0.003194868,0.003469834,0.003207333,0.003210463,0.003643235,0.003557022,0.003305606,0.003997925,0.003748969,0.003738629,0.004113048,0.00388782,0.003779754,0.004603593,0.004300222,0.004152902,0.004367494,0.004430515,0.004300065,0.004968625,0.004923749,0.004822963,0.005410676,0.005536295,0.005470047,0.005701448,0.005382448,0.005816132,0.006069163,0.005871202,0.005872961,0.005775102,0.006149444,0.005723139,0.00606449,0.005894135,0.00572828
480,-0.000312538,0.000302194,0.000357917,0.000501416,8.47E-05,0.000946178,0.000492967,0.000644962,0.000649058,0.00078521,0.000310795,0.000772658,0.000925451,0.000653309,0.001976848,0.001965406,0.001930173,0.002537519,0.002707005,0.002603634,0.00292508,0.002811496,0.002786693,0.002811209,0.002685126,0.003124987,0.003420964,0.003431269,0.003351724,0.003057308,0.003968665,0.003249738,0.003847469,0.003908089,0.003529358,0.003918119,0.004207344,0.003754583,0.004870997,0.004241691,0.004281608,0.00469776,0.005182417,0.004755934,0.005133641,0.004758786,0.00530189,0.005821668,0.005322984,0.004890762,0.005044932,0.005427582,0.00512002,0.005536845,0.005422104,0.005069707
481,-0.000102962,0.000496129,0.000482342,0.00010164,0.000446711,0.000939252,0.000600322,0.000781216,0.001008211,0.001057252,0.000728887,0.001210353,0.001258612,0.00100118,0.002420366,0.001992139,0.001925831,0.002821292,0.002657335,0.002813372,0.002764028,0.002881874,0.002785729,0.003183864,0.002981167,0.002853497,0.003546556,0.003763826,0.003344838,0.003263248,0.003788737,0.003616766,0.003856191,0.003914645,0.003930135,0.004220883,0.004311778,0.003957223,0.004359886,0.004522891,0.004431665,0.004796919,0.005270001,0.005147838,0.005380273,0.004986457,0.005577984,0.006099956,0.005191638,0.005642701,0.005482525,0.005473533,0.005630402,0.005332786,0.005421501,0.005462104
482,-6.46E-05,-0.00013381,0.000531065,0.000530209,0.000401081,0.000666376,0.000538529,0.000392738,0.001000038,0.000792289,0.000270282,0.000840502,0.00066902,0.000487214,0.001866865,0.002385173,0.001676838,0.002696665,0.002727558,0.002858239,0.002686142,0.002696743,0.002738446,0.002263585,0.00289532,0.00257939,0.003566287,0.003189523,0.003197554,0.003030509,0.003503731,0.003089843,0.00374346,0.003649108,0.003665789,0.004078973,0.003842271,0.003309336,0.004754887,0.004185414,0.003931833,0.004808331,0.004891442,0.00515017,0.004838511,0.004419191,0.005435525,0.005475132,0.004828381,0.005244402,0.005393771,0.005419797,0.005173195,0.004979911,0.004927231,0.005306869
483,7.34E-05,0.000625985,0.001203422,0.000687221,0.00086164,0.00056945,0.001070253,0.000936684,0.000996977,0.001121611,0.001111152,0.001264946,0.001301086,0.001336009,0.002375751,0.002218857,0.002168124,0.003142822,0.002774084,0.003028268,0.0031429,0.002885235,0.003013697,0.002955573,0.003008275,0.003163238,0.003764009,0.003738917,0.003736958,0.003361246,0.004082788,0.003741136,0.003928332,0.003952181,0.004001399,0.004375365,0.004055639,0.003809889,0.004633235,0.004905501,0.005182626,0.004938908,0.005297331,0.005231957,0.00514459,0.00494362,0.005626285,0.00566216,0.005393378,0.005368506,0.005213697,0.006186596,0.00521181,0.00540428,0.005387795,0.005738483
484,-0.000242691,0.000344239,0.000644391,0.000681594,0.000615046,0.001175778,0.000924854,0.000946931,0.001336917,0.001214065,0.000902857,0.001085278,0.001014594,0.000762026,0.00235165,0.002057078,0.002386267,0.00312749,0.002809359,0.002576473,0.002778565,0.002454936,0.002685178,0.003293294,0.002913275,0.002310192,0.00349465,0.003380316,0.003400196,0.00296751,0.003778866,0.003472783,0.004044587,0.004111846,0.003806598,0.004170125,0.004199712,0.003952835,0.004457844,0.003866743,0.004280589,0.004825109,0.005184905,0.004751799,0.005068607,0.005075966,0.005225277,0.005843312,0.005518808,0.004980251,0.005353253,0.005634571,0.00522994,0.005285146,0.005082252,0.005583595
485,-0.000708749,0.000474905,0.000518728,0.000546641,0.000569917,0.000589331,0.000182483,0.000662202,0.000578807,0.00069588,0.000697799,0.000748361,0.001151587,0.000704307,0.001767721,0.00187339,0.001861795,0.002366329,0.002585093,0.002539394,0.002114899,0.002562516,0.002520569,0.002864258,0.002883541,0.002480839,0.003178623,0.003273394,0.003519806,0.002895841,0.003468242,0.002981584,0.003682471,0.003794952,0.003715262,0.003851308,0.003893044,0.003386943,0.004055065,0.004034084,0.004167537,0.004389459,0.005199261,0.004698257,0.005062295,0.004674733,0.005215295,0.005659223,0.004998188,0.00535244,0.004913905,0.005416207,0.005282159,0.005012171,0.005389918,0.005386668
486,-0.000312124,0.000273312,0.000761534,0.000304137,0.000357581,0.000921326,0.000782149,0.000536585,0.000882546,0.000810106,0.001065608,0.000903324,0.001320793,0.000906281,0.002152593,0.002066441,0.002140912,0.00324327,0.002564365,0.002795264,0.002594623,0.002448584,0.00247092,0.003273993,0.003195129,0.00282408,0.003427408,0.003193643,0.003131688,0.003149497,0.003621882,0.003204621,0.003938311,0.003871522,0.003514509,0.004216806,0.003919686,0.00364313,0.004813226,0.004496735,0.004333817,0.004759127,0.004928068,0.005119366,0.00522491,0.005139718,0.005130629,0.005544947,0.005389236,0.005068449,0.005387323,0.005364129,0.005588708,0.005176444,0.005220325,0.005305035
487,-0.00041765,0.000513674,0.000722431,0.000462129,0.000501779,0.000724194,0.000751758,0.000604392,0.000882494,0.001223903,0.000746208,0.001120546,0.001003774,0.001297036,0.002355736,0.002041135,0.001872766,0.002724197,0.002880883,0.002869053,0.002800371,0.002676374,0.002873118,0.003239619,0.002964069,0.002776064,0.003755941,0.003490136,0.003703644,0.00304748,0.003175702,0.00336422,0.003711163,0.004014933,0.003609614,0.003903518,0.004347361,0.00343213,0.004359781,0.004447147,0.004484835,0.004963336,0.004688261,0.005484701,0.005274901,0.004934902,0.005467766,0.005904421,0.004943175,0.005206466,0.005624318,0.006060842,0.005759993,0.005489446,0.005408632,0.005635332
488,-0.000442528,0.000611235,0.000959876,0.000716052,0.001034262,0.001337047,0.001030136,0.000793145,0.000882858,0.000920885,0.001119482,0.001400928,0.001320637,0.001467909,0.002078275,0.002315813,0.00233096,0.00293024,0.002530359,0.003061166,0.003129394,0.002841224,0.002849198,0.003317057,0.003447107,0.002990915,0.004070794,0.003539379,0.003771503,0.003056603,0.003510881,0.00349465,0.00432749,0.003979036,0.003747037,0.004017676,0.004328249,0.003846006,0.004746565,0.004286183,0.004730208,0.005248202,0.005335459,0.005467688,0.004963231,0.004900134,0.00544614,0.005993858,0.005332183,0.005436258,0.005422235,0.005604362,0.005432693,0.005494584,0.00516387,0.005633575
489,-0.00016833,0.000611002,0.000641825,0.000985301,0.000906877,0.000682087,0.000757981,0.001137442,0.001317132,0.000903194,0.00081493,0.001359794,0.001136845,0.001273202,0.002638765,0.002008626,0.002511587,0.003129837,0.002800449,0.002599415,0.003087105,0.003167932,0.002865952,0.003325482,0.00311435,0.00290861,0.003752833,0.003308032,0.003477297,0.002925497,0.003923108,0.003570881,0.003898085,0.003813675,0.00371769,0.00369803,0.004291281,0.003912268,0.005075992,0.004314993,0.004421414,0.005089035,0.005139351,0.005214692,0.005114075,0.005094169,0.005579347,0.005875138,0.005207357,0.006019212,0.005571848,0.005837724,0.005099328,0.005313131,0.005425642,0.005417176
490,-0.000522996,0.000201595,0.000343358,0.000595319,0.000259766,0.00051922,0.000367166,0.000483068,0.00057269,0.000705292,0.000593971,0.001071836,0.00083892,0.000891132,0.002058456,0.001634977,0.001789373,0.002742067,0.00226715,0.002531531,0.002914891,0.00251557,0.002605457,0.002594441,0.002561865,0.002597071,0.003540449,0.0032651,0.00362089,0.003142978,0.003174868,0.003212888,0.003911197,0.003606586,0.003413162,0.003807643,0.003585757,0.003536352,0.004339779,0.004231182,0.004328902,0.004510388,0.005103336,0.005021389,0.005011988,0.004678422,0.005239398,0.005718024,0.004978209,0.005379434,0.005069131,0.005361089,0.005287321,0.004952627,0.005210788,0.005120989
491,0.000300226,0.000426551,0.00041585,0.000618805,0.000918162,0.000795479,0.00083726,0.000758629,0.001238518,0.000894426,0.000864857,0.001499649,0.001360287,0.00100214,0.002269648,0.002401155,0.002120908,0.003238863,0.003104938,0.002983304,0.002923725,0.003077642,0.002627853,0.003215496,0.003129368,0.003015651,0.004083285,0.003391691,0.003286826,0.003475366,0.004062564,0.00374816,0.004086629,0.004080045,0.003695237,0.004034606,0.004312849,0.003836108,0.004705767,0.004710373,0.004514757,0.00481176,0.005592117,0.005141656,0.005790973,0.00533386,0.005870599,0.005800312,0.005695153,0.005534171,0.00533027,0.005682485,0.005509553,0.005683062,0.00556726,0.005305454
492,-0.000540732,0.000169767,0.000127533,0.000430153,0.000368695,0.000761819,0.000627515,0.000576397,0.000801729,0.00086177,0.000635836,0.000719968,0.001060262,0.000771803,0.002118177,0.001918655,0.002151162,0.002835883,0.003028216,0.002355632,0.002965138,0.002701483,0.002871893,0.00300632,0.002941603,0.002889717,0.003340064,0.003459788,0.003005173,0.003082308,0.003567279,0.003297703,0.00390613,0.003618254,0.003737272,0.003908742,0.003683802,0.003535491,0.00421048,0.004418616,0.004157005,0.004800034,0.004968285,0.005173326,0.004737693,0.00450092,0.004884453,0.005730326,0.005006201,0.005163843,0.0052836,0.005792023,0.005422182,0.00541044,0.005035818,0.005144014
493,-0.000157772,0.000773877,0.000882598,0.000683643,0.000882365,0.001252641,0.000857905,0.000950018,0.001108894,0.001137338,0.000845767,0.00121949,0.000946516,0.000625985,0.002293771,0.002409745,0.002085142,0.002659705,0.002939805,0.002681583,0.002976163,0.003055326,0.002722791,0.003103087,0.003117739,0.002982418,0.003738838,0.003384516,0.003786152,0.003167619,0.003617236,0.003600922,0.004025122,0.004192288,0.003778188,0.003968273,0.004174228,0.004341034,0.004205043,0.004313555,0.004688915,0.004740127,0.005111508,0.005017854,0.004912203,0.005001435,0.005291461,0.005851419,0.005596496,0.005611364,0.005222918,0.006087171,0.00569455,0.004895186,0.005047367,0.004969882
494,-0.000292465,0.000275203,0.000450131,0.000489495,0.000573753,0.000910483,0.000737418,0.000504396,0.000677783,0.000628059,0.00051497,0.001218478,0.000952949,0.000965558,0.001775389,0.001855088,0.001951417,0.002594754,0.002720811,0.00258965,0.002957814,0.002405893,0.002665175,0.002684084,0.002984269,0.002925523,0.003583408,0.003393047,0.003543973,0.002593999,0.003613869,0.00306127,0.003553733,0.00407035,0.0035577,0.003568166,0.003557779,0.003295929,0.004331595,0.004412837,0.00433034,0.004539527,0.004812074,0.004953832,0.004921261,0.004756902,0.005276604,0.00583182,0.005008007,0.005238979,0.004904375,0.005553626,0.00568718,0.005184041,0.004919324,0.004877227
495,-0.000225564,0.000542261,0.000571472,0.000635214,0.000443886,0.00063664,0.000631377,0.000671016,0.000919744,0.000966907,0.000912195,0.001107908,0.00095806,0.000979905,0.0017547,0.001912337,0.002065739,0.003452665,0.002793388,0.002574364,0.002757645,0.002378718,0.002749648,0.002870095,0.002881769,0.002720993,0.003564564,0.003392082,0.003611128,0.003224676,0.003855512,0.003228327,0.003898033,0.003913626,0.003528757,0.003995808,0.003703565,0.003645767,0.004053889,0.004024469,0.004599381,0.004598256,0.004808933,0.004930503,0.00512408,0.004722672,0.005335537,0.005814138,0.00546462,0.005363683,0.00520065,0.00574226,0.005685213,0.005143149,0.004994077,0.004734134
496,0.000315432,0.001017318,0.000810858,0.001178944,0.000744212,0.001155143,0.001304721,0.001085304,0.001407134,0.001142841,0.001066827,0.001409835,0.001424223,0.001443598,0.00226002,0.002135137,0.002614884,0.003279497,0.003231587,0.003064398,0.003008327,0.002815195,0.003076312,0.003284452,0.003102904,0.002909053,0.003913444,0.003794325,0.003406431,0.003506158,0.004238553,0.003637779,0.003943639,0.004351022,0.004081952,0.004459518,0.003968195,0.003708134,0.004557132,0.004523702,0.004576595,0.004943411,0.004948124,0.00531701,0.005238507,0.005254359,0.005425878,0.006016928,0.005508557,0.00545133,0.005402368,0.005917332,0.005467268,0.005001906,0.005251791,0.005244743
497,0.000199238,0.000872612,0.001020666,0.001111904,0.000791563,0.001204045,0.001100901,0.001296828,0.001318638,0.001379062,0.001349225,0.001701968,0.001394591,0.001220295,0.002457383,0.002331558,0.002630197,0.003390282,0.002834997,0.002746704,0.003320526,0.003033898,0.003195312,0.003356055,0.003363933,0.003037887,0.003958764,0.003876302,0.003760771,0.003360437,0.003822293,0.003685812,0.003994999,0.004167929,0.003994711,0.003997036,0.003883772,0.003886932,0.00481511,0.004574842,0.004876285,0.005084216,0.005315516,0.005556798,0.005420558,0.005213277,0.00534277,0.006184916,0.005512385,0.005658305,0.005613409,0.0055224,0.00585769,0.005550951,0.005527931,0.005183779
498,-9.25E-05,0.000794208,0.000697591,0.000497839,0.000246427,0.001093998,0.000493045,0.000811221,0.001173935,0.0008162,0.000795116,0.001180683,0.000988129,0.000999156,0.002334525,0.001768631,0.002230123,0.00295844,0.00295698,0.00274759,0.003061322,0.00253692,0.002781899,0.002963001,0.003000872,0.002704244,0.003418276,0.003052745,0.003609927,0.003172599,0.003772312,0.003278141,0.003833444,0.003622248,0.003390021,0.00408446,0.003685917,0.003636161,0.00421312,0.003810751,0.004176763,0.004476099,0.004725969,0.004840344,0.005286954,0.005183097,0.005268638,0.005765029,0.005024924,0.00515829,0.005269136,0.005435944,0.005383444,0.005010941,0.004951659,0.005282814
499,0.000393231,0.000342788,0.001131888,0.000597393,0.000446504,0.001152106,0.000843095,0.000832254,0.001367402,0.001037453,0.001017163,0.001143853,0.001532094,0.001043837,0.002373122,0.002061551,0.002320732,0.003336725,0.003007388,0.002373955,0.003256128,0.002805034,0.002758245,0.003002254,0.002870226,0.002798,0.003976476,0.003176458,0.003363776,0.003128012,0.00366639,0.003137503,0.004139286,0.004118536,0.003669783,0.003961429,0.004082344,0.004065229,0.004207318,0.004371207,0.00426791,0.005149122,0.005080864,0.005075311,0.004961922,0.004891102,0.005418618,0.00570811,0.005107684,0.005644248,0.005383732,0.005485408,0.005585299,0.005261066,0.005029062,0.005282735
500,2.51E-06,0.00029678,0.000280746,0.000692406,0.00036556,0.000533967,0.00049657,0.000313307,0.001297607,0.000829531,0.000473609,0.001087198,0.001073029,0.000760133,0.002134981,0.001997209,0.001652698,0.002998969,0.002684292,0.002434578,0.003048183,0.002686949,0.002337596,0.002820354,0.002639286,0.002596551,0.003449899,0.00325112,0.002945304,0.003009161,0.003095578,0.003572499,0.003676701,0.003750327,0.003603115,0.003806076,0.00338736,0.003629582,0.004291934,0.003792445,0.004102125,0.004512873,0.004468384,0.004964122,0.004745623,0.004727382,0.00495522,0.005597099,0.004997272,0.004934718,0.004767528,0.005211889,0.004898066,0.005291382,0.005334515,0.004908957
501,0.000192842,0.00084307,0.000803,0.000690773,0.000645921,0.000673039,0.000629018,0.000498047,0.001106221,0.000937099,0.000882339,0.00148674,0.00105816,0.001149978,0.002223254,0.001991228,0.001988654,0.002962479,0.002741233,0.002520673,0.002693982,0.002725265,0.002576968,0.00304469,0.003036583,0.002973218,0.003734112,0.003266221,0.003256988,0.002946711,0.003583513,0.0033997,0.003760667,0.004014149,0.003499373,0.003897876,0.003684742,0.003630418,0.00404814,0.004076125,0.00421989,0.004391158,0.005132305,0.005047891,0.004966688,0.004684048,0.005096971,0.005855827,0.005050614,0.005197087,0.004964986,0.005872645,0.005468841,0.005340804,0.005095426,0.005076726
502,-0.000192083,0.000509476,0.000738196,0.000805619,0.000414736,0.000363721,0.000671691,0.000223971,0.001095503,0.00048851,0.000734721,0.001185356,0.001079283,0.000663005,0.002299444,0.001775701,0.001639758,0.002848468,0.002501823,0.001866735,0.002843413,0.002048677,0.002397251,0.003134948,0.002535827,0.002422058,0.003445594,0.003008874,0.003190331,0.002624936,0.003766907,0.00323263,0.003686674,0.003534943,0.003359864,0.003582547,0.003485986,0.00343988,0.003975797,0.004006624,0.004088641,0.004453529,0.004797417,0.00465728,0.004945453,0.005031366,0.005352859,0.005300318,0.004858039,0.005198737,0.004701816,0.005472511,0.004949119,0.004716758,0.004521243,0.00477941
503,-6.23E-05,0.000929835,0.001015398,0.000490765,0.000704748,0.001138247,0.000872664,0.000750098,0.000799084,0.001032004,0.000992955,0.001491467,0.001585845,0.001270372,0.002477793,0.001797431,0.001942082,0.003221181,0.002628348,0.002516065,0.002999152,0.002563375,0.002588192,0.003119095,0.002689632,0.003090416,0.003906757,0.003368159,0.003321387,0.002749622,0.003473722,0.003289565,0.004166257,0.003895055,0.003683646,0.003980813,0.003791348,0.003552533,0.004623293,0.004386609,0.004445944,0.004622927,0.005345155,0.005306581,0.004963205,0.004912386,0.00529188,0.005695756,0.005108496,0.005101162,0.005044801,0.005672624,0.005500587,0.005385383,0.005757579,0.004959068
504,6.14E-05,0.000346156,0.000642551,0.000657613,0.000417793,0.000988674,0.000592079,0.000744782,0.001146864,0.000663498,0.000684109,0.001259832,0.001259442,0.001394305,0.002173353,0.001961272,0.001944786,0.002745584,0.002853002,0.002705885,0.00261965,0.002349516,0.002544055,0.002807692,0.002735242,0.002657205,0.003676936,0.002983956,0.002947493,0.002652335,0.003420077,0.00329765,0.003602723,0.0035761,0.003413841,0.00314994,0.003583095,0.003371133,0.004271177,0.004279308,0.004380621,0.004090209,0.004873562,0.004561056,0.004577328,0.004526972,0.00477674,0.005871386,0.004990856,0.004928828,0.004668244,0.005209741,0.004964305,0.004516012,0.005041187,0.004482742
505,0.000450883,0.000676046,0.001029747,0.001014153,0.000654372,0.001043603,0.001078245,0.00105733,0.001158699,0.001220165,0.001210431,0.00146422,0.001498896,0.001380075,0.00215881,0.002285808,0.00229057,0.002902877,0.002789324,0.002858656,0.003144777,0.002902721,0.002764809,0.003545617,0.002788855,0.00279331,0.004098362,0.00324953,0.003761424,0.002948171,0.003657018,0.003334221,0.004182618,0.003656391,0.003908271,0.004100034,0.003582599,0.003898869,0.004153006,0.004048245,0.004190433,0.004366527,0.005097757,0.004832622,0.004699016,0.004375234,0.005269739,0.005486405,0.005156954,0.005087621,0.004993055,0.005804851,0.004660734,0.004648175,0.004923853,0.005107003
506,-0.000430995,0.000122484,0.000596615,0.000558434,1.36E-05,0.00063791,0.000245209,0.000651184,0.001032575,0.000848205,0.000543816,0.001017941,0.000829375,0.000934297,0.002142343,0.002029457,0.002072865,0.003107858,0.002547205,0.002308526,0.002662674,0.002682625,0.002609988,0.002735789,0.002993991,0.001989616,0.003833366,0.003122693,0.003194842,0.002245917,0.003171321,0.003133409,0.003359759,0.003101861,0.003249347,0.003447968,0.002998917,0.003425086,0.003557518,0.003731475,0.003733825,0.003835299,0.004229771,0.004392205,0.004296745,0.003890171,0.004742953,0.005051191,0.004500946,0.004320667,0.004383889,0.004573377,0.004177652,0.004741383,0.004626223,0.004332327
507,-0.000763172,0.000121163,0.000403309,0.000176475,3.58E-05,0.000664146,0.000970461,0.000698473,0.00077105,0.000954221,0.000846908,0.00103613,0.001427677,0.001167705,0.001965172,0.001676865,0.002125018,0.002188234,0.002378536,0.002546398,0.002732689,0.002560277,0.002722322,0.002666295,0.003023498,0.002273369,0.003569158,0.00289644,0.002944027,0.002304675,0.003448699,0.003143056,0.003577692,0.003336882,0.003471765,0.003579598,0.003071698,0.003478054,0.004050257,0.003369229,0.003625145,0.003745287,0.004315856,0.004298183,0.004570735,0.004199346,0.004295987,0.005107343,0.00425178,0.004303568,0.004498932,0.004823905,0.004294287,0.004481382,0.004791502,0.004419767
508,0.000269298,0.000839413,0.001110295,0.001059899,0.00094112,0.001550564,0.00154885,0.001116628,0.001650879,0.001574595,0.001565165,0.001809206,0.001667094,0.00107892,0.002834945,0.002286589,0.002484744,0.00381485,0.003309571,0.003527296,0.003661847,0.00353382,0.003426938,0.003605464,0.003755784,0.003089269,0.004135732,0.00355295,0.003874213,0.003481681,0.004516169,0.003415406,0.004790062,0.004030321,0.003701242,0.004268746,0.004159906,0.004262629,0.004686141,0.004483527,0.004834899,0.004756195,0.00530396,0.00567084,0.005103152,0.004934666,0.005354327,0.00636647,0.00543922,0.005671995,0.005651827,0.006057193,0.005580317,0.005289836,0.005844466,0.005487112
509,0.000593893,0.000616394,0.000637936,0.000703477,0.000908719,0.000650509,0.00073677,0.000588346,0.001256483,0.00083241,0.000869214,0.001547915,0.001115278,0.000806864,0.002533119,0.001911349,0.002072137,0.00329173,0.002895633,0.00281457,0.003087392,0.00259767,0.002826008,0.003118495,0.003161256,0.003131975,0.003420546,0.003629452,0.003694741,0.003293164,0.003553759,0.003541545,0.003745496,0.003868336,0.003736227,0.004074818,0.00402716,0.003950745,0.004443486,0.004394192,0.004220674,0.004729371,0.005075809,0.00555415,0.005284805,0.005024479,0.005296832,0.005806451,0.005167694,0.004963127,0.00571506,0.005976693,0.004989756,0.005269713,0.005518283,0.005555146
510,-3.63E-05,0.00066775,0.000944129,0.000930432,0.000628396,0.001168276,0.000766331,0.000678276,0.000887734,0.000867891,0.000648773,0.001195453,0.000928564,0.000505148,0.002103714,0.001360781,0.001965588,0.002578088,0.002623244,0.002282399,0.002874291,0.00250362,0.002299288,0.002620822,0.002832365,0.002731178,0.003043152,0.003164803,0.00325365,0.003384151,0.003165793,0.002954009,0.003528392,0.004015272,0.003280749,0.003482255,0.004017362,0.003219903,0.004601029,0.004211082,0.004202116,0.004387916,0.004885473,0.004945401,0.005074081,0.004757164,0.005178303,0.005502606,0.004933122,0.004960378,0.004508374,0.005815764,0.005281373,0.005194598,0.00529154,0.005021494
511,-0.000379581,0.000488251,0.000561311,0.000686935,0.000384784,0.000877125,0.00057352,0.000822036,0.001008964,0.000756062,0.000258471,0.000973938,0.001134587,0.000954195,0.001608085,0.001483285,0.002268894,0.002524084,0.002551632,0.001971933,0.002401702,0.002260931,0.002172599,0.002715106,0.002391967,0.0028585,0.002962193,0.002789064,0.002660044,0.002887763,0.003212523,0.002945825,0.003217973,0.003711137,0.002851412,0.003368055,0.00363389,0.002986432,0.004179769,0.003863557,0.004051903,0.003976267,0.004652649,0.004874217,0.004816079,0.004730575,0.004685461,0.0054009,0.004499011,0.004821863,0.004946265,0.005307681,0.00476758,0.004655972,0.005122509,0.004656469
512,-0.000214542,0.000488614,0.000668476,0.00039805,0.000390303,0.000998559,0.000651287,0.000697073,0.001169652,0.000905217,0.000550011,0.001094231,0.000621397,0.000922338,0.002097237,0.001548096,0.001987718,0.002929302,0.002244642,0.002445095,0.002532624,0.002360785,0.002546554,0.002803758,0.002866213,0.002664055,0.003840757,0.002823663,0.003012471,0.003106867,0.003410814,0.003215809,0.003232812,0.003380107,0.003175128,0.003589646,0.003757403,0.003358194,0.004212467,0.003902029,0.003587271,0.004081874,0.004672038,0.004539344,0.004767685,0.004460014,0.004814508,0.005500876,0.004720578,0.004875055,0.004691584,0.005040427,0.004814849,0.00475965,0.004678815,0.005030581
513,-0.000390495,0.000310924,0.000288155,0.00052049,0.000158373,0.000745275,0.000566081,0.000356078,0.001058731,0.000462285,0.000571394,0.001040074,0.001123272,0.000745119,0.00177986,0.001913741,0.001783681,0.002667935,0.002862721,0.002191773,0.002847452,0.002299262,0.002802716,0.002760459,0.002669186,0.002295176,0.002923126,0.002937798,0.003333021,0.002380488,0.00349238,0.003006346,0.003625641,0.003543894,0.003085306,0.003560232,0.003382299,0.003164412,0.003941106,0.003797929,0.003944554,0.00437947,0.004717674,0.004789487,0.004533197,0.004557446,0.0048844,0.005462628,0.004657987,0.004605791,0.005005232,0.005213015,0.00501877,0.004936735,0.004792967,0.004929168
514,-0.000414599,0.000503256,0.000992021,0.001025959,0.000592908,0.00142656,0.000977362,0.001002737,0.001294595,0.001063765,0.000681854,0.001287222,0.001269412,0.001111956,0.002324401,0.001604291,0.002046882,0.002885782,0.002893913,0.002558558,0.002828353,0.002238267,0.002397329,0.003136668,0.003301328,0.002808395,0.00367892,0.002903867,0.003676597,0.003158883,0.003580668,0.003470565,0.003973054,0.00375145,0.003447473,0.00410756,0.003622822,0.003511116,0.00431251,0.003860684,0.003671611,0.004423925,0.004677402,0.005319683,0.004853772,0.004467468,0.005183779,0.005747139,0.004814378,0.004865683,0.005197637,0.005428473,0.004981194,0.004887018,0.004959775,0.005138539
515,-0.000480281,0.000319628,0.000545993,0.000493408,0.000522616,0.001008393,0.000677731,0.000473713,0.001125088,0.000759692,0.000407222,0.001064025,0.001259676,0.000731454,0.001968579,0.001255392,0.001936829,0.002641526,0.002518981,0.002556944,0.002649522,0.002164326,0.002287395,0.003003583,0.002705026,0.002538847,0.003591943,0.002724927,0.003338577,0.002767128,0.003402935,0.003220712,0.003849767,0.003843812,0.003226553,0.003413397,0.003460388,0.00310632,0.00382924,0.003489248,0.003968587,0.003696073,0.004516457,0.004916444,0.004697158,0.00447045,0.005046398,0.005515898,0.004424003,0.004640666,0.004745047,0.004997743,0.004426383,0.004307124,0.004691872,0.004568093
516,-0.000691071,0.000212369,7.69E-05,0.000223661,0.000131857,0.000590239,0.000250286,7.74E-05,0.000942131,0.000206645,0.000549104,0.000621915,0.000657535,0.000502971,0.001873624,0.001327284,0.001651165,0.002515518,0.002225726,0.00237825,0.002360499,0.001928249,0.00232552,0.002482791,0.002664784,0.002140288,0.003276237,0.002599051,0.00291807,0.002517549,0.003329395,0.003004912,0.00336122,0.003225849,0.00302222,0.003263118,0.003054987,0.003283983,0.00346292,0.003309779,0.003722833,0.003794821,0.004111663,0.004226634,0.004248252,0.004091045,0.0046167,0.005146424,0.004201829,0.004531915,0.004653146,0.004545832,0.004408443,0.004375312,0.004232176,0.004201541
